#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.9251 0.000481866 0.000496293 2.25512e-05 0 0 0 0.000151304 4.20302e-06 0 0 0 1039708
62.3926 0.000157147 0.000158974 1.72373e-05 0 0 0 0.00010768 3.47297e-06 0 0 0 547258
79.5014 0.00169122 0.00169991 7.04613e-05 0 0 0 0.000907979 1.31235e-05 0 0 0 345312
98.4331 0.0104563 0.0105336 0.000226126 0 0 0 0.00428329 3.98782e-05 0 0 0 206861
123.691 0.0467372 0.0477107 0.000741008 0 0 0 0.0161458 0.000132607 0 0.030463 0 86291
155.321 0.144234 0.149341 0.00210079 0 0 0 0.0453829 0.000396207 0.0141669 0.0914013 0.0141669 31130
194.706 0.275471 0.292523 0.00505523 0 1 0 0.0939494 0.00105899 0.0590506 0.144703 0.0590506 9442
244.523 0.391694 0.434446 0.0116294 0 1 0 0.1668 0.00283015 0.141077 0.180458 0.126217 2456
307.479 0.402622 0.449438 0.0252966 0 1 0 0.223091 0.00684924 0.210747 0.18707 0.167738 534
388.958 0.403846 0.423077 0.0523751 0 1 0 0.280965 0.016878 0.277614 0.210375 0.19997 104
490.411 0.129032 0.129032 0.0612054 0 0 0 0.274024 0.0339948 0.283547 0.222465 0.232961 31
625.834 0 0 0 0 0 0 0.423155 0.0795731 0.541399 0.0551485 0.393771 6
767.691 0.5 0.5 0.5 1 0 1 0.34948 0.0272063 0.376686 0 0.0544125 2
