#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.4478e+07 0.0819776 0.0848207 0.00362788 0 0 0 0.0743405 0.00101855 0.0490914 0.0866763 0.0335329 6331
1.59644e+08 0.0951508 0.100041 0.00451928 0 0 0 0.0791423 0.00112225 0.0573295 0.0875445 0.0416496 4908
2.51552e+08 0.114842 0.121892 0.00474837 0 0 0 0.0867209 0.00111438 0.0604102 0.102048 0.0446183 5390
3.98074e+08 0.141599 0.152478 0.00511241 0 0 0 0.098198 0.0011704 0.0714009 0.112717 0.0554058 5791
6.29464e+08 0.163874 0.17376 0.00523736 0 1 0 0.110722 0.00126152 0.0857407 0.11575 0.0601447 5968
1.00019e+09 0.185733 0.204024 0.00577172 0 1 0 0.121059 0.00136575 0.0905061 0.132345 0.0647668 6014
1.58296e+09 0.228547 0.250378 0.00626956 0 1 0 0.136796 0.00148101 0.108065 0.137278 0.0803019 5955
2.51498e+09 0.259297 0.294632 0.00689555 0 1 0 0.155241 0.00162513 0.126629 0.152936 0.0904423 5943
3.98685e+09 0.29058 0.329955 0.00710533 0 1 0 0.174134 0.00176787 0.139916 0.16678 0.0941313 6019
6.31035e+09 0.349772 0.411621 0.00779278 0 1 0 0.201772 0.00192301 0.170277 0.183244 0.11495 6144
1.00381e+10 0.377754 0.450624 0.00787262 0 1 0 0.233062 0.00207494 0.2004 0.211492 0.134381 6491
1.58895e+10 0.417859 0.508019 0.00804507 0 1 0 0.261802 0.00212147 0.232758 0.215958 0.149681 6921
2.50795e+10 0.454903 0.557881 0.00813153 0 1 0 0.298483 0.00221447 0.272913 0.22827 0.173455 7118
3.96935e+10 0.478274 0.589167 0.00854116 0 1 0 0.33644 0.00234435 0.321746 0.222967 0.192188 6628
6.21048e+10 0.480388 0.598653 0.0100062 0 1 0 0.375812 0.00277761 0.363251 0.230437 0.201933 5048
9.70398e+10 0.468856 0.576506 0.0126559 0 1 0 0.414783 0.00362386 0.41051 0.224146 0.212583 2954
1.51068e+11 0.406526 0.499118 0.0198745 0 1 0 0.460164 0.005937 0.469751 0.211957 0.231701 1134
2.35722e+11 0.352313 0.427046 0.0381903 0 1 0 0.537371 0.0115608 0.573964 0.16169 0.247398 281
3.77466e+11 0.264151 0.283019 0.0680293 0 1 0 0.618678 0.025134 0.669395 0.108845 0.215932 53
5.24263e+11 0 0 0 0 0 0 0.749908 0.0604106 0.801532 0.0829061 0.254047 5
