#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.32633e+09 0.074972 0.076837 0.00527819 0 0 0 0.097991 0.00205975 0.059271 0.128034 0.0496845 2681
1.59132e+10 0.0239617 0.0255591 0.00670531 0 0 0 0.0410064 0.00236568 0.0246499 0.0426515 0.0163341 626
2.59496e+10 0.0122349 0.0122349 0.00314094 0 0 0 0.0431149 0.00151122 0.0251829 0.056397 0.0170157 1226
4.07894e+10 0.0159617 0.0163607 0.00259672 0 0 0 0.0466964 0.000983657 0.0262419 0.0603962 0.0182255 2506
6.43295e+10 0.0269455 0.027161 0.00240626 0 0 0 0.0558525 0.000830758 0.0390954 0.0633077 0.0310789 4639
1.01552e+11 0.0387395 0.0396068 0.00239792 0 0 0 0.0654711 0.000816834 0.0402579 0.0806559 0.0322415 6918
1.60033e+11 0.0582068 0.0600633 0.0025635 0 0 0 0.079539 0.000831304 0.0543813 0.0914977 0.0462657 9157
2.52902e+11 0.0786517 0.0809995 0.00257877 0 0 0 0.0924305 0.000806451 0.0677395 0.10464 0.0455878 11926
3.99903e+11 0.0993693 0.102313 0.0026171 0 0 0 0.110332 0.000838849 0.0828564 0.120153 0.0601033 14270
6.3181e+11 0.123395 0.128118 0.00283892 0 0 0 0.13174 0.000918969 0.0991041 0.141059 0.0758806 15033
9.97069e+11 0.147013 0.153061 0.00308746 0 0 0 0.154449 0.000999234 0.126548 0.148551 0.088843 14883
1.57591e+12 0.169865 0.176837 0.00345967 0 1 0 0.1816 0.001121 0.155684 0.158647 0.103034 13340
2.4885e+12 0.184775 0.19395 0.00398582 0 1 0 0.20821 0.00129893 0.185548 0.164356 0.118196 11008
3.94056e+12 0.182268 0.191569 0.00457774 0 1 0 0.232954 0.00160308 0.213506 0.171628 0.131803 8279
6.22275e+12 0.160991 0.167766 0.00524438 0 1 0 0.24613 0.00196294 0.226787 0.176123 0.132491 5609
9.84503e+12 0.159444 0.16544 0.00640779 0 1 0 0.247383 0.00239478 0.227556 0.173238 0.1316 3669
1.55816e+13 0.132903 0.136133 0.00756814 0 0 0 0.232735 0.00291961 0.212809 0.161687 0.118719 2167
2.4617e+13 0.120346 0.122078 0.00979151 0 0 0 0.236602 0.00399304 0.2223 0.151929 0.127659 1155
3.86093e+13 0.115987 0.119122 0.0132125 0 0 0 0.205992 0.00488236 0.19456 0.140532 0.115462 638
6.0685e+13 0.116608 0.116608 0.0191124 0 0 0 0.203664 0.00698518 0.193698 0.128218 0.113636 283
9.48309e+13 0.122137 0.122137 0.0287188 0 0 0 0.187269 0.0108716 0.153529 0.15584 0.0878733 131
1.41283e+14 0.0454545 0.0454545 0.0317653 0 0 0 0.161149 0.0155018 0.152005 0.126963 0.100328 44
2.34044e+14 0.181818 0.181818 0.121967 0 1 0 0.124782 0.0245972 0.0940381 0.140115 0.0575875 11
6.03436e+14 0 0 0 0 0 0 0.128515 0.121193 0.249708 0 0.242386 2
