#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.16553e+07 0.0386537 0.0394425 0.00322179 0 0 0 0.0464272 0.00080951 0.0278115 0.0563684 0.022367 3803
1.59314e+08 0.0601002 0.0613523 0.00500907 0 0 0 0.0538111 0.00112712 0.0366184 0.063664 0.0311739 2396
2.52953e+08 0.0609579 0.063135 0.00480105 0 0 0 0.0556691 0.00107236 0.0371649 0.0652303 0.0317559 2756
3.98524e+08 0.0797924 0.083036 0.00519812 0 0 0 0.0637174 0.00112487 0.0465828 0.0727143 0.0411383 3083
6.34373e+08 0.0891473 0.0927251 0.00521768 0 0 0 0.0711044 0.00119688 0.0477796 0.0852023 0.0323303 3354
1.00179e+09 0.11708 0.123416 0.00578402 0 0 0 0.0781271 0.00121025 0.0571232 0.0877207 0.0415899 3630
1.58981e+09 0.131173 0.140057 0.006033 0 0 0 0.086659 0.00130054 0.0661719 0.0951246 0.0506135 3827
2.51955e+09 0.15881 0.173333 0.00641527 0 1 0 0.0971165 0.00137309 0.0685971 0.11042 0.0528051 4200
4.00156e+09 0.18442 0.203142 0.00657812 0 1 0 0.106069 0.00138724 0.0779368 0.119105 0.0618904 4647
6.35003e+09 0.219161 0.242932 0.00650675 0 1 0 0.123874 0.00142067 0.0966188 0.130437 0.0707706 5553
1.00714e+10 0.242859 0.274664 0.00641545 0 1 0 0.13542 0.00137188 0.108046 0.133876 0.0812922 6477
1.60181e+10 0.294836 0.335979 0.00614041 0 1 0 0.157796 0.00135085 0.128261 0.152773 0.0918005 8191
2.53015e+10 0.324402 0.37251 0.0057916 0 1 0 0.178869 0.00129513 0.150854 0.160588 0.104296 10040
3.99093e+10 0.338198 0.388835 0.00551225 0 1 0 0.195501 0.00122706 0.175636 0.157057 0.118482 11375
6.28163e+10 0.338109 0.388255 0.00569481 0 1 0 0.213183 0.00130308 0.195461 0.161024 0.119794 10609
9.85553e+10 0.302149 0.346802 0.00642734 0 1 0 0.222696 0.00149735 0.207021 0.150938 0.12128 7771
1.53935e+11 0.272683 0.304561 0.00824317 0 1 0 0.23765 0.00198918 0.225651 0.14625 0.120351 4078
2.40202e+11 0.235729 0.263264 0.0129715 0 1 0 0.239084 0.00295301 0.226768 0.134419 0.101545 1489
3.78057e+11 0.193705 0.20339 0.0209827 0 1 0 0.22326 0.00516468 0.214792 0.118403 0.1005 413
5.74056e+11 0.0952381 0.0952381 0.0372801 0 0 0 0.192385 0.0122005 0.165361 0.139405 0.0704073 63
9.19328e+11 0 0 0 0 0 0 0.134577 0.0267281 0.114779 0.0996552 0.010448 4
