#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.81525e+09 3.43845e+08 5.29745 3.43845e+08 0 0 4.66944e+08 4.52576 4.66944e+08 0 0 2
1.70589e+11 4.04095e+08 7.36154e+07 4.7771e+08 0 1.47231e+08 6.38866e+08 1.71922e+08 8.10788e+08 0 3.43845e+08 2
2.44292e+11 4.64974e+08 9.51781e+07 4.01517e+08 2.50609e+08 6.02386e+07 6.51516e+08 6.0689e+07 6.74785e+08 6.82641e+07 1.38069e+08 3
4.56766e+11 4.32107e+08 5.14373e+07 4.01517e+08 2.07841e+08 6.55414e+07 5.91648e+08 5.09105e+07 6.74785e+08 0 2.07841e+08 5
6.30747e+11 5.9298e+08 9.29879e+07 6.09358e+08 3.54887e+08 2.65513e+08 6.39549e+08 5.83391e+07 6.74785e+08 1.36004e+08 2.07841e+08 6
9.60621e+11 6.19032e+08 8.89497e+07 6.68934e+08 2.0906e+08 3.30286e+08 5.08665e+08 5.20781e+07 5.36715e+08 6.92907e+07 2.0906e+08 5
1.53902e+12 4.61053e+08 4.08825e+07 4.1105e+08 2.52378e+08 8.33942e+07 7.67051e+08 6.58487e+07 7.43049e+08 3.33253e+08 2.76105e+08 12
2.70607e+12 4.47346e+08 3.28018e+07 4.58646e+08 7.80696e+07 1.19998e+08 7.47797e+08 6.78521e+07 7.95898e+08 1.48757e+08 1.89891e+08 8
4.11569e+12 4.6745e+08 5.53138e+07 5.30864e+08 6.87788e+07 1.94889e+08 6.56412e+08 5.54686e+07 6.06006e+08 6.87788e+07 0 8
5.53357e+12 4.02848e+08 2.77122e+07 4.37779e+08 2.48212e+07 1.07299e+08 8.61625e+08 1.11017e+08 8.10788e+08 3.3048e+08 2.74073e+08 5
9.40915e+12 4.59599e+08 6.01581e+07 5.21825e+08 7.28248e+07 1.91345e+08 7.93589e+08 4.26519e+07 8.10788e+08 6.72051e+07 1.36004e+08 4
