#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.93681e+07 0.991448 0.000730195 5.76721e+08 5.76427e+06 4.93943e+08 6.74308e+08 4.93943e+08 0.369616 0.000933156 0.369857 0.113367 0.126246 0.670786 0.000665853 0.674709 0.076178 0.0842389 0.890806 0.000555349 0.91389 0.036383 0.0954881 15903
1.58325e+08 0.993439 0.000915788 6.6365e+08 9.19812e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.375162 0.00126299 0.37753 0.104411 0.119646 0.663162 0.000933315 0.664661 0.0776392 0.0807393 0.877874 0.000849968 0.901627 0.0429519 0.102651 7773
2.50826e+08 0.992814 0.000965507 7.15127e+08 9.62859e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.381713 0.00122768 0.382635 0.100069 0.109579 0.658902 0.000926258 0.659891 0.0761409 0.0784138 0.87151 0.000874763 0.893307 0.0481223 0.10291 7654
3.977e+08 0.99484 0.000813806 7.81588e+08 1.02399e+07 6.05234e+08 9.18138e+08 6.05234e+08 0.390974 0.00116084 0.390219 0.0981477 0.100405 0.656107 0.000914387 0.656837 0.0761829 0.0805237 0.864645 0.000896976 0.885544 0.0520403 0.103452 7752
6.32045e+08 0.993354 0.000918655 8.78702e+08 1.09764e+07 6.05234e+08 1.13677e+09 6.05234e+08 0.39931 0.00111703 0.396673 0.0952473 0.0919791 0.653443 0.000910421 0.654376 0.0765514 0.0806893 0.853242 0.000922147 0.871379 0.0590486 0.103897 7824
1.00017e+09 0.994018 0.000869995 9.39251e+08 1.14386e+07 7.1696e+08 1.02505e+09 7.1696e+08 0.40908 0.00105985 0.405445 0.0904491 0.0859689 0.650949 0.000905203 0.650563 0.075973 0.0783769 0.84374 0.000938643 0.861276 0.0627467 0.104342 7857
1.58403e+09 0.991379 0.00103339 1.00306e+09 1.17842e+07 7.1696e+08 1.14106e+09 7.1696e+08 0.416985 0.000992178 0.411249 0.0886099 0.0776506 0.645267 0.000887569 0.643455 0.0773666 0.0746099 0.831969 0.000958904 0.847762 0.0677945 0.10446 8004
2.51582e+09 0.992572 0.000963496 1.09428e+09 1.22192e+07 8.29125e+08 1.26213e+09 8.29125e+08 0.424032 0.000985125 0.419088 0.086689 0.0766273 0.639574 0.000889687 0.637863 0.0768225 0.0743729 0.817792 0.000970818 0.830937 0.0723457 0.103147 7943
3.98855e+09 0.99353 0.000877678 1.22601e+09 1.31191e+07 9.41735e+08 1.26673e+09 9.41735e+08 0.427369 0.00092495 0.42238 0.0853525 0.0749136 0.628044 0.00086626 0.625417 0.0782887 0.0727146 0.799678 0.000999785 0.811854 0.0795081 0.107634 8346
6.31162e+09 0.991943 0.000959174 1.36943e+09 1.40594e+07 9.65486e+08 1.4786e+09 6.31925e+08 0.427033 0.000887051 0.42309 0.0827452 0.0743947 0.610589 0.000882552 0.607349 0.0805902 0.0745983 0.780156 0.00105638 0.790235 0.0891931 0.111281 8688
1.00408e+10 0.991493 0.000953132 1.56486e+09 1.51776e+07 1.14106e+09 1.6593e+09 6.74601e+08 0.42107 0.000838122 0.420337 0.0780799 0.0772392 0.588363 0.000871826 0.587401 0.0791805 0.077175 0.755848 0.00108964 0.764147 0.0986835 0.113682 9286
1.59057e+10 0.991491 0.000908368 1.82192e+09 1.66566e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.408165 0.000794214 0.408001 0.0773753 0.0773455 0.560875 0.000880556 0.558982 0.083184 0.0784331 0.729263 0.00114784 0.734303 0.115748 0.121184 10225
2.52543e+10 0.991711 0.000851457 2.13309e+09 1.83075e+07 1.51125e+09 2.37672e+09 9.15628e+08 0.387301 0.000751584 0.388591 0.0753513 0.0793502 0.528549 0.000914785 0.524943 0.0909657 0.0853007 0.701327 0.00121761 0.705978 0.13068 0.138873 11340
3.98052e+10 0.990665 0.000885976 2.56279e+09 2.10245e+07 1.85802e+09 2.89207e+09 1.2505e+09 0.363112 0.000722189 0.365296 0.0725922 0.0808425 0.496121 0.000962165 0.488131 0.0980106 0.0869249 0.675375 0.00132393 0.675844 0.152023 0.153744 11783
6.27787e+10 0.99034 0.000942702 3.06607e+09 2.48722e+07 2.20847e+09 3.43442e+09 1.45746e+09 0.338831 0.00072441 0.33931 0.0722679 0.07822 0.471226 0.00114823 0.454364 0.115307 0.0885049 0.657664 0.00154189 0.64893 0.188227 0.161088 10766
9.8461e+10 0.990896 0.0010396 3.89277e+09 3.33248e+07 3.03971e+09 4.35284e+09 2.09797e+09 0.317626 0.000789966 0.315942 0.0721368 0.0721565 0.465049 0.00153231 0.435937 0.156568 0.0931707 0.667994 0.00195961 0.667416 0.204112 0.198013 8348
1.54514e+11 0.990869 0.00137032 5.19011e+09 5.01156e+07 4.62622e+09 4.94505e+09 3.34407e+09 0.299752 0.00104953 0.295066 0.070421 0.0664271 0.489836 0.00238173 0.449248 0.213208 0.115677 0.719475 0.00261344 0.74126 0.175554 0.23127 4819
2.44167e+11 0.991667 0.001856 6.51183e+09 7.69682e+07 6.64402e+09 4.26451e+09 4.77257e+09 0.281267 0.00149876 0.273683 0.0743603 0.0610321 0.536441 0.0035707 0.5286 0.19864 0.184146 0.777726 0.00327152 0.811163 0.127939 0.199537 2400
3.81302e+11 0.993289 0.00252936 8.49883e+09 1.06388e+08 9.72573e+09 1.9274e+09 5.71537e+09 0.281833 0.00255734 0.264295 0.0924284 0.0576476 0.599416 0.00472138 0.600421 0.156416 0.148997 0.831005 0.00395782 0.851854 0.109261 0.148788 1043
6.07049e+11 0.994203 0.00409321 9.43246e+09 1.86858e+08 1.09788e+10 1.05146e+09 5.64816e+09 0.285216 0.0049718 0.267825 0.117741 0.072211 0.640735 0.00749626 0.641307 0.140581 0.130155 0.880509 0.00500951 0.894583 0.0740209 0.0987806 345
9.55367e+11 0.988506 0.0114943 1.07687e+10 2.77571e+08 1.17175e+10 4.9269e+08 2.22394e+09 0.315504 0.0108062 0.309792 0.112036 0.107687 0.667769 0.0109556 0.655482 0.127184 0.0840459 0.894977 0.00844724 0.909448 0.0640423 0.0954998 87
1.453e+12 0.9 0.1 1.02122e+10 1.19747e+09 1.1907e+10 5.34093e+08 5.93059e+09 0.382207 0.0195435 0.374066 0.0826507 0.0560942 0.71962 0.0368799 0.77275 0.0714734 0.205823 0.915425 0.0167913 0.931917 0.023725 0.0530624 10
