#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
50.319 0 0 0 0 0 0 0 0.124892 0.00739523 0.124556 0.0135345 0.0157331 0.139409 0.00720352 0.139425 0.0186717 0.0190314 0.155517 0.00701709 0.164339 0.00551412 0.0325849 8
64.7141 0.125 0.125 5.29204e+07 5.29204e+07 0 0 0 0.105986 0.00957375 0.10405 0.00638643 0.0152527 0.120704 0.00871284 0.116323 0.0226796 0.0101511 0.145275 0.00616617 0.147593 0.0158204 0.0202719 8
87.49 0 0 0 0 0 0 0 0.101106 0.101106 0.101106 0 0 0.122045 0.122045 0.122045 0 0 0.146828 0.146828 0.146828 0 0 1
100.159 0.666667 0.210819 0 0 0 0 0 0.107617 0.00391593 0.105567 0.0200134 0.00724573 0.132262 0.00495766 0.138124 0.0108672 0.0206142 0.163843 0.00320611 0.162011 0.0164126 0.00622593 6
130.746 1 0 0 0 0 0 0 0.113836 0.00546913 0.113572 0.016749 0.0154896 0.137447 0.00509203 0.140209 0.0120928 0.0204601 0.170818 0.0021277 0.170994 0.00746624 0.00526713 9
161.916 1 0 0 0 0 0 0 0.125062 0.00295239 0.123703 0.0188852 0.0185058 0.153205 0.00242416 0.153698 0.0139261 0.0153727 0.174456 0.00171025 0.174948 0.011348 0.0092231 44
204.573 0.987952 0.0120482 0 0 0 0 0 0.12886 0.0020322 0.125714 0.0223806 0.015832 0.157221 0.00151039 0.158068 0.0141396 0.0159971 0.18044 0.0009353 0.180513 0.00837259 0.00933868 83
247.239 0.988095 0.0119048 4.05359e+06 4.05359e+06 0 0 0 0.128806 0.00215263 0.129941 0.0169256 0.018086 0.156059 0.00183259 0.157733 0.0178056 0.0227824 0.178738 0.0012121 0.18055 0.00954559 0.0143915 84
310.038 1 0 1.23819e+07 8.67386e+06 0 0 0 0.138732 0.0023578 0.136983 0.0204206 0.0145376 0.16359 0.00175606 0.165008 0.0133208 0.0153236 0.180831 0.00130306 0.179971 0.0114239 0.00902264 55
396.372 1 0 1.151e+08 4.21864e+07 0 3.40501e+08 0 0.133993 0.00448045 0.13333 0.0190668 0.0202162 0.162731 0.00327591 0.16528 0.0131595 0.0170783 0.178663 0.00334173 0.183515 0.0081093 0.0172449 21
460.816 1 0 8.51253e+07 8.51254e+07 0 3.40501e+08 0 0.12759 0.00934941 0.138538 0.00810073 0.0335719 0.159932 0.00684577 0.155279 0.0250587 0.00356215 0.179415 0.00503078 0.184061 0.00723556 0.0143838 4
