#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.4583 0 0 0 0 0 0 8.56181e-08 5.31174e-08 0 0 0 7674950
62.4058 0 0 0 0 0 0 0 0 0 0 0 3658421
78.3985 0 0 0 0 0 0 0 0 0 0 0 1723881
98.2338 0 0 0 0 0 0 5.11111e-07 2.13376e-07 0 0 0 731758
123.678 0 0 0 0 0 0 6.41105e-06 1.33629e-06 0 0 0 287867
155.52 0 0 0 0 0 0 5.66989e-05 6.65216e-06 0 0 0 110013
195.508 0 0 0 0 0 0 0.000514129 3.41858e-05 0 0 0 39210
245.474 0 0 0 0 0 0 0.00187353 0.000113084 0 0 0 12608
308.089 0 0 0 0 0 0 0.00625873 0.000424602 0 0 0 3542
385.29 0 0 0 0 0 0 0.014945 0.00171503 0 0.0414865 0 628
479.655 0 0 0 0 0 0 0.0372864 0.00614215 0 0.0923983 0 96
587.825 0 0 0 0 0 0 0.0254556 0.016434 0 0.0877744 0 7
