#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.38711e+07 0.0238095 0.0238095 0.00227444 0 0 0 0.0532353 0.000870771 0.0384671 0.0602663 0.0304507 4494
1.5928e+08 0.0309961 0.0318989 0.0031368 0 0 0 0.0629476 0.00110856 0.0402579 0.0762036 0.0321925 3323
2.53403e+08 0.0340511 0.0343015 0.00290192 0 0 0 0.0687546 0.00109626 0.0459847 0.0833292 0.0378175 3994
4.00928e+08 0.0451306 0.0457784 0.00311682 0 0 0 0.0783178 0.00109784 0.0549587 0.0890975 0.046643 4631
6.33107e+08 0.0561927 0.0573394 0.00328198 0 0 0 0.0850197 0.00113649 0.0570186 0.100764 0.0486175 5232
1.00088e+09 0.0736664 0.0748518 0.00348292 0 0 0 0.0973333 0.00118833 0.0696469 0.111869 0.0471099 5905
1.59087e+09 0.0885083 0.0912292 0.00376746 0 0 0 0.110639 0.00128512 0.0827091 0.122002 0.0597272 6248
2.51638e+09 0.107169 0.110583 0.00395158 0 0 0 0.125523 0.00135112 0.0975614 0.13139 0.0743379 6737
3.9949e+09 0.128738 0.133721 0.00417342 0 0 0 0.143917 0.00144431 0.111982 0.152177 0.0879821 7224
6.35327e+09 0.151858 0.157968 0.00429993 0 0 0 0.167102 0.00158233 0.129314 0.180734 0.091786 7856
1.00614e+10 0.186742 0.194649 0.00432651 0 1 0 0.195042 0.00161829 0.156789 0.201833 0.116775 9232
1.59345e+10 0.22876 0.242433 0.00446078 0 1 0 0.221677 0.00160015 0.187066 0.214721 0.133263 10605
2.52295e+10 0.265503 0.283624 0.00446603 0 1 0 0.249766 0.0015871 0.218964 0.222853 0.15143 12030
3.9831e+10 0.277271 0.300754 0.00452626 0 1 0 0.275725 0.00159442 0.251854 0.221986 0.16826 12605
6.25745e+10 0.279972 0.306208 0.0048623 0 1 0 0.300953 0.00174373 0.277778 0.23197 0.177054 11244
9.77214e+10 0.265247 0.284826 0.00568091 0 1 0 0.329789 0.00219519 0.312737 0.232198 0.193308 7559
1.52709e+11 0.242364 0.260348 0.00809845 0 1 0 0.374734 0.0034425 0.362576 0.240778 0.212983 3503
2.37472e+11 0.210383 0.215847 0.0128161 0 1 0 0.438027 0.00645191 0.455567 0.216123 0.273454 1098
3.73251e+11 0.166667 0.171429 0.0269293 0 1 0 0.504474 0.0146098 0.559436 0.155746 0.301319 210
5.6781e+11 0.238095 0.238095 0.0952381 0 1 0 0.575163 0.0425288 0.625244 0.163499 0.18383 21
8.38686e+11 0 0 0 0 0 0 0.754869 0.0480856 0.800761 0.0480994 0.17509 4
