#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.2513 0.00038796 0.000394848 7.58257e-06 0 0 0 0.000110853 1.27327e-06 0 0 0 7114135
62.0744 0.000108988 0.000109399 6.73248e-06 0 0 0 7.05354e-05 1.26086e-06 0 0 0 2431468
78.6551 0.000757443 0.000759999 2.55225e-05 0 0 0 0.00043347 4.77312e-06 0 0 0 1173685
98.5353 0.00576325 0.00579516 9.89206e-05 0 0 0 0.00240278 1.70764e-05 0 0 0 595324
123.961 0.0270467 0.027491 0.000319786 0 0 0 0.0092804 5.52292e-05 0 0.0147024 0 270125
155.778 0.0879855 0.0904146 0.000875719 0 0 0 0.0267503 0.000156604 0 0.0599702 0 113621
195.552 0.190633 0.199215 0.00204014 0 1 0 0.0581477 0.00039165 0.015501 0.117414 0.015501 42532
245.197 0.295681 0.316143 0.00441278 0 1 0 0.102873 0.000960932 0.0708565 0.146484 0.0708565 13244
307.748 0.342356 0.365259 0.00908898 0 1 0 0.138527 0.00219153 0.112624 0.160483 0.0996629 3362
386.065 0.329365 0.34127 0.0181464 0 1 0 0.1584 0.00493062 0.13133 0.169389 0.116743 756
487.821 0.263889 0.270833 0.0384464 0 1 0 0.153243 0.010245 0.130192 0.147921 0.115391 144
618.696 0.354839 0.354839 0.0873553 0 1 0 0.215196 0.0231731 0.22291 0.127785 0.149452 31
791.714 0.272727 0.363636 0.203279 0 1 0 0.189418 0.0294032 0.199 0.123274 0.139946 11
966.159 0.333333 0.333333 0.333333 0 1 0 0.156712 0.0428162 0.129228 0.111463 0.0290099 3
