#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 8.607350e+12 (median) + 4.642650e+12  / - 2.272060e+12
#SM    Stats: 7.781030e+10 (median) + 5.540370e+10  / - 3.649230e+10
#ObsSM Stats: 7.722130e+10 (median) + 6.508270e+10  / - 3.955820e+10
#VMP   Stats: 3.664100e+02 (median) + 5.553000e+01  / - 3.717001e+01
#ICL   Stats: 3.082110e+09 (median) + 9.072690e+09  / - 2.101704e+09
#SSFR  Stats: 2.309051e-12 (median) + 3.138813e-12  / - 1.403408e-12
sfh 0.055623 0 0 0 #avg: 2.9139e-06; avg_err: 2.46957e-06; sd: 0.000212038; counts: 7373
sfh 0.060123 0 0 0 #avg: 0.00072012; avg_err: 9.51363e-05; sd: 0.00816844; counts: 7373
sfh 0.062373 0 0 0 #avg: 0.00516177; avg_err: 0.000448978; sd: 0.0385494; counts: 7373
sfh 0.064623 0 0 0 #avg: 0.0149579; avg_err: 0.000980852; sd: 0.0842163; counts: 7373
sfh 0.066873 0 0.00164306 0 #avg: 0.0383642; avg_err: 0.00215542; sd: 0.185066; counts: 7373
sfh 0.069123 0 0.0524421 0 #avg: 0.0773985; avg_err: 0.00358181; sd: 0.307536; counts: 7373
sfh 0.071373 0 0.140093 0 #avg: 0.129832; avg_err: 0.00507075; sd: 0.435377; counts: 7373
sfh 0.073623 4.08589e-08 0.255607 4.08589e-08 #avg: 0.198342; avg_err: 0.0071631; sd: 0.615026; counts: 7373
sfh 0.075873 0.0155233 0.396986 0.0155233 #avg: 0.279192; avg_err: 0.00923962; sd: 0.793317; counts: 7373
sfh 0.078123 0.0438623 0.518909 0.0438623 #avg: 0.365385; avg_err: 0.0114623; sd: 0.984153; counts: 7373
sfh 0.080373 0.0948523 0.633341 0.0948523 #avg: 0.453061; avg_err: 0.013021; sd: 1.11798; counts: 7373
sfh 0.082623 0.151965 0.708982 0.151642 #avg: 0.523721; avg_err: 0.0143515; sd: 1.23223; counts: 7373
sfh 0.085998 0.268413 0.985187 0.249724 #avg: 0.758786; avg_err: 0.0212194; sd: 1.8219; counts: 7373
sfh 0.089373 0.400877 1.21612 0.347903 #avg: 0.982593; avg_err: 0.0243532; sd: 2.09098; counts: 7373
sfh 0.092748 0.554434 1.49095 0.454241 #avg: 1.24187; avg_err: 0.0285303; sd: 2.44962; counts: 7373
sfh 0.096123 0.723375 1.77706 0.555955 #avg: 1.55855; avg_err: 0.0336979; sd: 2.89331; counts: 7373
sfh 0.099498 0.909341 2.12098 0.669347 #avg: 1.95895; avg_err: 0.0449688; sd: 3.86104; counts: 7373
sfh 0.102873 1.13797 2.63801 0.82036 #avg: 2.40751; avg_err: 0.0594982; sd: 5.10853; counts: 7373
sfh 0.106248 1.3626 3.02017 0.962509 #avg: 2.83853; avg_err: 0.0674611; sd: 5.79224; counts: 7373
sfh 0.109623 1.63307 3.49485 1.14007 #avg: 3.30016; avg_err: 0.0757826; sd: 6.50672; counts: 7373
sfh 0.112998 1.89414 3.98237 1.3116 #avg: 3.74402; avg_err: 0.0892107; sd: 7.65966; counts: 7373
