#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.56994e+07 1.9643e-06 1.9643e-06 0 0 0 0 0 0.130731 2.95765e-05 0.129374 0.0234976 0.0203345 0.160156 2.80078e-05 0.161529 0.0199472 0.0223905 0.188405 1.62186e-05 0.191716 0.00669959 0.013723 509086
1.56435e+08 2.61679e-05 1.30838e-05 2227.55 2227.55 0 0 0 0.12997 5.44326e-05 0.12877 0.0235784 0.0207002 0.161781 5.05076e-05 0.163587 0.0190865 0.0225673 0.189523 2.79044e-05 0.192684 0.00609013 0.0126212 152859
2.47795e+08 9.32618e-06 9.32618e-06 0 0 0 0 0 0.130104 6.51053e-05 0.129068 0.0234047 0.0208794 0.162862 5.92099e-05 0.164817 0.0183136 0.0222403 0.190166 3.15671e-05 0.193218 0.00571205 0.0119451 107225
3.92903e+08 2.67365e-05 1.89055e-05 0 0 0 0 0 0.131092 7.80814e-05 0.130347 0.0230427 0.0212546 0.164437 6.89193e-05 0.166483 0.0175669 0.0216126 0.190967 3.57339e-05 0.193943 0.00517811 0.0113863 74804
6.21946e+08 0.000116945 4.77404e-05 0 0 0 0 0 0.132514 9.41618e-05 0.132105 0.0226058 0.0216835 0.16598 8.11511e-05 0.16814 0.0168611 0.0212959 0.191691 4.08097e-05 0.194525 0.00480591 0.0106415 51306
9.85201e+08 0.000226809 8.01811e-05 0 0 0 0 0 0.133991 0.000112534 0.133672 0.022438 0.0214154 0.167302 9.498e-05 0.169427 0.0164001 0.0205509 0.192387 4.60493e-05 0.195061 0.00442244 0.00988385 35272
1.56319e+09 0.000167259 8.36243e-05 0 0 0 0 0 0.135618 0.000136489 0.135229 0.022649 0.021179 0.16883 0.00011222 0.171221 0.0154654 0.0202763 0.192972 5.30349e-05 0.195535 0.00409433 0.00929584 23915
2.46951e+09 0.000688662 0.000207574 0 0 0 0 0 0.137029 0.000163019 0.136884 0.0217158 0.0210977 0.169852 0.000134464 0.17244 0.0146757 0.0199012 0.193354 6.37163e-05 0.195883 0.00387958 0.00904679 15973
3.9213e+09 0.00102967 0.000310313 0 0 0 0 0 0.139107 0.000198287 0.138698 0.0221738 0.0206601 0.171827 0.000155422 0.174266 0.0139358 0.0187691 0.194047 7.13159e-05 0.196307 0.00362267 0.00824314 10683
6.20725e+09 0.00156963 0.000472925 0 0 0 0 0 0.141237 0.000244242 0.141565 0.0212554 0.0215347 0.172989 0.000188914 0.175535 0.013332 0.0187204 0.194498 8.47458e-05 0.196687 0.00336027 0.00761911 7008
9.82285e+09 0.000903955 0.000451824 249045 180747 0 0 0 0.142472 0.000303581 0.142784 0.020517 0.0214221 0.174114 0.000229768 0.176739 0.0125232 0.0180818 0.19492 0.000100918 0.197082 0.00301155 0.00727193 4425
1.55418e+10 0.00322234 0.00107257 0 0 0 0 0 0.144579 0.000374648 0.145023 0.0205221 0.0210509 0.175538 0.000272512 0.178342 0.0112761 0.0177861 0.195301 0.000123385 0.197357 0.00280033 0.00678563 2793
2.46131e+10 0.0052755 0.00175437 557633 396569 0 0 0 0.1461 0.000473795 0.147299 0.0196633 0.0220368 0.176276 0.000333769 0.178527 0.0114651 0.01595 0.195628 0.000141396 0.197509 0.0027049 0.00644819 1706
3.91284e+10 0.00213447 0.00150849 0 0 0 0 0 0.147272 0.000634524 0.148544 0.0187446 0.0212713 0.176955 0.000453207 0.179441 0.0110115 0.0164152 0.195865 0.000185425 0.197609 0.00266857 0.00615796 937
6.24195e+10 0.00189753 0.00189753 0 0 0 0 0 0.14945 0.000812748 0.150648 0.0194596 0.0199494 0.177209 0.000565862 0.179632 0.0104312 0.0152991 0.195755 0.00024402 0.197427 0.00274149 0.00593509 527
9.63281e+10 0 0 1.52289e+06 1.52289e+06 0 0 0 0.147904 0.00114766 0.14864 0.0204676 0.0208784 0.176424 0.000886276 0.180267 0.0098504 0.0181055 0.195445 0.000443883 0.197398 0.00271788 0.00551605 278
1.52169e+11 0 0 0 0 0 0 0 0.151159 0.0015695 0.149498 0.0214154 0.0166005 0.178341 0.00109919 0.180603 0.0093818 0.0136627 0.196025 0.000482877 0.197949 0.00215228 0.0059842 121
2.44458e+11 0 0 9.00773e+06 9.00773e+06 0 0 0 0.146586 0.00238236 0.144495 0.0190234 0.0162681 0.172734 0.00216678 0.176346 0.0115563 0.0178003 0.193614 0.00132103 0.195852 0.00305182 0.0054653 47
3.92809e+11 0 0 0 0 0 0 0 0.149188 0.00404292 0.155132 0.0128085 0.0310567 0.177178 0.00251224 0.177546 0.00884089 0.0074164 0.195132 0.00129597 0.196648 0.00363971 0.00605433 18
6.33082e+11 0 0 0 0 0 0 0 0.167883 0.000714965 0.168598 0 0.00142993 0.185648 0.000655055 0.186303 0 0.00131011 0.19794 0.000608601 0.198549 0 0.0012172 2
9.79374e+11 0 0 0 0 0 0 0 0.135755 0.135755 0.135755 0 0 0.17388 0.17388 0.17388 0 0 0.196879 0.196879 0.196879 0 0 1
