#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 10.25 - 10.75
#HM    Stats: 1.356910e+12 (median) + 9.666201e+11  / - 4.705860e+11
#SM    Stats: 2.677130e+10 (median) + 2.091640e+10  / - 1.180500e+10
#ObsSM Stats: 2.827220e+10 (median) + 1.529520e+10  / - 7.921699e+09
#VMP   Stats: 2.369000e+02 (median) + 4.523001e+01  / - 2.754999e+01
#ICL   Stats: 1.718650e+08 (median) + 4.368960e+08  / - 1.243765e+08
#SSFR  Stats: 2.295750e-09 (median) + 2.985535e-09  / - 1.481094e-09
sfh 0.055623 0 0 0 #avg: 8.56781e-07; avg_err: 8.56693e-07; sd: 0.000123791; counts: 20881
sfh 0.060123 0 0 0 #avg: 0.000179997; avg_err: 3.02523e-05; sd: 0.00437143; counts: 20881
sfh 0.062373 0 0 0 #avg: 0.0013478; avg_err: 0.000130267; sd: 0.0188235; counts: 20881
sfh 0.064623 0 0 0 #avg: 0.00414901; avg_err: 0.000283738; sd: 0.0409999; counts: 20881
sfh 0.066873 0 0 0 #avg: 0.0111982; avg_err: 0.000638049; sd: 0.0921976; counts: 20881
sfh 0.069123 0 0 0 #avg: 0.0230702; avg_err: 0.00118348; sd: 0.171012; counts: 20881
sfh 0.071373 0 0 0 #avg: 0.0396571; avg_err: 0.00162195; sd: 0.23437; counts: 20881
sfh 0.073623 0 0.0159452 0 #avg: 0.060822; avg_err: 0.00224407; sd: 0.324267; counts: 20881
sfh 0.075873 0 0.0507558 0 #avg: 0.0857738; avg_err: 0.00290075; sd: 0.419156; counts: 20881
sfh 0.078123 0 0.101981 0 #avg: 0.118274; avg_err: 0.00405621; sd: 0.586119; counts: 20881
sfh 0.080373 0 0.1622 0 #avg: 0.146595; avg_err: 0.00436857; sd: 0.631255; counts: 20881
sfh 0.082623 0.00308199 0.220489 0.00308199 #avg: 0.165959; avg_err: 0.00447813; sd: 0.647086; counts: 20881
sfh 0.085998 0.021815 0.311509 0.021815 #avg: 0.240942; avg_err: 0.00641677; sd: 0.927218; counts: 20881
