#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM    Stats: 1.675000e+13 (median) + 2.927940e+13  / - 9.558820e+12
#SM    Stats: 2.197120e+11 (median) + 8.438199e+10  / - 3.176399e+10
#ObsSM Stats: 2.275750e+11 (median) + 9.782300e+10  / - 4.800301e+10
#VMP   Stats: 3.766500e+02 (median) + 1.482100e+02  / - 8.656000e+01
#ICL   Stats: 1.089710e+10 (median) + 4.190810e+10  / - 8.972560e+09
#SSFR  Stats: 2.922379e-11 (median) + 4.877962e-11  / - 1.440752e-11
sfh 0.055623 0 0 0 #avg: 2.14749e-05; avg_err: 2.14749e-05; sd: 0.000619431; counts: 833
sfh 0.060123 0 0 0 #avg: 0.00076094; avg_err: 0.000245928; sd: 0.00709365; counts: 833
sfh 0.062373 0 0 0 #avg: 0.0078173; avg_err: 0.00156061; sd: 0.0450149; counts: 833
sfh 0.064623 0 0 0 #avg: 0.0232718; avg_err: 0.00428366; sd: 0.12356; counts: 833
sfh 0.066873 0 0.0377253 0 #avg: 0.0505226; avg_err: 0.00673456; sd: 0.194255; counts: 833
sfh 0.069123 0 0.133478 0 #avg: 0.106482; avg_err: 0.0125144; sd: 0.360969; counts: 833
sfh 0.071373 0 0.279208 0 #avg: 0.20139; avg_err: 0.0315236; sd: 0.90928; counts: 833
sfh 0.073623 0.0100278 0.445619 0.0100278 #avg: 0.278629; avg_err: 0.0258816; sd: 0.746539; counts: 833
sfh 0.075873 0.0412517 0.613111 0.0412517 #avg: 0.380659; avg_err: 0.0299758; sd: 0.864634; counts: 833
sfh 0.078123 0.0869599 0.857766 0.0869599 #avg: 0.560357; avg_err: 0.043042; sd: 1.24152; counts: 833
sfh 0.080373 0.161539 0.980241 0.161539 #avg: 0.790178; avg_err: 0.0879274; sd: 2.53621; counts: 833
sfh 0.082623 0.263475 1.0968 0.255747 #avg: 0.820525; avg_err: 0.0615286; sd: 1.77476; counts: 833
sfh 0.085998 0.446065 1.53684 0.410934 #avg: 1.15783; avg_err: 0.0765568; sd: 2.20823; counts: 833
sfh 0.089373 0.599583 1.903 0.517127 #avg: 1.53254; avg_err: 0.10207; sd: 2.94416; counts: 833
sfh 0.092748 0.75413 2.34324 0.609806 #avg: 1.89861; avg_err: 0.123409; sd: 3.55967; counts: 833
sfh 0.096123 1.03244 2.65521 0.799036 #avg: 2.41434; avg_err: 0.142899; sd: 4.12185; counts: 833
sfh 0.099498 1.34026 3.71809 1.01938 #avg: 3.09899; avg_err: 0.195993; sd: 5.65329; counts: 833
sfh 0.102873 1.67527 4.31381 1.24434 #avg: 3.69752; avg_err: 0.228447; sd: 6.58943; counts: 833
sfh 0.106248 2.02391 5.10714 1.45682 #avg: 4.43619; avg_err: 0.261336; sd: 7.53807; counts: 833
sfh 0.109623 2.47154 5.74795 1.79461 #avg: 5.40306; avg_err: 0.313693; sd: 9.0483; counts: 833
sfh 0.112998 2.81196 6.46246 1.99087 #avg: 6.11113; avg_err: 0.344758; sd: 9.94434; counts: 833
sfh 0.116373 3.31091 7.71499 2.41488 #avg: 7.22076; avg_err: 0.435011; sd: 12.5476; counts: 833
sfh 0.119748 3.73069 8.94581 2.72215 #avg: 8.31073; avg_err: 0.532381; sd: 15.3562; counts: 833
sfh 0.123123 4.01191 9.33939 2.9034 #avg: 9.3179; avg_err: 0.629029; sd: 18.144; counts: 833
sfh 0.126498 4.39981 10.0721 3.01029 #avg: 10.054; avg_err: 0.632471; sd: 18.2432; counts: 833
