#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.44449e+09 3.85767e-07 2.72779e-07 65.6772 65.6772 0 0 0 0.159389 8.0418e-06 0.161246 0.0169211 0.021193 0.177228 6.74297e-06 0.180087 0.0125674 0.0186621 0.194593 3.22262e-06 0.1971 0.00353967 0.00923488 5184471
1.5579e+10 0 0 0 0 0 0 0 0.145766 1.75458e-05 0.145511 0.021495 0.0205314 0.168536 1.53966e-05 0.170087 0.016836 0.0195575 0.192416 6.88967e-06 0.194435 0.00506334 0.00918816 1268620
2.46071e+10 0 0 0 0 0 0 0 0.139663 2.33063e-05 0.138734 0.0226269 0.020615 0.166342 2.02988e-05 0.167847 0.017146 0.0200184 0.192802 8.24786e-06 0.194679 0.0046066 0.00848256 766476
3.8954e+10 0 0 0 0 0 0 0 0.135515 3.04093e-05 0.134453 0.0225797 0.0202736 0.166458 2.5643e-05 0.167966 0.0165826 0.0194279 0.193471 9.72337e-06 0.195196 0.0041545 0.00784357 458093
6.17328e+10 3.67478e-06 3.67478e-06 0 0 0 0 0 0.133271 3.88561e-05 0.132254 0.0217095 0.0197242 0.167725 3.1829e-05 0.169306 0.0156634 0.0187388 0.194063 1.17354e-05 0.195703 0.00380027 0.0072287 272125
9.77866e+10 2.57627e-05 1.28812e-05 0 0 0 0 0 0.13319 5.10288e-05 0.132328 0.021403 0.0195468 0.169388 4.0502e-05 0.171036 0.0149349 0.0181636 0.19464 1.45707e-05 0.196209 0.00348954 0.00674193 155263
1.54887e+11 0.000255164 5.43946e-05 0 0 0 0 0 0.134482 6.83487e-05 0.133697 0.0215269 0.0195411 0.171118 5.24879e-05 0.172956 0.0141853 0.0177301 0.195255 1.81834e-05 0.196734 0.00313468 0.00616594 86219
2.45289e+11 0.000755695 0.000127689 0 0 0 0 0 0.136371 9.17451e-05 0.13576 0.0212739 0.0193509 0.172874 6.88287e-05 0.174849 0.0132061 0.0172845 0.195865 2.2852e-05 0.197276 0.00276598 0.00571619 46315
3.88079e+11 0.00427207 0.000422103 0 0 0 0 0 0.138444 0.000126248 0.137834 0.0211924 0.0192866 0.174583 9.13924e-05 0.176665 0.0122691 0.0167718 0.196297 3.025e-05 0.197626 0.00256786 0.00536698 23876
6.14234e+11 0.0138379 0.00106662 0 0 0 0 0 0.140689 0.000176091 0.140502 0.0205062 0.0197756 0.176214 0.000122175 0.178299 0.0113644 0.0158938 0.196676 4.0838e-05 0.198063 0.00225993 0.00514431 11996
9.71217e+11 0.0421072 0.00271174 0 0 0 0 0 0.143076 0.000256065 0.142577 0.0205651 0.0189071 0.177628 0.000174789 0.17979 0.0107148 0.0155018 0.196896 6.26205e-05 0.198415 0.00204509 0.00515194 5486
1.52993e+12 0.100451 0.00608797 452795 262783 0 0 0 0.145265 0.000376244 0.145225 0.0202533 0.0197672 0.17846 0.00025651 0.180908 0.0100774 0.0153875 0.196669 0.000108783 0.198572 0.00193909 0.00583404 2439
2.40104e+12 0.217078 0.0132299 2.27236e+06 930522 0 0 0 0.145689 0.000595297 0.146223 0.0194831 0.0201936 0.17701 0.000424896 0.17917 0.0111586 0.014988 0.195049 0.000237262 0.1977 0.00259286 0.0077502 972
3.83857e+12 0.343949 0.02685 7.56196e+06 3.07757e+06 0 0 0 0.140308 0.000952988 0.142114 0.0150062 0.0210555 0.171787 0.000790278 0.173644 0.0124597 0.016406 0.191906 0.00052982 0.195567 0.00368482 0.0124833 314
6.13696e+12 0.553719 0.0453794 8.44218e+06 4.83331e+06 0 0 0 0.133404 0.00159182 0.131609 0.0197379 0.0158453 0.162264 0.00143155 0.163102 0.0153102 0.0177142 0.184207 0.00121246 0.189547 0.00772856 0.0230726 121
9.67052e+12 0.8 0.0742781 0 0 0 0 0 0.127464 0.0025373 0.129104 0.0121028 0.0202647 0.154527 0.00263968 0.157781 0.0112973 0.0225081 0.177009 0.0020083 0.178268 0.00977944 0.0156582 30
1.48587e+13 1 0 0 0 0 0 0 0.122258 0.00970035 0.119208 0.036554 0.0239057 0.145188 0.00838475 0.141965 0.0320334 0.0169535 0.179138 0.00615402 0.183627 0.00457013 0.0288511 5
