#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.9251 0.00014908 1.19735e-05 404401 18988.3 0 0 0 0.275907 8.02608e-05 0.26637 0.0959845 0.0753553 0.362382 7.80132e-05 0.37495 0.0676208 0.101299 0.462667 3.96524e-05 0.475036 0.0159564 0.0372655 1039708
62.3926 5.11642e-05 9.66888e-06 140842 13075.4 0 0 0 0.227771 9.41711e-05 0.213786 0.0815588 0.0514099 0.342504 0.000101471 0.35084 0.0673544 0.0895196 0.464233 4.10479e-05 0.472421 0.0153762 0.0305916 547258
79.5014 0.000477829 3.71901e-05 1.95107e+06 62529.9 0 0 0 0.210715 0.000111804 0.197726 0.0749761 0.0475222 0.349911 0.000113548 0.357418 0.0583803 0.0763392 0.469026 3.87934e-05 0.474826 0.0129648 0.0241997 345312
98.4331 0.0021512 0.000101867 1.12783e+07 199693 0 0 0 0.221636 0.000145177 0.211503 0.07442 0.0536877 0.366921 0.000125468 0.37384 0.0481106 0.0629471 0.472831 4.33265e-05 0.477918 0.0109361 0.0206476 206861
123.691 0.00769489 0.00029747 5.53204e+07 722229 0 0 0 0.248029 0.000224417 0.242069 0.070989 0.0604616 0.392671 0.00016762 0.399071 0.0415343 0.0546744 0.479007 6.24778e-05 0.484361 0.00787142 0.0171411 86291
155.321 0.0196595 0.00078685 1.86713e+08 2.27971e+06 0 5.30876e+08 0 0.285314 0.000365312 0.283563 0.0660891 0.0641551 0.416947 0.000233256 0.424475 0.029985 0.044969 0.481174 0.000108596 0.487203 0.00660104 0.0169375 31130
194.706 0.048083 0.00220184 4.38499e+08 6.34842e+06 0 1.07105e+09 0 0.295663 0.000619116 0.295539 0.0581789 0.0604407 0.399009 0.000454628 0.403627 0.0382099 0.0473412 0.464389 0.000331259 0.475703 0.0145834 0.0409209 9442
244.523 0.0936482 0.00587993 8.72176e+08 1.75172e+07 6.90425e+08 1.10695e+09 6.90425e+08 0.273794 0.00122098 0.269709 0.0622145 0.056407 0.356676 0.00112238 0.356003 0.0561933 0.0538313 0.429943 0.00109084 0.443057 0.0402423 0.071391 2456
307.479 0.172285 0.0163569 1.40276e+09 4.67185e+07 1.18943e+09 1.47133e+09 1.18943e+09 0.253866 0.00260564 0.247968 0.0606523 0.0522889 0.328633 0.00273218 0.321422 0.0771407 0.055993 0.404337 0.00307008 0.417348 0.0646437 0.0970235 534
388.958 0.307692 0.0454767 1.90059e+09 1.05019e+08 1.87412e+09 1.2461e+09 1.10102e+09 0.235383 0.00602536 0.223385 0.06887 0.0402411 0.307249 0.00647916 0.291798 0.0849293 0.0454679 0.383936 0.00761867 0.382808 0.0913602 0.0824166 104
490.411 0.516129 0.0912396 2.3473e+09 2.45458e+08 2.62192e+09 1.16723e+09 1.8408e+09 0.220075 0.0135772 0.200153 0.0836765 0.0436412 0.301874 0.0142526 0.277131 0.133744 0.0523039 0.37995 0.014876 0.381839 0.100313 0.10363 31
625.834 0.666667 0.210819 2.79318e+09 4.19716e+08 3.18951e+09 5.99643e+08 2.3361e+09 0.19929 0.0299938 0.183872 0.159215 0.0384293 0.257083 0.0291882 0.250447 0.140153 0.0756807 0.298661 0.0282606 0.289207 0.142824 0.0572785 6
767.691 0.5 0.5 2.24086e+09 1.5483e+09 3.78915e+09 0 3.09659e+09 0.177211 0.0273087 0.204519 0 0.0546174 0.262762 0.0768951 0.339657 0 0.15379 0.29868 0.0508425 0.349522 0 0.101685 2
