#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.81268e+09 0 0 0 0 0 0 2.62896e-07 1.51905e-07 0 0 0 594357
1.58268e+10 0 0 0 0 0 0 0 0 0 0 0 240849
2.46874e+10 0 0 0 0 0 0 7.4245e-07 4.29146e-07 0 0 0 201111
3.872e+10 0 0 0 0 0 0 2.10908e-06 1.07843e-06 0 0 0 109289
6.14835e+10 0 0 0 0 0 0 1.20687e-05 3.91356e-06 0 0 0 55970
9.74896e+10 0 0 0 0 0 0 3.53837e-05 9.10856e-06 0 0 0 28279
1.53783e+11 0 0 0 0 0 0 0.000179411 3.94045e-05 0 0 0 13688
2.43616e+11 0 0 0 0 0 0 0.000552204 8.76894e-05 0 0 0 5940
3.85191e+11 0 0 0 0 0 0 0.00150053 0.000222085 0 0 0 2576
6.09372e+11 0 0 0 0 0 0 0.00261635 0.000472984 0 0 0 1021
9.65689e+11 0 0 0 0 0 0 0.00580158 0.00118658 0 0 0 420
1.49092e+12 0 0 0 0 0 0 0.00539077 0.00160902 0 0 0 138
2.42641e+12 0 0 0 0 0 0 0.0101768 0.00668206 0 0 0 34
3.72139e+12 0 0 0 0 0 0 0.01846 0.00878155 0.0236718 0.0215405 0.0236718 6
5.22367e+12 0 0 0 0 0 0 0.107823 0.0869665 0.0435383 0.236391 0.0435383 3
8.47647e+12 0 0 0 0 0 0 0 0 0 0 0 1
