#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.33125e+07 0.0662312 0.0683417 0.00261228 0 0 0 0.0649881 0.000737045 0.0408173 0.0791543 0.0350473 9950
1.59694e+08 0.0839877 0.0876332 0.00350341 0 0 0 0.0718715 0.00086516 0.0484944 0.0851749 0.0330379 7132
2.52103e+08 0.100286 0.106127 0.0036432 0 0 0 0.0787662 0.000860775 0.0569205 0.0913085 0.0412615 8047
3.98248e+08 0.123167 0.131187 0.00386323 0 0 0 0.0874401 0.000889974 0.061249 0.102351 0.0455764 8728
6.30808e+08 0.141049 0.149378 0.00394897 0 0 0 0.0982179 0.000948897 0.0691099 0.112402 0.0529795 9245
1.00129e+09 0.165784 0.181347 0.00437586 0 1 0 0.10798 0.00101821 0.0788506 0.123232 0.0625099 9446
1.585e+09 0.200498 0.218763 0.00465851 0 1 0 0.120659 0.00108194 0.0896961 0.130745 0.0637559 9636
2.51949e+09 0.22712 0.254853 0.00496187 0 1 0 0.13613 0.00117441 0.103053 0.14773 0.0767165 10096
3.99564e+09 0.268613 0.303727 0.00517213 0 1 0 0.152875 0.00123924 0.118993 0.158732 0.0830223 10651
6.33051e+09 0.314473 0.363906 0.00541341 0 1 0 0.176169 0.00133388 0.140948 0.173112 0.102536 11470
1.00685e+10 0.350773 0.415788 0.00541735 0 1 0 0.202496 0.00137326 0.166633 0.195154 0.117881 12997
1.59749e+10 0.407727 0.493572 0.00540412 0 1 0 0.235664 0.00140977 0.198353 0.21734 0.132445 14934
2.52023e+10 0.457017 0.561559 0.00527071 0 1 0 0.270261 0.00139231 0.238528 0.230381 0.157498 17065
3.97695e+10 0.500172 0.622813 0.00537426 1 0 1 0.308365 0.00141949 0.28749 0.228151 0.180211 17490
6.25054e+10 0.507843 0.640327 0.00584967 1 0 1 0.352776 0.00159129 0.337947 0.236397 0.20064 15300
9.81068e+10 0.489888 0.616802 0.00697488 0 1 0 0.405079 0.00196955 0.402523 0.231911 0.224911 10582
1.52935e+11 0.453169 0.559544 0.00946046 0 1 0 0.471885 0.0027848 0.487889 0.204416 0.243637 5349
2.39411e+11 0.374057 0.448467 0.0142946 0 1 0 0.571653 0.00437052 0.61343 0.150085 0.259318 1989
3.75539e+11 0.265625 0.317708 0.0245035 0 1 0 0.674087 0.00676216 0.719064 0.0944208 0.19486 576
5.88614e+11 0.219048 0.266667 0.0545824 0 1 0 0.75078 0.0103578 0.767085 0.0843587 0.10862 105
9.78141e+11 0 0 0 0 0 0 0.800817 0.0331093 0.842999 0.0356101 0.133982 8
1.32315e+12 0 0 0 0 0 0 0.840602 0.00671959 0.847322 0 0.0134392 2
