#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.16553e+07 0.0418091 0.0425979 0.00333793 0 0 0 0.0483408 0.000871765 0.0288732 0.0604763 0.0233921 3803
1.59314e+08 0.0642738 0.0659432 0.00520693 0 0 0 0.056059 0.0011731 0.0371649 0.065888 0.031646 2396
2.52953e+08 0.0682148 0.0703919 0.00503314 0 0 0 0.0586895 0.0011564 0.0379439 0.0712832 0.0323461 2756
3.98524e+08 0.0901719 0.0940642 0.00551234 0 0 0 0.0676369 0.00118875 0.0472872 0.0800995 0.0413242 3083
6.34373e+08 0.103459 0.109123 0.00568969 0 0 0 0.0763356 0.00129527 0.0556585 0.085701 0.0401001 3354
1.00179e+09 0.132507 0.141873 0.00623391 0 0 0 0.0839841 0.00130275 0.058674 0.0969152 0.0429423 3630
1.58981e+09 0.155213 0.168017 0.00659563 0 0 0 0.0949642 0.00142143 0.0686553 0.107008 0.0528634 3827
2.51955e+09 0.18619 0.205714 0.00698422 0 1 0 0.108182 0.00152198 0.0789524 0.119585 0.0535331 4200
4.00156e+09 0.226167 0.253282 0.00727572 0 1 0 0.122018 0.00159622 0.0907507 0.130651 0.0649924 4647
6.35003e+09 0.279669 0.315865 0.00726666 0 1 0 0.145474 0.00165022 0.113166 0.151964 0.0805095 5553
1.00714e+10 0.321908 0.380423 0.00745093 0 1 0 0.167478 0.00170032 0.133549 0.167877 0.0965314 6477
1.60181e+10 0.397632 0.477353 0.00715629 0 1 0 0.208537 0.00178157 0.1705 0.200843 0.1146 8191
2.53015e+10 0.458367 0.56494 0.00690788 0 1 0 0.248167 0.00174429 0.213107 0.220229 0.144827 10040
3.99093e+10 0.514725 0.646769 0.00676023 1 0 1 0.290656 0.00171734 0.263427 0.228374 0.166129 11375
6.28163e+10 0.526063 0.667358 0.00709747 1 0 1 0.342071 0.00187627 0.328108 0.226184 0.199012 10609
9.85553e+10 0.506756 0.639557 0.00822964 1 0 1 0.404627 0.00229209 0.402747 0.230223 0.227729 7771
1.53935e+11 0.44409 0.543894 0.0106666 0 1 0 0.499267 0.00313489 0.521845 0.191328 0.249861 4078
2.40202e+11 0.349899 0.427804 0.0167617 0 1 0 0.609857 0.00453801 0.647552 0.131089 0.237807 1489
3.78057e+11 0.256659 0.292978 0.0267272 0 1 0 0.712996 0.00652993 0.744007 0.0834622 0.139532 413
5.74056e+11 0.126984 0.15873 0.0563725 0 0 0 0.781602 0.0107169 0.797173 0.0627287 0.0843731 63
9.19328e+11 0 0 0 0 0 0 0.797609 0.051957 0.847322 0.0201235 0.204091 4
