#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68691e+07 0.0361764 0.0393368 0.000256411 0 0 0 0.00495383 2.40823e-05 0 0 0 676491
1.56999e+08 0.055111 0.0612167 0.000544188 0 0 0 0.00754004 5.21387e-05 0 0.00882327 0 238301
2.48909e+08 0.0747079 0.0837699 0.000712126 0 0 0 0.0100612 6.92254e-05 0 0.0131931 0 189913
3.94619e+08 0.0996134 0.113449 0.00093039 0 0 0 0.0136253 9.30486e-05 0 0.0251117 0 151064
6.25841e+08 0.13196 0.153793 0.00121375 0 0 0 0.0184305 0.000123262 0 0.0363555 0 121143
9.91869e+08 0.169335 0.201309 0.00155389 0 1 0 0.0240471 0.000160794 0 0.0513966 0 96548
1.57278e+09 0.217928 0.26692 0.00198102 0 1 0 0.0319339 0.000209302 0 0.0705086 0 78503
2.49459e+09 0.278079 0.351475 0.0024882 0 1 0 0.0425484 0.000271136 0.00927393 0.0854744 0.00927393 64363
3.95921e+09 0.341658 0.449257 0.00305515 0 1 0 0.0560933 0.000348362 0.0193163 0.103584 0.0193163 54136
6.27077e+09 0.41913 0.574414 0.00367337 0 1 0 0.0737776 0.000443225 0.0366657 0.120699 0.0366657 46315
9.95766e+09 0.506564 0.738117 0.00435598 1 1 1 0.0993055 0.000566375 0.0602068 0.145197 0.0602068 40751
1.57832e+10 0.595589 0.920669 0.00503139 1 1 1 0.132839 0.000713908 0.0924684 0.170429 0.0838487 36228
2.50349e+10 0.68645 1.14577 0.00574545 1 1 1 0.179755 0.000891415 0.139263 0.203491 0.114805 32620
3.95145e+10 0.760513 1.34306 0.00644341 1 1 1 0.2382 0.00110987 0.201475 0.233569 0.15204 27584
6.22135e+10 0.817638 1.50108 0.00744092 1 2 1 0.310474 0.0013776 0.289248 0.241336 0.193289 20887
9.77736e+10 0.833032 1.5374 0.00922077 1 2 1 0.40056 0.00183446 0.3946 0.242036 0.229327 13290
1.53644e+11 0.786296 1.40794 0.0132462 1 1 1 0.510402 0.00259963 0.531908 0.205967 0.259656 6626
2.42976e+11 0.691431 1.15446 0.0194337 1 1 1 0.635547 0.00336944 0.673735 0.139028 0.2321 2894
3.79442e+11 0.517736 0.768581 0.0266741 1 1 1 0.743364 0.00381453 0.77331 0.0878786 0.147098 1184
6.05424e+11 0.406417 0.537433 0.0392559 0 1 0 0.810535 0.00475138 0.831547 0.0584368 0.0906139 374
9.53967e+11 0.247312 0.27957 0.0537634 0 1 0 0.85297 0.00568599 0.861847 0.0387883 0.0554847 93
1.45661e+12 0.272727 0.363636 0.203279 0 1 0 0.877508 0.0115429 0.892597 0.027191 0.0711533 11
