#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
43.1557 0.0767357 0.0816078 0.0101628 0 0 0 0.0905347 0.00440143 0.0410966 0.130502 0.0321102 821
64.6396 0.00413907 0.00413907 0.00184798 0 0 0 0.0315132 0.0012392 0.0237177 0.0337634 0.015402 1208
81.8831 0.00788644 0.00788644 0.00132793 0 0 0 0.0410623 0.000659897 0.0250616 0.0487706 0.0170452 4438
101.372 0.0244028 0.0247453 0.0014578 0 0 0 0.0576594 0.000504313 0.0397749 0.0651302 0.0317095 11679
126.854 0.0597076 0.0606822 0.00174047 0 0 0 0.0832465 0.000521978 0.0668269 0.0853579 0.0443763 19495
158.749 0.126197 0.130125 0.00222565 0 0 0 0.126744 0.000621071 0.105154 0.120706 0.0688954 24438
198.94 0.219927 0.231142 0.00294588 0 1 0 0.193732 0.000800655 0.177314 0.144296 0.109893 23094
249.325 0.304503 0.328155 0.00395895 0 1 0 0.284663 0.00108262 0.277847 0.157209 0.146356 17123
312.54 0.32637 0.356782 0.00532022 0 1 0 0.389787 0.00147601 0.396054 0.150623 0.166657 10292
392.661 0.282717 0.30331 0.00699289 0 1 0 0.494304 0.00198891 0.509824 0.126606 0.167215 5196
492.84 0.201128 0.215226 0.00962628 0 1 0 0.57841 0.00275098 0.594892 0.103933 0.138486 2128
617.705 0.140665 0.149616 0.013632 0 0 0 0.638841 0.0041233 0.657222 0.0938696 0.133004 782
779.445 0.112971 0.121339 0.0227659 0 0 0 0.682761 0.00686617 0.694857 0.0894172 0.124211 239
958.953 0.075 0.075 0.0421764 0 0 0 0.744936 0.010705 0.77201 0.0307058 0.109594 40
1159.53 0 0 0 0 0 0 0.745969 0.0295884 0.722931 0.0817627 0.012648 3
1455.08 0 0 0 0 0 0 0.747275 0.00309205 0.750367 0 0.0061841 2
