#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.95 - 3.11667
#HM    Stats: 2.236760e+14 (median) + 1.451480e+14  / - 4.808801e+13
#SM    Stats: 4.074670e+11 (median) + 1.702060e+11  / - 2.002590e+11
#ObsSM Stats: 3.966560e+11 (median) + 2.300240e+11  / - 1.862090e+11
#VMP   Stats: 9.734400e+02 (median) + 1.647200e+02  / - 6.503003e+01
#ICL   Stats: 1.943190e+11 (median) + 1.577000e+11  / - 1.145548e+11
#SSFR  Stats: 2.058100e-12 (median) + 2.418910e-12  / - 1.447095e-12
sfh 0.055623 0 0 0 #avg: 6.87493e-08; avg_err: 6.8707e-08; sd: 7.07382e-07; counts: 107
sfh 0.060123 0 0.00510224 0 #avg: 0.0112917; avg_err: 0.00394707; sd: 0.0406375; counts: 107
sfh 0.062373 0 0.136159 0 #avg: 0.0606883; avg_err: 0.0138492; sd: 0.142586; counts: 107
sfh 0.064623 0.0337753 0.315466 0.0337753 #avg: 0.164255; avg_err: 0.0282712; sd: 0.29107; counts: 107
sfh 0.066873 0.124353 0.881357 0.124353 #avg: 0.475677; avg_err: 0.0830011; sd: 0.854549; counts: 107
sfh 0.069123 0.34359 1.63555 0.325711 #avg: 1.03008; avg_err: 0.176591; sd: 1.81812; counts: 107
sfh 0.071373 0.645141 2.47158 0.572954 #avg: 1.62222; avg_err: 0.255364; sd: 2.62913; counts: 107
sfh 0.073623 1.09133 3.02545 0.892777 #avg: 2.14321; avg_err: 0.316489; sd: 3.25846; counts: 107
sfh 0.075873 1.82902 4.71171 1.44724 #avg: 3.27197; avg_err: 0.427652; sd: 4.40295; counts: 107
sfh 0.078123 3.02401 5.62973 2.37842 #avg: 4.53565; avg_err: 0.518853; sd: 5.34192; counts: 107
sfh 0.080373 3.54592 6.24552 2.62868 #avg: 5.24361; avg_err: 0.576734; sd: 5.93784; counts: 107
sfh 0.082623 4.02739 6.58681 2.83645 #avg: 5.6315; avg_err: 0.563673; sd: 5.80337; counts: 107
sfh 0.085998 5.55265 8.58275 3.53743 #avg: 7.4446; avg_err: 0.648662; sd: 6.67838; counts: 107
sfh 0.089373 6.57389 14.1751 3.82607 #avg: 9.8768; avg_err: 0.871656; sd: 8.97425; counts: 107
