#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.1429 0.02018 0.000161491 2.43579e+07 185691 0 0 0 0.437495 0.000154212 0.440894 0.120688 0.141744 0.749408 0.000109487 0.760696 0.0757071 0.097735 0.953997 3.56981e-05 0.960476 0.0181471 0.0291201 758178
62.4912 0.0674325 0.00041468 1.03125e+08 589388 0 0 0 0.376395 0.000197948 0.377804 0.109971 0.128744 0.714937 0.000134008 0.720464 0.0708482 0.082616 0.940878 6.35045e-05 0.948969 0.0214289 0.0336326 365699
79.1973 0.164121 0.000765183 3.39487e+08 1.42211e+06 0 8.29125e+08 0 0.374709 0.000228233 0.374771 0.096189 0.109524 0.681044 0.000169013 0.684725 0.0741186 0.0830064 0.917438 0.000126632 0.934902 0.0274873 0.0549457 234303
98.6482 0.295402 0.00120507 7.6007e+08 2.78238e+06 3.63578e+08 1.31102e+09 3.63578e+08 0.386225 0.000283652 0.382256 0.0900757 0.0945702 0.647417 0.000228365 0.648313 0.0798671 0.0834391 0.873987 0.000235293 0.904303 0.0455022 0.125612 143330
124.161 0.446611 0.0018742 1.36346e+09 5.43218e+06 9.41735e+08 1.83391e+09 9.41735e+08 0.397936 0.00038374 0.392798 0.0828049 0.0844747 0.598253 0.000330763 0.591582 0.0842563 0.0727991 0.793552 0.000429416 0.806733 0.108143 0.141163 70361
156.265 0.610243 0.00265747 2.21635e+09 1.03515e+07 1.62642e+09 2.62954e+09 1.13248e+09 0.378246 0.000505728 0.372686 0.0730648 0.0743708 0.525231 0.000492621 0.513019 0.08437 0.0652809 0.689765 0.000726284 0.675016 0.171852 0.124949 33680
196.685 0.744575 0.00343887 3.30182e+09 1.89467e+07 2.80036e+09 3.17608e+09 1.97124e+09 0.340432 0.000703894 0.332312 0.0712362 0.0673824 0.459032 0.000788926 0.440076 0.0912969 0.0615107 0.602764 0.00118619 0.570966 0.206534 0.115941 16083
247.595 0.84448 0.00418742 4.6171e+09 3.29698e+07 4.37915e+09 3.50861e+09 2.98266e+09 0.303986 0.000985494 0.295165 0.0709644 0.0641867 0.413262 0.00132496 0.387746 0.110846 0.0658496 0.551163 0.00191409 0.512813 0.227945 0.123081 7491
311.884 0.921625 0.00454614 6.20846e+09 5.39372e+07 6.39374e+09 3.33199e+09 4.08732e+09 0.273067 0.00133511 0.265382 0.0650211 0.0599038 0.387936 0.00223749 0.35272 0.14673 0.0724433 0.526038 0.00309574 0.494197 0.236603 0.153469 3496
392.419 0.947708 0.00565807 7.76162e+09 8.33538e+07 8.62417e+09 2.35463e+09 4.98015e+09 0.251171 0.00201078 0.240564 0.0668616 0.0534979 0.382883 0.00385097 0.336603 0.200482 0.0868704 0.525363 0.00484663 0.506764 0.226194 0.188165 1549
491.728 0.965625 0.00720734 9.11062e+09 1.17033e+08 1.02555e+10 1.39758e+09 4.77923e+09 0.236953 0.00287097 0.223927 0.0649426 0.0459543 0.393469 0.00614549 0.348217 0.212745 0.103722 0.55732 0.00799678 0.565131 0.217687 0.249142 640
617.534 0.987705 0.0070693 9.66668e+09 1.86236e+08 1.09085e+10 9.35934e+08 4.26451e+09 0.234777 0.00490358 0.221517 0.0680939 0.049054 0.438721 0.0105395 0.430202 0.175323 0.18438 0.598742 0.0127104 0.61154 0.201529 0.221646 244
771.21 0.974026 0.0182452 1.03984e+10 3.146e+08 1.14565e+10 8.70877e+08 2.91634e+09 0.238506 0.00967492 0.21184 0.123911 0.0471803 0.450681 0.0204911 0.459305 0.147736 0.239035 0.604971 0.0248918 0.6553 0.16832 0.309099 77
957.919 1 0 1.15757e+10 2.05315e+08 1.17813e+10 4.28904e+08 1.0147e+09 0.204934 0.0123687 0.193447 0.0536206 0.0306026 0.390872 0.0457115 0.395473 0.163375 0.154678 0.596577 0.0555089 0.628611 0.0732673 0.24781 11
1234.8 1 1 1.23274e+10 1.23274e+10 1.23274e+10 0 0 0.165049 0.165049 0.165049 0 0 0.484295 0.484295 0.484295 0 0 0.884146 0.884146 0.884146 0 0 1
