#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.67553e+07 0.000800054 0.000806777 4.28568e-05 0 0 0 0.000448427 8.19638e-06 0 0 0 446220
1.57136e+08 0.00223749 0.00224377 0.000118953 0 0 0 0.00100875 2.13903e-05 0 0 0 159107
2.48966e+08 0.00369644 0.00372008 0.000171999 0 0 0 0.00164407 3.13783e-05 0 0 0 126879
3.94568e+08 0.00669488 0.006774 0.00026096 0 0 0 0.00255614 4.64668e-05 0 0 0 101122
6.25045e+08 0.0109481 0.0110605 0.000373302 0 0 0 0.00399397 6.57201e-05 0 0 0 80105
9.90269e+08 0.0165524 0.0167442 0.000518823 0 0 0 0.00586621 9.18286e-05 0 0 0 62589
1.5704e+09 0.025457 0.0258209 0.000723427 0 0 0 0.00852905 0.000132137 0 0 0 49456
2.49135e+09 0.0352908 0.0358798 0.000957138 0 0 0 0.0124005 0.000189377 0 0.0153415 0 39047
3.95014e+09 0.0542446 0.0555126 0.00130383 0 0 0 0.0173502 0.000250564 0 0.0303381 0 32335
6.27381e+09 0.0747504 0.0777567 0.00170091 0 0 0 0.0245152 0.000349157 0 0.0469264 0 26943
9.9608e+09 0.111636 0.116816 0.00217877 0 0 0 0.0353895 0.000465707 0 0.076611 0 23935
1.5786e+10 0.15213 0.159398 0.0026156 0 0 0 0.0483878 0.000583961 0 0.107411 0 21738
2.50103e+10 0.20782 0.222812 0.00324335 0 1 0 0.066935 0.000740877 0.0151346 0.136567 0.0151346 19411
3.94489e+10 0.250187 0.272892 0.00390896 0 1 0 0.0820421 0.000902562 0.0297968 0.156353 0.0297968 16032
6.17723e+10 0.27895 0.30622 0.00500927 0 1 0 0.0972451 0.00121919 0.0450828 0.164489 0.0450828 10708
9.60651e+10 0.281114 0.309561 0.00733386 0 1 0 0.115823 0.00202231 0.0593305 0.195408 0.0593305 5062
1.48741e+11 0.287823 0.309225 0.0137612 0 1 0 0.140549 0.00470516 0.0737861 0.23911 0.0737861 1355
2.30157e+11 0.320442 0.348066 0.0395927 0 1 0 0.208967 0.0159043 0.14725 0.316321 0.14725 181
3.60021e+11 0.125 0.125 0.0853913 0 0 0 0.340179 0.0751245 0.309078 0.419562 0.28507 16
