#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.4583 0 0 0 0 0 0 1.35238e-07 6.83222e-08 0 0 0 7674952
62.4058 0 0 0 0 0 0 8.7062e-08 8.7062e-08 0 0 0 3658422
78.3985 0 0 0 0 0 0 0 0 0 0 0 1723881
98.2338 0 0 0 0 0 0 7.04118e-07 2.30207e-07 0 0 0 731763
123.678 0 0 0 0 0 0 7.56403e-06 1.33415e-06 0 0 0 287882
155.525 0 0 0 0 0 0 8.62507e-05 7.82624e-06 0 0 0 110108
195.55 0 0 0 0 0 0 0.00069723 3.70848e-05 0 0 0 39449
245.666 0 0 0 0 0 0 0.00321244 0.000147622 0 0 0 13022
309.047 0 0 0 0 0 0 0.0108096 0.000518879 0 0 0 3960
387.758 0 0 0 0 0 0 0.0304621 0.00194781 0 0.0706638 0 863
486.179 0 0 0 0 0 0 0.0685267 0.00554112 0.0457679 0.107553 0.0457679 197
607.234 0 0 0 0 0 0 0.077262 0.0111687 0.0705944 0.0421386 0.0705944 27
735.39 0 0 0 0 0 0 0.0223071 0.0223071 0.0223071 0 0 1
