#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68626e+07 4.35669e-05 4.35669e-05 1.4522e-05 0 0 0 0.000231132 8.68335e-06 0 0 0 206579
1.56677e+08 0.000156657 0.000156657 4.72306e-05 0 0 0 0.000558084 2.48759e-05 0 0 0 70217
2.48131e+08 0.000361272 0.000361272 8.28672e-05 0 0 0 0.00113271 4.34511e-05 0 0 0 52592
3.93554e+08 0.000442616 0.000442616 0.000107328 0 0 0 0.00176594 6.18222e-05 0 0 0 38408
6.22893e+08 0.00122553 0.00122553 0.00020703 0 0 0 0.00314837 0.000101492 0 0 0 28559
9.856e+08 0.00230437 0.00230437 0.000335748 0 0 0 0.0049788 0.000160312 0 0 0 20396
1.56481e+09 0.00397961 0.00397961 0.000526081 0 0 0 0.00789975 0.000249756 0 0 0 14323
2.47861e+09 0.00587947 0.00587947 0.000756839 0 0 0 0.0108131 0.000345207 0 0 0 10205
3.92599e+09 0.008926 0.008926 0.00112861 0 0 0 0.0149278 0.000507808 0 0.0246444 0 6946
6.22245e+09 0.0130624 0.0130624 0.00163509 0 0 0 0.0200769 0.000706576 0 0.0462668 0 4823
9.85574e+09 0.0185586 0.0185586 0.00237394 0 0 0 0.0280085 0.00105007 0 0.0690039 0 3233
1.56453e+10 0.0283063 0.0283063 0.00357341 0 0 0 0.0359618 0.00150905 0 0.0756942 0 2155
2.48169e+10 0.0427119 0.0427119 0.0052668 0 0 0 0.0393194 0.00189918 0 0.0949864 0 1475
3.89867e+10 0.0403226 0.0403226 0.00624885 0 0 0 0.0434887 0.00235391 0 0.109077 0 992
6.12522e+10 0.0543294 0.0543294 0.00934757 0 0 0 0.0507703 0.00323325 0 0.120275 0 589
9.64653e+10 0.0276923 0.0276923 0.0091161 0 0 0 0.0415611 0.00404751 0 0.101245 0 325
1.52426e+11 0.0727273 0.0727273 0.0248736 0 0 0 0.0429209 0.00731633 0 0.119112 0 110
2.38128e+11 0.0625 0.0625 0.0434755 0 0 0 0.0209374 0.00686846 0 0.0491683 0 32
3.53896e+11 0 0 0 0 0 0 0.0285496 0.0285496 0 0.114198 0 4
6.36662e+11 0 0 0 0 0 0 0 0 0 0 0 1
