#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.43431e+07 1 0 2.2129e+07 5.21671e+06 0 0 0 0.1575 0.00146095 0.154624 0.0339841 0.0267229 0.218575 0.00162099 0.219812 0.0368216 0.0401368 0.285791 0.00100649 0.289597 0.0162868 0.0226522 475
1.6228e+08 1 0 5.71584e+07 8.4293e+06 0 0 0 0.158819 0.00171816 0.155883 0.0343665 0.0302288 0.22177 0.00164722 0.223397 0.0315528 0.0353616 0.288442 0.000890059 0.289793 0.0160969 0.0189965 395
2.53081e+08 1 0 5.61443e+07 7.65016e+06 0 0 0 0.163431 0.00148598 0.161109 0.0332182 0.0311026 0.226637 0.00148571 0.226137 0.0382388 0.0337074 0.29208 0.00076303 0.294476 0.015426 0.0203466 546
4.00344e+08 1 0 7.24729e+07 7.58865e+06 0 0 0 0.163965 0.00126635 0.161257 0.0368913 0.0309255 0.228829 0.00122907 0.229375 0.0338753 0.0355768 0.293143 0.000653009 0.295542 0.0151341 0.0192554 739
6.32312e+08 1 0 9.70799e+07 7.76234e+06 0 3.60165e+08 0 0.167201 0.00121021 0.162455 0.0404395 0.0311229 0.230539 0.0011623 0.231607 0.0331476 0.0347569 0.293118 0.000627702 0.296288 0.0144812 0.0214434 881
1.00978e+09 1 0 1.25021e+08 7.94148e+06 0 4.66944e+08 0 0.168097 0.000974988 0.164753 0.0343138 0.0301613 0.232626 0.000928229 0.232286 0.0323119 0.0320711 0.29425 0.000525422 0.297236 0.013878 0.0202602 1096
1.59533e+09 1 0 1.58367e+08 8.65637e+06 0 4.66944e+08 0 0.171804 0.00100058 0.169834 0.0360672 0.0324138 0.235358 0.000959901 0.23583 0.0337387 0.0333452 0.293443 0.000586178 0.297025 0.0153561 0.0224837 1152
2.52076e+09 1 0 2.04303e+08 9.66055e+06 0 6.06006e+08 0 0.174258 0.000944724 0.171365 0.0366799 0.0318258 0.238845 0.000881141 0.240019 0.0307923 0.0333298 0.295472 0.000570983 0.299343 0.0148263 0.0230674 1267
4.0027e+09 1 0 2.39975e+08 1.02674e+07 0 6.06006e+08 0 0.178465 0.000925693 0.176421 0.0367685 0.0319202 0.240806 0.000880273 0.242423 0.0309884 0.0354362 0.294898 0.000608487 0.299482 0.0153029 0.0236973 1293
6.25815e+09 1 0 3.21083e+08 1.13769e+07 0 8.10788e+08 0 0.182372 0.000976106 0.179634 0.0385197 0.0308906 0.244194 0.000899008 0.245412 0.0324953 0.0338314 0.29361 0.000670749 0.298707 0.017658 0.0290675 1297
1.00016e+10 1 0 3.54686e+08 1.28194e+07 0 8.10788e+08 0 0.182601 0.000988475 0.179619 0.0382227 0.0305488 0.244487 0.00094156 0.246471 0.0311173 0.036166 0.292787 0.000753531 0.299161 0.0177193 0.0305625 1200
1.58288e+10 1 0 3.93827e+08 1.39783e+07 3.03164e+08 5.74829e+08 3.03164e+08 0.190311 0.00106344 0.188308 0.0383462 0.0350476 0.248168 0.0009995 0.250479 0.0339859 0.0370507 0.292347 0.000812642 0.300179 0.0169946 0.0357471 1135
2.50337e+10 1 0 4.29153e+08 1.5222e+07 3.60165e+08 5.84489e+08 3.60165e+08 0.19186 0.00111809 0.189622 0.0384261 0.0334065 0.250523 0.00102974 0.253344 0.0301677 0.0358685 0.290815 0.000913212 0.298126 0.0193757 0.0365163 980
3.94361e+10 1 0 4.98323e+08 1.69706e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.191355 0.00124038 0.190188 0.0382688 0.0360466 0.24582 0.0012052 0.249773 0.0316993 0.0395709 0.284528 0.00108374 0.292974 0.0211827 0.0401542 834
6.28078e+10 1 0 4.73958e+08 1.94233e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.196277 0.00147501 0.193237 0.0400545 0.0320906 0.246021 0.00137603 0.247991 0.0333559 0.038964 0.284057 0.00127529 0.289867 0.0243492 0.0359037 570
9.71649e+10 1 0 4.89033e+08 2.54715e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.198172 0.00184887 0.196188 0.0370305 0.0322367 0.244039 0.0016648 0.247604 0.0274054 0.0352382 0.280383 0.00154512 0.286516 0.0220034 0.0387486 347
1.511e+11 1 0 4.92856e+08 3.92338e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.192948 0.00285981 0.192474 0.0370121 0.0364461 0.239739 0.00273477 0.243882 0.0311087 0.0398804 0.275282 0.00263712 0.281415 0.0257889 0.0402559 154
2.43195e+11 1 0 3.84288e+08 6.72568e+07 3.60165e+08 4.50623e+08 3.60165e+08 0.193112 0.00439482 0.191675 0.0268744 0.0259636 0.243954 0.00450692 0.242896 0.0313538 0.0217772 0.281872 0.00452264 0.288753 0.0180113 0.0388467 45
3.74081e+11 1 0 5.17532e+08 1.30658e+08 4.66944e+08 6.09358e+08 4.66944e+08 0.193134 0.00657455 0.192566 0.0259103 0.0258316 0.246968 0.00676971 0.244163 0.0318432 0.0240936 0.271449 0.00743474 0.280136 0.0175432 0.0415492 11
5.50195e+11 1 0 0 0 0 0 0 0.210032 0.0201598 0.230192 0 0.0403197 0.27608 0.00654367 0.282624 0 0.0130873 0.302599 0.00232992 0.304929 0 0.00465983 2
