#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.68099e+07 0.000638825 3.10876e-05 2.83113e+07 213341 0 0 0 0.412508 0.000129626 0.419455 0.0956143 0.115873 0.731783 7.9104e-05 0.736558 0.0579951 0.0674998 0.940486 3.02066e-05 0.943557 0.0198905 0.0255794 660588
1.56955e+08 0.000776478 5.80143e-05 4.40184e+07 460860 0 0 0 0.414974 0.000201626 0.421118 0.0864697 0.103229 0.72349 0.000128165 0.726748 0.0574652 0.0642878 0.93633 5.18721e-05 0.939084 0.0205298 0.0252862 230528
2.48828e+08 0.000943712 7.19236e-05 5.90522e+07 602971 0 0 0 0.420239 0.00021163 0.424818 0.081353 0.0926562 0.720122 0.000142674 0.72293 0.0574913 0.0633835 0.933753 6.0051e-05 0.936541 0.0209728 0.0255022 182259
3.94453e+08 0.0011932 9.11922e-05 8.08109e+07 819057 0 0 0 0.426585 0.000222357 0.429361 0.0767358 0.0831251 0.716415 0.000161196 0.718904 0.0580182 0.0631174 0.930572 6.99823e-05 0.933236 0.0214681 0.025278 143312
6.25415e+08 0.00169433 0.000122175 1.08217e+08 1.06574e+06 0 0 0 0.432162 0.000235293 0.433293 0.0731439 0.0765375 0.711833 0.00018242 0.714221 0.0581198 0.0636863 0.92654 8.30799e-05 0.929267 0.0224243 0.025711 113319
9.91138e+08 0.00198442 0.000149433 1.38863e+08 1.3768e+06 0 0 0 0.438583 0.00025474 0.438383 0.0716877 0.0718004 0.706956 0.000207906 0.708806 0.0588632 0.063134 0.921414 0.000100828 0.924587 0.0231668 0.0265545 88691
1.57151e+09 0.00265252 0.000193715 1.85906e+08 1.82213e+06 0 4.36846e+08 0 0.444052 0.000276789 0.44284 0.0703943 0.0685223 0.69985 0.000234724 0.701416 0.0598145 0.063383 0.914733 0.000124048 0.918685 0.0241628 0.0282882 70499
2.49162e+09 0.0034385 0.000246447 2.47165e+08 2.37868e+06 0 5.91894e+08 0 0.448145 0.00030284 0.446343 0.0702714 0.0669452 0.689833 0.000265155 0.690856 0.0607334 0.0629444 0.905735 0.000157455 0.911159 0.0257795 0.031908 56420
3.95388e+09 0.0048919 0.000326057 3.16277e+08 2.98383e+06 0 7.31699e+08 0 0.452171 0.000332383 0.449999 0.0691518 0.0660809 0.6771 0.000300757 0.677766 0.063017 0.064155 0.894268 0.000198746 0.901516 0.0275595 0.0382159 45790
6.26138e+09 0.00632525 0.000408711 4.06591e+08 3.81125e+06 0 9.41735e+08 0 0.451533 0.000358362 0.449703 0.067947 0.0645782 0.660237 0.000344658 0.65994 0.0659251 0.0653687 0.880973 0.000253419 0.89115 0.029802 0.0488969 37627
