#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.855880e+12 (median) + 1.525000e+12  / - 8.102901e+11
#SM    Stats: 5.357460e+10 (median) + 3.551950e+10  / - 2.353050e+10
#ObsSM Stats: 5.393080e+10 (median) + 3.816940e+10  / - 2.414450e+10
#VMP   Stats: 2.245400e+02 (median) + 3.414000e+01  / - 2.720999e+01
#ICL   Stats: 6.084400e+08 (median) + 2.056190e+09  / - 4.220270e+08
#SSFR  Stats: 1.632114e-12 (median) + 3.090291e-12  / - 1.108974e-12
sfh 0.055623 0 0 0 #avg: 5.85359e-22; avg_err: 5.85035e-22; sd: 1.02331e-19; counts: 30596
sfh 0.060123 0 0 0 #avg: 1.09648e-15; avg_err: 2.23841e-16; sd: 3.9153e-14; counts: 30596
sfh 0.062373 0 0 0 #avg: 7.44088e-15; avg_err: 1.02873e-15; sd: 1.7994e-13; counts: 30596
sfh 0.064623 0 0 0 #avg: 2.93698e-14; avg_err: 2.91692e-15; sd: 5.1021e-13; counts: 30596
sfh 0.066873 0 0 0 #avg: 8.27354e-14; avg_err: 5.88173e-15; sd: 1.0288e-12; counts: 30596
sfh 0.069123 0 0 0 #avg: 1.95013e-13; avg_err: 1.18543e-14; sd: 2.07349e-12; counts: 30596
sfh 0.071373 0 0 0 #avg: 3.29965e-13; avg_err: 1.73594e-14; sd: 3.03641e-12; counts: 30596
sfh 0.073623 0 0 0 #avg: 5.30647e-13; avg_err: 2.75045e-14; sd: 4.81094e-12; counts: 30596
sfh 0.075873 0 9.54616e-14 0 #avg: 7.757e-13; avg_err: 3.52952e-14; sd: 6.17363e-12; counts: 30596
sfh 0.078123 0 4.50299e-13 0 #avg: 1.0926e-12; avg_err: 4.91606e-14; sd: 8.59889e-12; counts: 30596
sfh 0.080373 0 1.03503e-12 0 #avg: 1.37096e-12; avg_err: 4.60894e-14; sd: 8.06169e-12; counts: 30596
sfh 0.082623 0 1.741e-12 0 #avg: 1.68043e-12; avg_err: 5.7826e-14; sd: 1.01146e-11; counts: 30596
sfh 0.085998 8.72637e-14 3.06188e-12 8.72637e-14 #avg: 2.47405e-12; avg_err: 6.58953e-14; sd: 1.1526e-11; counts: 30596
sfh 0.089373 4.15769e-13 4.30686e-12 4.15769e-13 #avg: 3.29508e-12; avg_err: 7.78057e-14; sd: 1.36093e-11; counts: 30596
sfh 0.092748 9.48347e-13 5.39617e-12 9.48347e-13 #avg: 4.34711e-12; avg_err: 8.44658e-14; sd: 1.47743e-11; counts: 30596
sfh 0.096123 1.63216e-12 6.71618e-12 1.61168e-12 #avg: 5.51847e-12; avg_err: 9.88779e-14; sd: 1.72952e-11; counts: 30596
sfh 0.099498 2.41076e-12 7.90051e-12 2.2183e-12 #avg: 6.77986e-12; avg_err: 1.11439e-13; sd: 1.94922e-11; counts: 30596
sfh 0.102873 3.21411e-12 9.24194e-12 2.763e-12 #avg: 8.17917e-12; avg_err: 1.17877e-13; sd: 2.06185e-11; counts: 30596
sfh 0.106248 4.04137e-12 1.08297e-11 3.24541e-12 #avg: 9.74843e-12; avg_err: 1.30645e-13; sd: 2.28516e-11; counts: 30596
