#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.5268 0 0 9.17635e+06 41511.4 0 0 0 0.478009 6.08856e-05 0.479243 0.124472 0.133004 0.76306 4.06858e-05 0.77177 0.0766453 0.0936242 0.952212 1.46173e-05 0.959446 0.0200495 0.0336393 5050119
62.1519 0 0 3.5954e+07 161676 0 0 0 0.40356 9.75882e-05 0.407997 0.1067 0.127219 0.728419 6.17701e-05 0.732468 0.0670425 0.075974 0.940148 2.65412e-05 0.945699 0.0233545 0.0343792 1450534
78.4733 0 0 1.1397e+08 449369 0 0 0 0.410064 0.000125644 0.412119 0.0921698 0.102896 0.705426 8.66279e-05 0.707407 0.0669339 0.0721111 0.927517 4.64464e-05 0.93375 0.0274077 0.0375581 685732
98.4675 0 0 2.92509e+08 1.07654e+06 0 7.0445e+08 0 0.426233 0.000163506 0.423931 0.0846219 0.0838233 0.680754 0.000129441 0.680591 0.0709689 0.0718694 0.901864 9.69963e-05 0.91247 0.0373015 0.0545141 329522
123.689 0 0 6.11036e+08 2.39904e+06 3.3782e+08 9.65795e+08 3.3782e+08 0.43451 0.00022726 0.431001 0.0763973 0.0734085 0.634167 0.000212859 0.62862 0.0803681 0.0704664 0.84761 0.000225608 0.866427 0.0590565 0.105219 139569
155.708 0 0 1.09702e+09 5.17092e+06 7.22157e+08 1.37581e+09 7.22157e+08 0.410868 0.000332998 0.40575 0.0707474 0.0642983 0.569019 0.00038477 0.555903 0.0965567 0.0705706 0.783039 0.000500638 0.804085 0.0967448 0.156427 55326
195.852 0 0 1.75468e+09 1.11197e+07 1.21626e+09 2.06419e+09 8.12588e+08 0.369457 0.000531583 0.363627 0.0686247 0.0625642 0.510297 0.000733246 0.487383 0.119206 0.0707106 0.734192 0.00103375 0.754218 0.140901 0.199715 21457
246.366 0 0 2.64192e+09 2.53815e+07 1.92988e+09 3.06571e+09 1.25557e+09 0.329414 0.000899391 0.323469 0.0681919 0.0640107 0.477045 0.0015695 0.439549 0.169977 0.0803254 0.714725 0.00206812 0.738907 0.169096 0.243465 7512
309.412 0 0 3.78603e+09 5.90275e+07 3.06862e+09 4.24295e+09 2.2395e+09 0.30049 0.00164096 0.293396 0.0704081 0.0642283 0.475879 0.0033546 0.433371 0.216475 0.10991 0.728115 0.00390561 0.774735 0.147076 0.277519 2381
389.873 0 0 5.30735e+09 1.26898e+08 5.18518e+09 4.46348e+09 4.1304e+09 0.283624 0.00324829 0.268459 0.0742941 0.0560394 0.496566 0.00652717 0.476756 0.21697 0.174494 0.754304 0.00660105 0.797205 0.148289 0.247369 789
489.906 0 0 6.42922e+09 2.56284e+08 7.10966e+09 3.36763e+09 5.71318e+09 0.268732 0.00483085 0.255498 0.0770375 0.0573377 0.537833 0.0121127 0.537816 0.179448 0.207147 0.799127 0.0110373 0.839264 0.10941 0.213351 221
620.713 0 0 7.4333e+09 4.22904e+08 9.25869e+09 1.99621e+09 7.05023e+09 0.283881 0.0135999 0.251085 0.128929 0.0616504 0.571828 0.0202683 0.579667 0.202258 0.247499 0.825747 0.0153664 0.857672 0.102962 0.167157 86
765.418 0 0 8.4325e+09 6.93923e+08 1.0106e+10 1.35052e+09 8.11434e+09 0.273548 0.0166709 0.236565 0.144023 0.048002 0.609522 0.0361363 0.591098 0.252534 0.204524 0.83293 0.025867 0.850249 0.0913293 0.0953178 31
1004.47 0 0 8.78289e+09 1.80406e+09 1.04039e+10 1.86492e+09 7.244e+09 0.24109 0.0221981 0.207076 0.0666112 0.0106255 0.639562 0.0786517 0.547618 0.309183 0.0770095 0.874509 0.0483881 0.876143 0.0905438 0.0365989 7
1213 0 0 9.63806e+09 1.79658e+09 1.14565e+10 1.96614e+08 7.20055e+09 0.418927 0.0606905 0.44082 0.107906 0.185397 0.790604 0.0870108 0.882234 0.0215269 0.350039 0.935023 0.0131921 0.953739 0.00785637 0.0431803 4
