#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.28773e+09 0.781671 0.0214767 1.02039e+08 1.2316e+07 0 3.60165e+08 0 0.158501 0.00173695 0.155481 0.0280915 0.026658 0.175629 0.0017848 0.169766 0.0370233 0.0236944 0.214623 0.00218548 0.211852 0.0497443 0.0400834 371
1.48344e+10 0.62069 0.0916971 3.48538e+07 3.48538e+07 0 0 0 0.158942 0.00572509 0.153428 0.0240252 0.0207953 0.175127 0.00580379 0.171073 0.032047 0.0275724 0.213521 0.00693641 0.210466 0.0406472 0.0347589 29
2.57344e+10 1 0 4.37088e+07 4.37088e+07 0 0 0 0.182999 0.0109258 0.17154 0.0372782 0.0257985 0.223231 0.0106008 0.211537 0.0668517 0.0325837 0.261578 0.00925902 0.268984 0.0290816 0.0574099 17
4.1374e+10 1 0 0 0 0 0 0 0.173604 0.00810217 0.172394 0.0476458 0.0456862 0.221556 0.00744983 0.227576 0.0296566 0.0615543 0.275475 0.00517758 0.283783 0.0183893 0.0300295 31
6.68128e+10 1 0 1.37558e+07 9.83007e+06 0 0 0 0.162305 0.00348888 0.158986 0.0335711 0.0251615 0.226333 0.0034141 0.228762 0.0263945 0.0374927 0.283668 0.00229607 0.286682 0.0154074 0.0230695 83
1.03499e+11 1 0 8.28841e+06 4.1771e+06 0 0 0 0.172048 0.00262482 0.170076 0.044681 0.0355531 0.236782 0.00238296 0.23968 0.034043 0.0400327 0.285965 0.00135905 0.289394 0.0132896 0.0233814 208
1.65176e+11 0.997881 0.00211864 2.11208e+07 4.51753e+06 0 0 0 0.173372 0.00175433 0.168337 0.0489309 0.0326039 0.241887 0.00149833 0.243116 0.0336872 0.0354196 0.29226 0.00079908 0.295319 0.0117553 0.018856 472
2.57305e+11 0.999022 0.000977517 4.24614e+07 4.31239e+06 0 0 0 0.180072 0.00118474 0.176769 0.0437773 0.0346099 0.247179 0.000959958 0.250814 0.0277872 0.0347855 0.295718 0.000522235 0.29772 0.013788 0.0179699 1023
4.04667e+11 0.999434 0.000565931 6.81642e+07 4.4087e+06 0 0 0 0.187488 0.000891395 0.185584 0.0420897 0.0363878 0.25359 0.00069988 0.256864 0.0269578 0.0322738 0.29816 0.000415 0.301254 0.012779 0.0190518 1767
6.38006e+11 0.999298 0.000496128 1.16384e+08 4.48749e+06 0 3.60165e+08 0 0.194968 0.000685266 0.193212 0.0408214 0.0361027 0.258945 0.000518211 0.261354 0.0259726 0.0318645 0.30001 0.000330588 0.303268 0.0137545 0.0209503 2850
1.00722e+12 0.998612 0.00062044 1.9285e+08 5.17192e+06 0 5.36715e+08 0 0.201827 0.000628819 0.201912 0.0398187 0.0394178 0.263134 0.000474729 0.267025 0.0250981 0.0332834 0.3011 0.000319217 0.305118 0.0140591 0.0221919 3602
1.58844e+12 0.999739 0.000260552 2.82882e+08 5.93098e+06 0 6.74785e+08 0 0.207996 0.000600409 0.20806 0.0402904 0.0393968 0.266244 0.000459085 0.270528 0.0236704 0.0340365 0.299555 0.000342308 0.303648 0.0157959 0.023805 3838
2.49053e+12 0.998555 0.000645702 4.26844e+08 7.3383e+06 3.60165e+08 5.17828e+08 3.60165e+08 0.205874 0.000617686 0.205091 0.0395891 0.0371401 0.260858 0.000516817 0.26518 0.0257716 0.0363418 0.293898 0.00041363 0.298553 0.0186268 0.0283533 3461
3.95014e+12 0.999634 0.000365764 5.97452e+08 9.13039e+06 6.06006e+08 4.70296e+08 6.06006e+08 0.198535 0.0006531 0.197567 0.0367967 0.0341655 0.250945 0.000593741 0.253492 0.0299031 0.0346423 0.284622 0.000525935 0.288652 0.0229965 0.0332842 2734
6.20015e+12 1 0 7.84578e+08 1.18132e+07 8.10788e+08 5.21825e+08 8.10788e+08 0.187866 0.000758704 0.186445 0.0350424 0.0313433 0.23813 0.000771834 0.23815 0.03377 0.0334474 0.274905 0.000765677 0.276887 0.0319982 0.0368478 1756
9.79613e+12 1 0 9.49075e+08 1.6284e+07 9.44654e+08 5.12454e+08 4.7771e+08 0.180516 0.000989121 0.178809 0.032575 0.0302346 0.229396 0.00110154 0.229485 0.031978 0.0359104 0.268734 0.00118253 0.270732 0.0400902 0.0404086 957
1.53526e+13 1 0 1.18062e+09 2.19063e+07 1.20565e+09 4.9269e+08 5.30864e+08 0.168686 0.00123987 0.166909 0.0315692 0.0243666 0.215227 0.00157051 0.212602 0.0316832 0.0289457 0.262125 0.00181092 0.258404 0.0515904 0.0368136 494
2.46743e+13 1 0 1.3886e+09 3.10896e+07 1.45711e+09 3.58422e+08 5.12454e+08 0.16125 0.00173469 0.160743 0.0266085 0.0242944 0.212386 0.00299436 0.206912 0.04676 0.03674 0.264286 0.00322764 0.268088 0.0467615 0.0553917 205
3.84865e+13 1 0 1.58524e+09 4.26454e+07 1.63903e+09 2.3373e+08 4.3338e+08 0.148205 0.00297271 0.145135 0.0280076 0.0190289 0.19926 0.00498366 0.19124 0.0446121 0.0253417 0.26469 0.00600354 0.27756 0.0416245 0.0750018 76
