#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.93681e+07 0.157517 0.174747 0.00336844 0 0 0 0.0572496 0.000467849 0.039056 0.0673544 0.026386 15903
1.58325e+08 0.184871 0.212531 0.00539585 0 1 0 0.0648897 0.000724976 0.0463758 0.075263 0.0336662 7773
2.50826e+08 0.218448 0.248367 0.00572945 0 1 0 0.0698466 0.000788942 0.0475087 0.0834743 0.0347504 7654
3.977e+08 0.236842 0.278638 0.00613313 0 1 0 0.0760227 0.000833054 0.0549333 0.0872863 0.042125 7752
6.32045e+08 0.262781 0.312756 0.00647442 0 1 0 0.084544 0.000892667 0.0620491 0.0924415 0.0489148 7824
1.00017e+09 0.289423 0.350006 0.00678251 0 1 0 0.0911124 0.000942632 0.0652956 0.102582 0.0445257 7857
1.58403e+09 0.327836 0.408796 0.00729452 0 1 0 0.0981466 0.000975131 0.0730477 0.105767 0.0521381 8004
2.51582e+09 0.364598 0.463805 0.00773403 0 1 0 0.108783 0.00103928 0.0830591 0.113341 0.0618986 7943
3.98855e+09 0.40115 0.527798 0.00808091 0 1 0 0.122623 0.00110445 0.0979946 0.12105 0.0688438 8346
6.31162e+09 0.447399 0.604397 0.00844245 0 1 0 0.138073 0.00118265 0.112238 0.132415 0.0769682 8688
1.00408e+10 0.495369 0.699225 0.00876965 0 2 0 0.160155 0.00126143 0.133223 0.148658 0.09042 9286
1.59057e+10 0.555892 0.796479 0.00860982 1 1 1 0.184523 0.00129294 0.158319 0.157379 0.103651 10225
2.52543e+10 0.59806 0.890564 0.00856425 1 1 1 0.212388 0.00132211 0.190388 0.168582 0.119926 11340
3.98052e+10 0.626666 0.941526 0.00849849 1 1 1 0.240782 0.00134736 0.220553 0.178226 0.132289 11783
6.27787e+10 0.640721 0.947799 0.00867641 1 1 1 0.267889 0.00140881 0.256564 0.164689 0.143081 10766
9.8461e+10 0.607451 0.883445 0.00973495 1 1 1 0.288849 0.00156216 0.280486 0.157049 0.142969 8348
1.54514e+11 0.548039 0.748703 0.0118106 1 1 1 0.305071 0.00190592 0.300492 0.140761 0.13185 4819
2.44167e+11 0.507917 0.671667 0.0157777 1 0 1 0.318445 0.00235129 0.314811 0.116518 0.114271 2400
3.81302e+11 0.396932 0.488015 0.0208531 0 1 0 0.321244 0.00305552 0.318065 0.0998873 0.0946337 1043
6.07049e+11 0.4 0.472464 0.0343445 0 1 0 0.321883 0.00477454 0.321458 0.0828638 0.0873381 345
9.55367e+11 0.298851 0.310345 0.052498 0 1 0 0.287131 0.00941606 0.286047 0.0938367 0.0959067 87
1.453e+12 0.2 0.2 0.133333 0 1 0 0.28115 0.0154312 0.305195 0.0268538 0.0802116 10
