#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.88115e+07 0.0143306 0.000259629 6.48569e+06 154810 0 0 0 0.205122 0.000136824 0.192904 0.0726571 0.0463352 0.345076 0.000146971 0.353563 0.0580476 0.0784662 0.467094 5.51813e-05 0.473785 0.0132951 0.0259742 209552
1.57204e+08 0.0266007 0.000552918 1.36851e+07 362855 0 0 0 0.209663 0.00021909 0.198466 0.0743275 0.049641 0.354148 0.000215624 0.362387 0.0530087 0.070655 0.468794 8.00733e-05 0.475094 0.0124134 0.0246619 84697
2.48888e+08 0.0387301 0.000746148 2.23033e+07 524010 0 0 0 0.216161 0.000246829 0.206312 0.0732113 0.052157 0.361848 0.000226759 0.369503 0.0489657 0.0654746 0.46999 8.86577e-05 0.476285 0.011887 0.0238561 66873
3.94355e+08 0.0558165 0.000995047 3.76743e+07 791444 0 0 0 0.222619 0.000274314 0.213949 0.071518 0.0535541 0.367788 0.000240368 0.374954 0.0463354 0.0612219 0.470607 0.000100446 0.47723 0.0114561 0.0240895 53228
6.25399e+08 0.0780698 0.00131979 5.89225e+07 1.13994e+06 0 0 0 0.22976 0.000312997 0.222052 0.0715888 0.0554566 0.374592 0.000259774 0.380694 0.0452299 0.0576539 0.471701 0.000116267 0.478913 0.0108096 0.0247411 41322
9.89594e+08 0.10929 0.00174151 8.77783e+07 1.61811e+06 0 0 0 0.23678 0.000351393 0.230312 0.0691662 0.0564966 0.381055 0.000284915 0.387069 0.0437757 0.05607 0.472557 0.000138442 0.480346 0.0103663 0.0254277 32098
1.56962e+09 0.13873 0.00218347 1.29902e+08 2.29686e+06 0 0 0 0.245094 0.000392241 0.240069 0.0668788 0.0579569 0.388479 0.000316374 0.395376 0.0418155 0.0561247 0.473408 0.000167559 0.48251 0.00927487 0.0268546 25063
2.48999e+09 0.184668 0.00276578 1.86862e+08 3.20381e+06 0 4.79814e+08 0 0.254525 0.000448624 0.249959 0.0677177 0.0592075 0.396108 0.000354875 0.404309 0.0391837 0.0565509 0.473483 0.000207112 0.483963 0.00868213 0.0290842 19684
3.95663e+09 0.226335 0.00328944 2.58083e+08 4.19744e+06 0 6.92559e+08 0 0.263976 0.000488685 0.260241 0.065922 0.0594473 0.402266 0.000389094 0.411491 0.0371516 0.0562795 0.472002 0.000254735 0.484254 0.00876215 0.0338939 16184
6.27717e+09 0.278107 0.00387794 3.51256e+08 5.48854e+06 0 8.75395e+08 0 0.272257 0.000545274 0.268995 0.066486 0.0600401 0.403782 0.000440984 0.414284 0.0364203 0.0590322 0.46823 0.000321058 0.48326 0.00961205 0.041776 13351
9.95967e+09 0.340628 0.00437355 4.68713e+08 6.87351e+06 0 1.10606e+09 0 0.279006 0.000582582 0.277172 0.064515 0.0621961 0.400924 0.000489362 0.41274 0.0367186 0.0620466 0.461777 0.000397879 0.479799 0.0122498 0.0527322 11743
1.57633e+10 0.397799 0.00476696 6.00996e+08 8.27336e+06 0 1.40892e+09 0 0.283892 0.00061805 0.282508 0.0656863 0.0637404 0.393637 0.000548671 0.406326 0.0396244 0.0691874 0.451969 0.000491175 0.472893 0.0177021 0.068018 10543
2.49751e+10 0.470211 0.00516224 7.41964e+08 9.57219e+06 4.49746e+08 1.19317e+09 4.49746e+08 0.282906 0.000654527 0.281765 0.0665053 0.0643703 0.381161 0.00061758 0.393171 0.0454711 0.0737955 0.438946 0.000588205 0.460057 0.0272777 0.0774711 9349
3.94218e+10 0.551168 0.00565053 9.05358e+08 1.14464e+07 6.11817e+08 1.33871e+09 6.11817e+08 0.278588 0.000705645 0.278345 0.0633177 0.0653645 0.364213 0.000695683 0.373883 0.0511067 0.0740973 0.421733 0.000707261 0.438843 0.0418986 0.082563 7749
6.1747e+10 0.61911 0.00664093 1.05845e+09 1.45402e+07 7.73094e+08 1.47163e+09 7.73094e+08 0.270755 0.000835146 0.269571 0.0652487 0.0627281 0.345628 0.000852285 0.35218 0.0581371 0.0741386 0.403836 0.000900051 0.416084 0.0550252 0.0824192 5348
9.69837e+10 0.675391 0.00925599 1.20237e+09 2.22863e+07 9.3351e+08 1.54204e+09 9.3351e+08 0.26204 0.00113624 0.259795 0.0618995 0.0586732 0.329514 0.00117665 0.332788 0.0591236 0.0668784 0.388743 0.00128942 0.395757 0.063607 0.0789257 2560
1.49453e+11 0.73456 0.0160173 1.43824e+09 4.30335e+07 1.25149e+09 1.58675e+09 1.25149e+09 0.248941 0.00188065 0.245689 0.055474 0.04983 0.313158 0.00210638 0.309296 0.0619409 0.0571724 0.373362 0.00232917 0.377152 0.0650826 0.0741633 761
2.27792e+11 0.808081 0.0397808 1.80171e+09 1.29442e+08 1.7203e+09 1.60625e+09 1.27056e+09 0.242833 0.00549291 0.242658 0.0475033 0.0580012 0.310906 0.00637255 0.306842 0.0593825 0.0635725 0.369242 0.00646938 0.370759 0.0636696 0.0679174 99
3.53006e+11 0.5 0.288675 1.08882e+09 6.2863e+08 2.17764e+09 0 2.17764e+09 0.27585 0.0251399 0.282139 0.0524055 0.0703097 0.31894 0.0195753 0.317168 0.0563344 0.0352224 0.418499 0.0346122 0.429455 0.0679889 0.10053 4
