#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#obs_sm range: 8.75 - 9.25
#HM    Stats: 2.391180e+11 (median) + 1.323530e+11  / - 9.161798e+10
#SM    Stats: 8.380650e+08 (median) + 6.764850e+08  / - 3.694860e+08
#ObsSM Stats: 9.033900e+08 (median) + 4.843800e+08  / - 2.580800e+08
#VMP   Stats: 1.366600e+02 (median) + 1.817000e+01  / - 1.548000e+01
#ICL   Stats: 1.096210e+07 (median) + 2.863800e+07  / - 9.396140e+06
#SSFR  Stats: 1.350951e-09 (median) + 2.252184e-09  / - 8.253828e-10
sfh 0.055623 0 0 0 #avg: 1.66275e-18; avg_err: 1.66275e-18; sd: 7.16709e-16; counts: 185795
sfh 0.060123 0 0 0 #avg: 5.88695e-15; avg_err: 1.75258e-15; sd: 7.55427e-13; counts: 185795
sfh 0.062373 0 0 0 #avg: 4.14927e-14; avg_err: 6.91413e-15; sd: 2.98025e-12; counts: 185795
sfh 0.064623 0 0 0 #avg: 1.5277e-13; avg_err: 1.77519e-14; sd: 7.65174e-12; counts: 185795
sfh 0.066873 0 0 0 #avg: 4.1533e-13; avg_err: 3.70541e-14; sd: 1.59717e-11; counts: 185795
sfh 0.069123 0 0 0 #avg: 1.01176e-12; avg_err: 6.94364e-14; sd: 2.99298e-11; counts: 185795
sfh 0.071373 0 0 0 #avg: 1.93826e-12; avg_err: 1.02189e-13; sd: 4.40474e-11; counts: 185795
sfh 0.073623 0 0 0 #avg: 3.2827e-12; avg_err: 1.38465e-13; sd: 5.96837e-11; counts: 185795
sfh 0.075873 0 0 0 #avg: 4.98039e-12; avg_err: 1.66093e-13; sd: 7.15923e-11; counts: 185795
sfh 0.078123 0 0 0 #avg: 7.10358e-12; avg_err: 1.73824e-13; sd: 7.49247e-11; counts: 185795
sfh 0.080373 0 0 0 #avg: 1.01818e-11; avg_err: 2.24181e-13; sd: 9.66306e-11; counts: 185795
sfh 0.082623 0 0 0 #avg: 1.35136e-11; avg_err: 2.67768e-13; sd: 1.15418e-10; counts: 185795
sfh 0.085998 0 6.27163e-12 0 #avg: 2.17204e-11; avg_err: 3.17762e-13; sd: 1.36967e-10; counts: 185795
sfh 0.089373 0 2.5313e-11 0 #avg: 3.09378e-11; avg_err: 3.36828e-13; sd: 1.45186e-10; counts: 185795
sfh 0.092748 0 5.14714e-11 0 #avg: 4.16036e-11; avg_err: 3.80044e-13; sd: 1.63813e-10; counts: 185795
sfh 0.096123 0 8.04483e-11 0 #avg: 5.46651e-11; avg_err: 4.21637e-13; sd: 1.81742e-10; counts: 185795
sfh 0.099498 4.43578e-12 1.07419e-10 4.43578e-12 #avg: 6.93628e-11; avg_err: 4.72963e-13; sd: 2.03865e-10; counts: 185795
sfh 0.102873 1.35536e-11 1.27743e-10 1.35536e-11 #avg: 8.43764e-11; avg_err: 5.14981e-13; sd: 2.21977e-10; counts: 185795
sfh 0.106248 2.44309e-11 1.45254e-10 2.44309e-11 #avg: 9.99433e-11; avg_err: 5.54896e-13; sd: 2.39182e-10; counts: 185795
sfh 0.109623 3.60424e-11 1.63539e-10 3.60424e-11 #avg: 1.1612e-10; avg_err: 5.91351e-13; sd: 2.54895e-10; counts: 185795
sfh 0.112998 4.67466e-11 1.77126e-10 4.65648e-11 #avg: 1.31485e-10; avg_err: 6.39716e-13; sd: 2.75742e-10; counts: 185795
sfh 0.116373 5.67817e-11 1.93493e-10 5.38172e-11 #avg: 1.47102e-10; avg_err: 6.74335e-13; sd: 2.90664e-10; counts: 185795
sfh 0.119748 6.60727e-11 2.0901e-10 5.94354e-11 #avg: 1.62531e-10; avg_err: 7.16594e-13; sd: 3.0888e-10; counts: 185795
sfh 0.123123 7.57628e-11 2.26984e-10 6.54773e-11 #avg: 1.78158e-10; avg_err: 7.61953e-13; sd: 3.28431e-10; counts: 185795
sfh 0.126498 8.60713e-11 2.41707e-10 7.20034e-11 #avg: 1.92245e-10; avg_err: 7.84124e-13; sd: 3.37987e-10; counts: 185795
sfh 0.129873 9.69013e-11 2.58466e-10 7.89032e-11 #avg: 2.08311e-10; avg_err: 8.19849e-13; sd: 3.53386e-10; counts: 185795
sfh 0.133248 1.0701e-10 2.75652e-10 8.49194e-11 #avg: 2.24587e-10; avg_err: 8.64108e-13; sd: 3.72464e-10; counts: 185795
sfh 0.136623 1.17673e-10 2.93799e-10 9.14694e-11 #avg: 2.40629e-10; avg_err: 8.98455e-13; sd: 3.87268e-10; counts: 185795
sfh 0.141685 1.33007e-10 3.1608e-10 1.00962e-10 #avg: 2.61856e-10; avg_err: 9.28342e-13; sd: 4.00151e-10; counts: 185795
sfh 0.146748 1.48486e-10 3.37543e-10 1.10321e-10 #avg: 2.81021e-10; avg_err: 9.46379e-13; sd: 4.07925e-10; counts: 185795
sfh 0.15181 1.62199e-10 3.5848e-10 1.18624e-10 #avg: 2.99477e-10; avg_err: 9.66618e-13; sd: 4.16649e-10; counts: 185795
sfh 0.156873 1.76645e-10 3.78819e-10 1.27442e-10 #avg: 3.17398e-10; avg_err: 9.87866e-13; sd: 4.25808e-10; counts: 185795
sfh 0.161935 1.90784e-10 3.95266e-10 1.36471e-10 #avg: 3.3474e-10; avg_err: 1.015e-12; sd: 4.37504e-10; counts: 185795
sfh 0.166998 2.05149e-10 4.09163e-10 1.45556e-10 #avg: 3.51083e-10; avg_err: 1.03e-12; sd: 4.4397e-10; counts: 185795
sfh 0.17206 2.16743e-10 4.23945e-10 1.52735e-10 #avg: 3.63945e-10; avg_err: 1.04484e-12; sd: 4.50367e-10; counts: 185795
sfh 0.177123 2.29652e-10 4.30716e-10 1.60941e-10 #avg: 3.76082e-10; avg_err: 1.04732e-12; sd: 4.51433e-10; counts: 185795
sfh 0.182185 2.43362e-10 4.38335e-10 1.69484e-10 #avg: 3.88442e-10; avg_err: 1.04748e-12; sd: 4.51502e-10; counts: 185795
sfh 0.187248 2.54788e-10 4.4463e-10 1.7671e-10 #avg: 3.99379e-10; avg_err: 1.04742e-12; sd: 4.51478e-10; counts: 185795
sfh 0.19231 2.67851e-10 4.49465e-10 1.84555e-10 #avg: 4.11055e-10; avg_err: 1.05938e-12; sd: 4.56631e-10; counts: 185795
sfh 0.197373 2.81195e-10 4.55632e-10 1.92096e-10 #avg: 4.22082e-10; avg_err: 1.05649e-12; sd: 4.55389e-10; counts: 185795
sfh 0.202435 2.93183e-10 4.61389e-10 1.98005e-10 #avg: 4.35283e-10; avg_err: 1.07313e-12; sd: 4.6256e-10; counts: 185795
sfh 0.207498 3.06588e-10 4.66159e-10 2.05041e-10 #avg: 4.46674e-10; avg_err: 1.07535e-12; sd: 4.63516e-10; counts: 185795
sfh 0.21256 3.19494e-10 4.70116e-10 2.10958e-10 #avg: 4.58633e-10; avg_err: 1.08044e-12; sd: 4.65709e-10; counts: 185795
