#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
49.7567 0 0 0 0 0 0 0.277148 0.221363 0.49851 0 0.442725 2
65.66 0 0 0 0 0 0 0.435471 0.435471 0.435471 0 0 1
102.065 0 0 0 0 0 0 0.0318412 0.00378328 0.02802 0.01873 0.0013753 5
131.251 0 0 0 0 0 0 0.0309774 0.00368574 0.0273089 0.0051512 0.0030083 15
161.422 0 0 0 0 0 0 0.0443314 0.00362767 0.0273089 0.0521512 0.002325 95
202.607 0 0 0 0 0 0 0.051762 0.00265999 0.02802 0.0534211 0.00371935 239
251.574 0 0 0 0 0 0 0.0702814 0.00293821 0.0557849 0.067638 0.0318052 414
317.283 0 0 0 0 0 0 0.0819836 0.003448 0.0688668 0.0861815 0.0451949 418
394.429 0 0 0 0 0 0 0.113834 0.00536485 0.0858352 0.124734 0.0608512 235
492.462 0 0 0 0 0 0 0.175993 0.0108294 0.162701 0.123384 0.0961769 101
614.177 0 0 0 0 0 0 0.196704 0.0269149 0.155089 0.169945 0.0816219 20
735.39 0 0 0 0 0 0 0.403098 0.403098 0.403098 0 0 1
