#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.4017e+07 0.0260417 0.0260417 0.00287385 0 0 0 0.0550916 0.00104624 0.0388804 0.0623282 0.0309117 3072
1.59343e+08 0.0336625 0.035009 0.00404712 0 0 0 0.066422 0.00140436 0.0411208 0.0777733 0.0331044 2228
2.53419e+08 0.0378232 0.0382092 0.00380617 0 0 0 0.0735089 0.00138884 0.0538033 0.0817594 0.0456877 2591
3.98889e+08 0.0477002 0.0487223 0.00406125 0 0 0 0.0832613 0.00140374 0.0570186 0.0965565 0.0349774 2935
6.31878e+08 0.0644036 0.0663071 0.00456685 0 0 0 0.0919108 0.00151301 0.0683264 0.101753 0.0457629 3152
9.9815e+08 0.0827216 0.0838509 0.0047257 0 0 0 0.103847 0.00158008 0.0774652 0.113601 0.054712 3542
1.58988e+09 0.0985319 0.102767 0.00534704 0 0 0 0.121534 0.00177063 0.0894229 0.135311 0.0661994 3542
2.51547e+09 0.118454 0.122841 0.00565329 0 0 0 0.136212 0.00187546 0.110354 0.134335 0.0868753 3647
3.98124e+09 0.147314 0.153011 0.00618558 0 0 0 0.153589 0.00202541 0.126811 0.151951 0.0893401 3686
6.34849e+09 0.164629 0.172236 0.00654798 0 1 0 0.17561 0.00226849 0.142925 0.176668 0.104686 3681
1.0039e+10 0.178922 0.187255 0.00643403 0 1 0 0.200755 0.00233717 0.170556 0.188303 0.118488 4080
1.58772e+10 0.206872 0.216893 0.00673206 0 1 0 0.219334 0.00236681 0.191408 0.197069 0.127328 4191
2.51411e+10 0.22544 0.239574 0.00699128 0 1 0 0.236827 0.00239342 0.213859 0.194223 0.144042 4316
3.97527e+10 0.215438 0.229089 0.00711498 0 1 0 0.255967 0.00247071 0.239897 0.184778 0.149361 4029
6.22468e+10 0.201555 0.214193 0.00793486 0 1 0 0.260235 0.00281913 0.241083 0.185296 0.144847 3086
9.72804e+10 0.177337 0.182436 0.00950449 0 1 0 0.267314 0.00370981 0.25087 0.181565 0.151984 1765
1.51385e+11 0.13617 0.139007 0.0133441 0 0 0 0.268132 0.00568626 0.260541 0.175913 0.150186 705
2.35453e+11 0.0895522 0.0895522 0.0247594 0 0 0 0.264262 0.0121926 0.265984 0.148272 0.16006 134
3.80688e+11 0.0714286 0.0714286 0.0714286 0 0 0 0.253789 0.0428951 0.249531 0.218215 0.138247 14
5.3934e+11 0 0 0 0 0 0 0.428279 0.428279 0.428279 0 0 1
