#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#mpeak range: 14.75 - 15.25
#HM    Stats: 6.697060e+14 (median) + 1.411760e+14  / - 7.485303e+13
#SM    Stats: 9.413250e+11 (median) + 3.666149e+11  / - 3.574690e+11
#ObsSM Stats: 9.328000e+11 (median) + 4.570701e+11  / - 4.196150e+11
#VMP   Stats: 1.229520e+03 (median) + 6.664001e+01  / - 5.922998e+01
#ICL   Stats: 6.110580e+11 (median) + 3.122770e+11  / - 3.187020e+11
#SSFR  Stats: 1.594571e-12 (median) + 5.208278e-12  / - 1.165614e-12
sfh 0.055623 0 0 0 #avg: 2.05994e-26; avg_err: 2.05994e-26; sd: 1.07038e-25; counts: 28
sfh 0.060123 3.1917e-22 7.55999e-14 3.1917e-22 #avg: 3.15181e-14; avg_err: 1.16703e-14; sd: 6.06409e-14; counts: 28
sfh 0.062373 3.10505e-14 3.12198e-13 3.10505e-14 #avg: 1.26142e-13; avg_err: 3.46126e-14; sd: 1.79852e-13; counts: 28
sfh 0.064623 2.8663e-13 5.39944e-13 2.8663e-13 #avg: 3.65973e-13; avg_err: 7.50631e-14; sd: 3.90039e-13; counts: 28
sfh 0.066873 7.57539e-13 1.2115e-12 7.32341e-13 #avg: 1.01917e-12; avg_err: 2.40306e-13; sd: 1.24867e-12; counts: 28
sfh 0.069123 1.35072e-12 1.2626e-12 1.2776e-12 #avg: 1.81215e-12; avg_err: 3.70637e-13; sd: 1.92589e-12; counts: 28
sfh 0.071373 2.54405e-12 3.2391e-12 2.25958e-12 #avg: 2.98388e-12; avg_err: 5.24115e-13; sd: 2.72338e-12; counts: 28
sfh 0.073623 3.39998e-12 3.75452e-12 2.72785e-12 #avg: 3.93657e-12; avg_err: 5.63427e-13; sd: 2.92765e-12; counts: 28
sfh 0.075873 5.49823e-12 4.89411e-12 3.97223e-12 #avg: 5.5984e-12; avg_err: 7.26603e-13; sd: 3.77554e-12; counts: 28
sfh 0.078123 7.71139e-12 6.50409e-12 5.30148e-12 #avg: 8.2089e-12; avg_err: 9.95671e-13; sd: 5.17366e-12; counts: 28
sfh 0.080373 8.62971e-12 1.05456e-11 5.02304e-12 #avg: 1.1144e-11; avg_err: 1.34503e-12; sd: 6.98897e-12; counts: 28
sfh 0.082623 9.797e-12 1.09918e-11 6.55052e-12 #avg: 1.2372e-11; avg_err: 1.68996e-12; sd: 8.78128e-12; counts: 28
sfh 0.085998 1.41791e-11 1.03066e-11 7.49588e-12 #avg: 1.59923e-11; avg_err: 1.78201e-12; sd: 9.25958e-12; counts: 28
sfh 0.089373 1.66652e-11 1.18292e-11 7.64314e-12 #avg: 1.94722e-11; avg_err: 2.31513e-12; sd: 1.20298e-11; counts: 28
sfh 0.092748 2.1916e-11 2.30186e-11 8.78304e-12 #avg: 2.67383e-11; avg_err: 2.75364e-12; sd: 1.43083e-11; counts: 28
sfh 0.096123 3.10252e-11 2.50415e-11 1.4394e-11 #avg: 3.58735e-11; avg_err: 3.96952e-12; sd: 2.06262e-11; counts: 28
sfh 0.099498 3.10848e-11 3.20035e-11 1.05581e-11 #avg: 4.06883e-11; avg_err: 4.64487e-12; sd: 2.41355e-11; counts: 28
sfh 0.102873 4.36764e-11 4.88176e-11 1.86164e-11 #avg: 5.05518e-11; avg_err: 5.82534e-12; sd: 3.02694e-11; counts: 28
sfh 0.106248 4.62253e-11 2.90292e-11 2.15803e-11 #avg: 5.5219e-11; avg_err: 6.65391e-12; sd: 3.45748e-11; counts: 28
sfh 0.109623 5.63142e-11 3.69239e-11 1.99451e-11 #avg: 6.56098e-11; avg_err: 7.12698e-12; sd: 3.70329e-11; counts: 28
sfh 0.112998 7.67856e-11 2.61884e-11 3.62098e-11 #avg: 7.42306e-11; avg_err: 6.52017e-12; sd: 3.38798e-11; counts: 28
sfh 0.116373 7.5227e-11 5.60258e-11 3.2969e-11 #avg: 8.26888e-11; avg_err: 7.10406e-12; sd: 3.69138e-11; counts: 28
sfh 0.119748 8.52173e-11 5.2152e-11 4.06823e-11 #avg: 9.19525e-11; avg_err: 7.85376e-12; sd: 4.08093e-11; counts: 28
