#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 10.75 - 11.25
#HM    Stats: 3.429410e+12 (median) + 6.426470e+12  / - 1.855880e+12
#SM    Stats: 7.931940e+10 (median) + 3.957960e+10  / - 2.302220e+10
#ObsSM Stats: 8.198910e+10 (median) + 4.124490e+10  / - 1.943570e+10
#VMP   Stats: 2.504500e+02 (median) + 9.956001e+01  / - 5.303000e+01
#ICL   Stats: 7.941140e+08 (median) + 5.506426e+09  / - 6.295290e+08
#SSFR  Stats: 5.387709e-12 (median) + 1.430070e-10  / - 4.174089e-12
sfh 0.055623 0 0 0 #avg: 6.70004e-07; avg_err: 5.54104e-07; sd: 0.000100481; counts: 32885
sfh 0.060123 0 0 0 #avg: 0.00030166; avg_err: 3.00277e-05; sd: 0.0054452; counts: 32885
sfh 0.062373 0 0 0 #avg: 0.00184682; avg_err: 0.00012959; sd: 0.0234998; counts: 32885
sfh 0.064623 0 0 0 #avg: 0.00581114; avg_err: 0.000293204; sd: 0.0531694; counts: 32885
sfh 0.066873 0 0 0 #avg: 0.0148708; avg_err: 0.000588358; sd: 0.106693; counts: 32885
sfh 0.069123 0 0 0 #avg: 0.0317381; avg_err: 0.00112079; sd: 0.203243; counts: 32885
sfh 0.071373 0 0.00354605 0 #avg: 0.0530117; avg_err: 0.00154457; sd: 0.280091; counts: 32885
sfh 0.073623 0 0.033949 0 #avg: 0.0806654; avg_err: 0.00215718; sd: 0.391182; counts: 32885
sfh 0.075873 0 0.0828834 0 #avg: 0.114338; avg_err: 0.00278593; sd: 0.505199; counts: 32885
sfh 0.078123 0 0.151643 0 #avg: 0.154923; avg_err: 0.00371185; sd: 0.673105; counts: 32885
sfh 0.080373 2.92614e-10 0.241082 2.92614e-10 #avg: 0.193877; avg_err: 0.00418066; sd: 0.758118; counts: 32885
sfh 0.082623 0.00863516 0.311076 0.00863516 #avg: 0.227554; avg_err: 0.00450532; sd: 0.816992; counts: 32885
