#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.70249e+07 0.0465334 0.0512858 0.000257896 0 0 0 0.00715067 2.92346e-05 0 0.00424391 0 884182
1.57204e+08 0.0746205 0.0851788 0.000560919 0 0 0 0.0122104 6.81224e-05 0 0.0170553 0 321641
2.49382e+08 0.107425 0.125147 0.000748289 0 0 0 0.0180067 9.26969e-05 0 0.029554 0 265311
3.95077e+08 0.140069 0.165503 0.000935916 0 0 0 0.0237086 0.000116684 0 0.0461697 0 222347
6.25915e+08 0.173859 0.209866 0.00116724 0 1 0 0.0302881 0.000148287 0 0.063813 0 181406
9.91566e+08 0.211621 0.260834 0.00145396 0 1 0 0.0379541 0.000189038 0 0.0822724 0 144617
1.57221e+09 0.256118 0.32349 0.00179146 0 1 0 0.0475147 0.000238099 0.00864446 0.0974954 0.00864446 117200
2.49308e+09 0.308059 0.398438 0.00217646 0 1 0 0.0596464 0.000297832 0.0175304 0.115105 0.0175304 95764
3.9572e+09 0.361771 0.47874 0.00256781 0 1 0 0.0739438 0.000366996 0.0281233 0.134588 0.0281233 80175
6.2672e+09 0.422037 0.580033 0.00302658 0 1 0 0.0918796 0.000448226 0.0454935 0.152439 0.0454935 68584
9.95551e+09 0.486592 0.690665 0.00346289 0 2 0 0.114574 0.000534777 0.0691509 0.170607 0.0691509 60003
1.57626e+10 0.553384 0.810634 0.00385596 1 1 1 0.143438 0.000633283 0.0991417 0.189653 0.0907115 53621
2.49774e+10 0.615233 0.933059 0.00429748 1 1 1 0.178629 0.000740366 0.139282 0.205889 0.120688 47161
3.94713e+10 0.657084 1.01513 0.00476802 1 1 1 0.217393 0.000855537 0.186317 0.213602 0.147183 39654
6.20634e+10 0.674013 1.03345 0.00547559 1 1 1 0.255358 0.00101524 0.233837 0.206507 0.163245 29268
9.75375e+10 0.656926 0.990607 0.00701819 1 1 1 0.286904 0.00127652 0.27262 0.190819 0.165186 17247
1.5349e+11 0.597884 0.845553 0.00957037 1 1 1 0.315614 0.00173547 0.308481 0.161612 0.15262 7938
2.43217e+11 0.528049 0.702134 0.0138262 1 0 1 0.323803 0.00220133 0.321118 0.13047 0.123658 3280
3.82231e+11 0.423986 0.534628 0.0206379 0 1 0 0.326334 0.00300368 0.324064 0.101489 0.103177 1184
6.07612e+11 0.365123 0.430518 0.0322817 0 1 0 0.317241 0.00463448 0.315114 0.0834942 0.0809946 367
9.6079e+11 0.338028 0.366197 0.0641911 0 1 0 0.283616 0.0102464 0.28186 0.0864749 0.0917193 71
1.40469e+12 0.285714 0.285714 0.184428 0 1 0 0.273366 0.0164097 0.297637 0.00755811 0.065854 7
