#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.41226e+09 0.0376569 0.0449791 0.00776624 0 0 0 0.0577429 0.00303126 0.028218 0.0645737 0.0222032 956
1.63303e+10 0.0281002 0.0287111 0.00421811 0 0 0 0.0465469 0.00162402 0.0278458 0.0503167 0.0221208 1637
2.57025e+10 0.0574208 0.0589896 0.00429044 0 0 0 0.0574951 0.00126346 0.0370698 0.0666609 0.0313447 3187
4.04991e+10 0.0746189 0.0785183 0.00376946 0 0 0 0.0672524 0.000955331 0.0463955 0.0770081 0.036927 5642
6.39886e+10 0.102373 0.107755 0.00343051 0 0 0 0.0812211 0.000857058 0.0575425 0.0927732 0.0418699 9104
1.00566e+11 0.141272 0.152979 0.00366658 0 0 0 0.0960477 0.000840418 0.068809 0.107991 0.0526786 11446
1.58857e+11 0.185515 0.203887 0.00405156 0 1 0 0.118778 0.000940246 0.0900282 0.126479 0.064088 12247
2.50803e+11 0.249895 0.281101 0.00474031 0 1 0 0.146488 0.00105973 0.119161 0.141028 0.0827006 11921
3.95553e+11 0.322671 0.371508 0.00551316 0 1 0 0.182662 0.00123331 0.15851 0.156074 0.104977 11098
6.26127e+11 0.387359 0.459534 0.00654571 0 1 0 0.228488 0.00149534 0.207894 0.173828 0.130233 9366
9.92181e+11 0.448664 0.543398 0.00774406 0 1 0 0.278193 0.00177963 0.262005 0.181654 0.146282 7558
1.56429e+12 0.527246 0.653013 0.00952794 1 0 1 0.337028 0.00216586 0.330311 0.180848 0.163298 5542
2.47082e+12 0.521884 0.660865 0.0116117 1 0 1 0.401478 0.00262737 0.403531 0.170645 0.178943 3907
3.92773e+12 0.537725 0.682497 0.0143729 1 0 1 0.469322 0.0031571 0.47976 0.160062 0.176466 2611
6.18083e+12 0.5006 0.625899 0.0174487 1 0 1 0.529683 0.0038199 0.548082 0.13844 0.179648 1668
9.8062e+12 0.42171 0.532181 0.0218562 0 1 0 0.602675 0.00442041 0.626032 0.11097 0.164361 1041
1.58017e+13 0.372881 0.447458 0.0262727 0 1 0 0.642967 0.00572294 0.668549 0.0993928 0.157475 590
2.47206e+13 0.309211 0.368421 0.0343582 0 1 0 0.681533 0.00642259 0.702847 0.0764025 0.122355 304
3.84331e+13 0.233577 0.284672 0.0485391 0 1 0 0.697936 0.0110648 0.720812 0.0980946 0.148047 137
5.99998e+13 0.209877 0.222222 0.0496904 0 1 0 0.734904 0.0138388 0.766511 0.0683932 0.126171 81
9.53009e+13 0.333333 0.380952 0.12866 0 1 0 0.73388 0.0308436 0.740478 0.111927 0.0775167 21
1.58301e+14 0 0 0 0 0 0 0.796871 0.016508 0.779112 0.0779333 0.02056 13
2.50147e+14 0 0 0 0 0 0 0.733994 0.733994 0.733994 0 0 1
3.68824e+14 0 0 0 0 0 0 0.817156 0.817156 0.817156 0 0 1
