#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.38052e+07 0.0236742 0.0236742 0.00233951 0 0 0 0.0542806 0.000900872 0.0388804 0.0612598 0.030815 4224
1.59241e+08 0.0302057 0.0311697 0.00321351 0 0 0 0.0642514 0.00115259 0.0410966 0.0764082 0.032981 3112
2.53299e+08 0.03353 0.0337983 0.00298428 0 0 0 0.0700768 0.00113876 0.0525694 0.0785138 0.044336 3728
4.00849e+08 0.0436187 0.0443111 0.00317729 0 0 0 0.0793534 0.00112621 0.0556326 0.0892827 0.0471427 4333
6.33004e+08 0.056109 0.0573287 0.00338891 0 0 0 0.0869502 0.0011792 0.059271 0.100504 0.0503915 4919
1.00101e+09 0.0719283 0.0730045 0.0035394 0 0 0 0.0988997 0.00123231 0.0703655 0.113637 0.047722 5575
1.59113e+09 0.0876447 0.0901974 0.0038594 0 0 0 0.112401 0.00133189 0.0835215 0.123506 0.0604204 5876
2.51921e+09 0.106273 0.109731 0.00405558 0 0 0 0.126606 0.00138122 0.0986041 0.131396 0.0751257 6361
3.99367e+09 0.12632 0.131309 0.00426632 0 0 0 0.145826 0.00149633 0.113019 0.154326 0.0885883 6816
6.35109e+09 0.149165 0.154599 0.00438572 0 0 0 0.168774 0.00163843 0.131256 0.180788 0.0934551 7361
1.00628e+10 0.184153 0.191492 0.00441184 0 1 0 0.196743 0.00166681 0.157892 0.202152 0.116447 8721
1.59315e+10 0.224264 0.23722 0.0045582 0 1 0 0.224076 0.00165291 0.188616 0.215892 0.133658 9957
2.52352e+10 0.260368 0.277595 0.00457177 0 1 0 0.251883 0.00164305 0.221019 0.223405 0.152607 11261
3.98318e+10 0.272017 0.294202 0.0046098 0 1 0 0.277832 0.00164026 0.25496 0.220654 0.170132 11900
6.26069e+10 0.274815 0.299466 0.00493525 0 1 0 0.30338 0.00178615 0.280209 0.231287 0.174403 10669
9.78103e+10 0.260953 0.279002 0.00572779 0 1 0 0.331343 0.00223134 0.314925 0.23073 0.192084 7258
1.52775e+11 0.236919 0.25485 0.00816866 0 1 0 0.375287 0.00349265 0.363556 0.239383 0.213654 3402
2.37479e+11 0.20868 0.213296 0.0127913 0 1 0 0.438781 0.00649339 0.457772 0.21666 0.275813 1083
3.73137e+11 0.165877 0.170616 0.0268137 0 1 0 0.502075 0.0147366 0.551575 0.163608 0.293509 211
5.6781e+11 0.238095 0.238095 0.0952381 0 1 0 0.575163 0.0425288 0.625244 0.163499 0.18383 21
8.38686e+11 0 0 0 0 0 0 0.754869 0.0480856 0.800761 0.0480994 0.17509 4
