#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.34354e+07 0 0 0 0 0 0 0.0282024 0.000416462 0.0287824 0 0.00213767 5
1.56325e+08 0 0 0 0 0 0 0.0769465 0.042139 0.0266447 0.0569169 0.00120348 7
2.58104e+08 0 0 0 0 0 0 0.0416016 0.00964949 0.0266447 0.00383774 0.00200956 19
4.03441e+08 0 0 0 0 0 0 0.0415715 0.00472747 0.02802 0.0478511 0.00257878 30
6.2962e+08 0 0 0 0 0 0 0.0500926 0.00661977 0.0273089 0.0562526 0.002325 32
1.00312e+09 0 0 0 0 0 0 0.0601654 0.00665425 0.0273089 0.0896321 0.0030083 66
1.59363e+09 0 0 0 0 0 0 0.043913 0.00291895 0.0260233 0.0478762 0.00204354 110
2.47786e+09 0 0 0 0 0 0 0.060732 0.00453182 0.0266447 0.0862802 0.00297287 130
4.012e+09 0 0 0 0 0 0 0.0646436 0.0039954 0.02802 0.0904422 0.00404024 164
6.26186e+09 0 0 0 0 0 0 0.0658854 0.00465006 0.0296012 0.0844779 0.00592939 148
1.01014e+10 0 0 0 0 0 0 0.0725825 0.00450332 0.0654556 0.0631019 0.0420793 190
1.57421e+10 0 0 0 0 0 0 0.0775894 0.00565816 0.0688668 0.0530279 0.0454905 149
2.49747e+10 0 0 0 0 0 0 0.0751298 0.00504514 0.0659816 0.0831856 0.0428891 182
3.954e+10 0 0 0 0 0 0 0.0796799 0.00482501 0.0680542 0.0648449 0.0449617 171
6.13279e+10 0 0 0 0 0 0 0.0753938 0.00563223 0.0672738 0.0527736 0.0441813 105
9.74479e+10 0 0 0 0 0 0 0.0795327 0.0133074 0.0654556 0.085402 0.0426356 28
1.38711e+11 0 0 0 0 0 0 0.0358283 0.00829945 0.0236718 0.044061 0.00172317 6
