#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.8166 0.989242 0.000557044 4.18748e+08 3.1495e+06 0 9.41735e+08 0 0.45388 0.000695859 0.455728 0.121841 0.130674 0.724872 0.000498883 0.729729 0.0843801 0.091764 0.930652 0.000253767 0.943993 0.0235183 0.0485736 34299
63.027 0.993516 0.000481722 5.33012e+08 4.03312e+06 4.51291e+08 7.1696e+08 4.51291e+08 0.384501 0.000646244 0.388487 0.0995203 0.117605 0.69159 0.000455943 0.694425 0.0711052 0.0764851 0.911866 0.000314437 0.927474 0.0284439 0.0652974 27761
79.4891 0.993886 0.00047891 7.08026e+08 4.89073e+06 5.69512e+08 8.26975e+08 5.69512e+08 0.392169 0.000586433 0.395658 0.0871373 0.0983043 0.673086 0.000440856 0.67455 0.0680445 0.0711699 0.889763 0.000366639 0.906215 0.0371771 0.0784655 26496
100.101 0.992257 0.000523568 9.41222e+08 5.7056e+06 7.1696e+08 1.12855e+09 7.1696e+08 0.417775 0.000490253 0.416909 0.0772961 0.0773102 0.657868 0.000413976 0.657688 0.067001 0.0675209 0.859042 0.000399175 0.872007 0.0514649 0.0823343 28027
125.354 0.991148 0.000578612 1.28532e+09 7.17338e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.430822 0.000452318 0.42905 0.0700078 0.0674262 0.621653 0.000433238 0.618115 0.0704843 0.0637316 0.811378 0.000475516 0.820541 0.0686228 0.089367 26208
157.864 0.990752 0.000659229 1.70093e+09 9.67116e+06 1.28215e+09 1.75756e+09 7.88209e+08 0.404208 0.00043353 0.403118 0.060021 0.0588733 0.557924 0.000489546 0.551235 0.0748576 0.0610638 0.757006 0.00063111 0.76271 0.0918128 0.103345 21085
198.381 0.99216 0.000695696 2.25678e+09 1.35308e+07 1.74562e+09 2.26474e+09 1.02866e+09 0.356101 0.000458485 0.355906 0.0551225 0.055925 0.491196 0.000584305 0.482384 0.0800317 0.0623592 0.700623 0.000878303 0.702856 0.120197 0.121355 16072
249.007 0.993859 0.000753646 2.91897e+09 1.95233e+07 2.44409e+09 2.65801e+09 1.52666e+09 0.307595 0.000523518 0.308368 0.0523785 0.0559475 0.428869 0.00069279 0.421691 0.0728746 0.0604649 0.642328 0.0011954 0.635651 0.142884 0.120969 10747
312.779 0.994982 0.000884912 3.38926e+09 2.62559e+07 3.1599e+09 2.39967e+09 2.01884e+09 0.270138 0.000619643 0.268631 0.0503348 0.0475918 0.382538 0.000841865 0.378479 0.0668765 0.0623293 0.589049 0.00154742 0.574138 0.139682 0.103998 6377
393.324 0.99716 0.00089697 3.7761e+09 3.40091e+07 3.76585e+09 1.96038e+09 2.2546e+09 0.240775 0.000732949 0.240135 0.0432136 0.0445587 0.348417 0.00103446 0.346819 0.0597173 0.0580535 0.544601 0.00187326 0.533422 0.108986 0.0899668 3521
493.86 0.992725 0.00201087 3.86688e+09 4.24381e+07 4.01036e+09 1.63253e+09 2.15234e+09 0.221607 0.000870457 0.218621 0.0405909 0.0340679 0.325333 0.0011719 0.3254 0.0478964 0.0510598 0.514671 0.00198979 0.50884 0.0691561 0.0701313 1787
619.706 0.997555 0.00172781 3.85661e+09 5.58138e+07 3.88796e+09 1.50514e+09 1.79671e+09 0.204863 0.00109847 0.203948 0.0294819 0.0299267 0.308388 0.00149089 0.308265 0.0409449 0.0412597 0.493383 0.00225512 0.488694 0.0534877 0.0527012 818
780.591 1 0 3.77118e+09 8.36953e+07 3.88796e+09 1.44267e+09 1.79671e+09 0.189399 0.00132374 0.188363 0.0259488 0.0255412 0.295924 0.00187662 0.296275 0.032203 0.0326399 0.488121 0.00309549 0.484033 0.0510399 0.0488995 346
973.086 1 0 3.37808e+09 1.13538e+08 3.40132e+09 1.47283e+09 1.42689e+09 0.189685 0.00189138 0.187887 0.0242465 0.0184601 0.293727 0.00284846 0.291425 0.0350229 0.0282168 0.489078 0.00413313 0.485152 0.0550069 0.0420945 135
1213.76 0.972222 0.0277778 2.95709e+09 2.19972e+08 3.1599e+09 1.09606e+09 2.10512e+09 0.181251 0.00474777 0.179001 0.0208223 0.0188673 0.291168 0.00998395 0.278212 0.0342527 0.0214295 0.506016 0.00757945 0.503447 0.0377478 0.0358295 36
1622.9 1 0 1.9987e+09 1.28174e+09 3.28045e+09 0 2.56349e+09 0.18198 0.00013265 0.182113 0 0.0002653 0.292224 0.00232536 0.294549 0 0.00465071 0.52104 0.015085 0.536125 0 0.0301699 2
