#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.41092e+09 0.0478589 0.0541562 0.00517715 0 0 0 0.065045 0.00194571 0.0321345 0.0807417 0.0256476 2382
1.59831e+10 0.0170347 0.0176656 0.00342814 0 0 0 0.0342673 0.00101869 0.0194691 0.044131 0.0136053 1585
2.52655e+10 0.0199461 0.0204852 0.00337704 0 0 0 0.0359017 0.000877427 0.0264391 0.0398399 0.0208413 1855
4.0291e+10 0.0221519 0.0221519 0.00292778 0 0 0 0.03758 0.000826749 0.0265373 0.0415541 0.0209795 2528
6.37356e+10 0.0370477 0.0370477 0.00320133 0 0 0 0.043639 0.000794168 0.02714 0.0552668 0.0216588 3482
1.01159e+11 0.053816 0.0563601 0.00337723 0 0 0 0.0547744 0.000777846 0.0371779 0.0637039 0.031659 5110
1.6028e+11 0.0875702 0.0913644 0.00371472 0 0 0 0.0644398 0.00077462 0.0466396 0.0741321 0.0316747 6589
2.5307e+11 0.122782 0.129785 0.00385297 0 0 0 0.0794545 0.00077274 0.0581017 0.0893034 0.0424291 8568
4.01147e+11 0.185155 0.202756 0.00446328 0 1 0 0.103669 0.000867425 0.0800526 0.108116 0.0543868 9943
6.31348e+11 0.274194 0.308323 0.00504046 0 1 0 0.133512 0.000930651 0.111719 0.122156 0.0753901 11222
9.98874e+11 0.379506 0.443096 0.0058175 0 1 0 0.174821 0.00108117 0.157293 0.137774 0.100745 11291
1.58307e+12 0.485571 0.59272 0.00664268 0 1 0 0.229096 0.00126288 0.217245 0.150307 0.128481 10742
2.49032e+12 0.570232 0.719071 0.00770005 1 0 1 0.301968 0.00153415 0.298414 0.154886 0.153391 8956
3.94497e+12 0.604132 0.78716 0.00888153 1 1 1 0.378982 0.0017911 0.381336 0.15768 0.163371 7212
6.23838e+12 0.599772 0.77959 0.010397 1 1 1 0.452705 0.00214191 0.463569 0.148155 0.173209 5272
9.80444e+12 0.543879 0.697996 0.0122779 1 0 1 0.528355 0.00245728 0.546442 0.13318 0.174285 3692
1.55706e+13 0.484947 0.602116 0.0142878 0 1 0 0.592132 0.00271578 0.612035 0.114447 0.154156 2458
2.46623e+13 0.380027 0.47185 0.0175326 0 1 0 0.646742 0.00315631 0.666364 0.0978801 0.139914 1492
3.90897e+13 0.297669 0.356992 0.0196777 0 1 0 0.69248 0.00352463 0.710252 0.0862862 0.125729 944
6.22178e+13 0.25188 0.296992 0.0241734 0 1 0 0.724631 0.00421377 0.74271 0.0682259 0.106405 532
9.68545e+13 0.214789 0.232394 0.027473 0 1 0 0.759013 0.00469792 0.769151 0.0705255 0.0892612 284
1.52014e+14 0.233083 0.263158 0.043871 0 1 0 0.77053 0.00773565 0.786529 0.0663916 0.1064 133
2.30429e+14 0.192308 0.211538 0.0634393 0 1 0 0.799354 0.0083878 0.822074 0.0363539 0.0799577 52
4.00667e+14 0.136364 0.181818 0.106831 0 0 0 0.821138 0.00908866 0.834672 0.0343248 0.0528612 22
5.769e+14 0 0 0 0 0 0 0.793801 0.0206237 0.814425 0 0.0412473 2
9.79877e+14 0 0 0 0 0 0 0.83316 0.000722051 0.833882 0 0.0014441 2
