#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.72731e+07 0.000423223 2.5516e-05 1.99153e+06 47824.5 0 0 0 0.215983 7.40687e-05 0.206395 0.0687891 0.0478783 0.369115 7.22641e-05 0.376418 0.0489394 0.0645053 0.474737 2.08619e-05 0.478468 0.0107224 0.017866 649775
1.57219e+08 0.000882275 6.05683e-05 4.24686e+06 116015 0 0 0 0.222308 0.000124531 0.213671 0.0692566 0.0510079 0.378732 0.000108272 0.384896 0.044778 0.0571965 0.476571 3.08575e-05 0.47983 0.00994241 0.0162656 240288
2.49022e+08 0.00138529 8.48788e-05 7.00439e+06 169679 0 0 0 0.22963 0.00014125 0.221638 0.0699621 0.0528763 0.385113 0.000113305 0.390303 0.0425634 0.0526361 0.477722 3.28999e-05 0.480832 0.00943893 0.0153822 192018
3.94093e+08 0.00198534 0.00011432 1.13571e+07 247188 0 0 0 0.237658 0.00015993 0.230539 0.0695356 0.0547923 0.390941 0.000119797 0.395487 0.0405184 0.0491558 0.478882 3.58155e-05 0.48197 0.00899401 0.0148215 151611
6.24786e+08 0.00265007 0.000149593 1.68619e+07 346187 0 0 0 0.246739 0.000182591 0.240493 0.0694361 0.0566609 0.397012 0.000128897 0.401134 0.0389321 0.0467936 0.480157 3.94384e-05 0.48319 0.00849503 0.0141783 118110
9.90164e+08 0.00364721 0.000198906 2.45853e+07 482873 0 0 0 0.257076 0.000208501 0.251892 0.0687957 0.0588545 0.403295 0.00014019 0.40695 0.0380109 0.0446709 0.48164 4.34285e-05 0.484767 0.00776458 0.0135455 91851
1.5699e+09 0.00523129 0.000269437 3.64646e+07 682786 0 0 0 0.267531 0.000236505 0.26321 0.0682404 0.0596432 0.410498 0.000151205 0.414512 0.0355369 0.0431035 0.48323 4.77506e-05 0.48638 0.00700077 0.0127632 71684
2.48928e+09 0.00681834 0.000347214 5.23559e+07 943066 0 0 0 0.27847 0.000266737 0.274766 0.0675957 0.0601671 0.417943 0.00016216 0.422306 0.0331151 0.0412821 0.484663 5.30049e-05 0.487796 0.00623932 0.0116009 56172
3.95099e+09 0.00909898 0.000447322 7.09493e+07 1.23439e+06 0 0 0 0.291035 0.000295753 0.288328 0.0659156 0.0610447 0.424708 0.000171779 0.429438 0.0305319 0.039544 0.4857 5.90524e-05 0.488919 0.00570369 0.0109087 45060
6.2713e+09 0.0135233 0.000599489 9.7079e+07 1.61787e+06 0 0 0 0.302575 0.000323019 0.30002 0.0658284 0.0602145 0.429041 0.000182587 0.433967 0.0286079 0.0372899 0.485611 7.19075e-05 0.489244 0.00553897 0.0109923 37121
9.95548e+09 0.0159345 0.00069723 1.35851e+08 2.07381e+06 0 3.00608e+08 0 0.31153 0.000338685 0.310319 0.0636954 0.0602084 0.429571 0.000197193 0.435015 0.0274751 0.0371481 0.484367 9.0146e-05 0.48883 0.00559142 0.0120111 32257
1.57629e+10 0.0233237 0.000900659 1.68101e+08 2.46065e+06 0 4.03668e+08 0 0.316942 0.000355698 0.317027 0.0603041 0.0610181 0.426506 0.00022575 0.433282 0.0276686 0.0395488 0.481642 0.000120583 0.487373 0.00643903 0.0141863 28083
2.49142e+10 0.0323388 0.00114273 2.08549e+08 2.95453e+06 0 5.55505e+08 0 0.318118 0.000380441 0.319555 0.0585227 0.0617762 0.418316 0.000269253 0.426149 0.0298965 0.0448997 0.476761 0.000162525 0.484613 0.00786793 0.0198851 23965
3.92708e+10 0.0381525 0.00139742 2.36849e+08 3.55005e+06 0 6.29539e+08 0 0.315062 0.000424131 0.316959 0.0572093 0.0614916 0.407317 0.000328108 0.416073 0.0325248 0.0512816 0.47011 0.000218469 0.480144 0.0100434 0.0281609 18793
6.17613e+10 0.0464801 0.00187981 2.53721e+08 4.44936e+06 0 6.92559e+08 0 0.308105 0.000518119 0.310567 0.0563948 0.0625612 0.394573 0.000435257 0.403132 0.0378064 0.0545974 0.461901 0.000313866 0.473845 0.0136738 0.0377454 12543
9.65986e+10 0.0498785 0.00277053 2.8714e+08 6.87312e+06 0 7.71952e+08 0 0.299489 0.00071024 0.301885 0.0534807 0.0603097 0.378361 0.000637951 0.384951 0.0426255 0.0560615 0.450939 0.000518299 0.464873 0.0181255 0.0482704 6175
1.51127e+11 0.0525803 0.00492593 3.16564e+08 1.25141e+07 0 8.75395e+08 0 0.287991 0.00122986 0.290221 0.0545328 0.0615837 0.362123 0.00116386 0.368073 0.046663 0.0612412 0.43839 0.0009996 0.452465 0.0251758 0.0590681 2054
2.35091e+11 0.0486618 0.010626 3.24769e+08 2.72273e+07 0 8.53413e+08 0 0.281266 0.00289615 0.282862 0.0629036 0.0614316 0.350065 0.00275211 0.352726 0.0535594 0.0611506 0.427566 0.00224814 0.43939 0.0313588 0.0616657 411
3.67569e+11 0.0238095 0.0238095 4.34942e+08 9.73964e+07 0 1.06663e+09 0 0.267271 0.00856401 0.265114 0.0548269 0.0531099 0.331426 0.00828345 0.337084 0.0627128 0.0509315 0.416489 0.00894432 0.423927 0.050646 0.0655541 42
5.75947e+11 0 0 2.57698e+08 2.57698e+08 0 7.73094e+08 0 0.278693 0.0448874 0.284062 0.0695546 0.0856615 0.335873 0.0330948 0.331485 0.0637771 0.0506145 0.405148 0.0408601 0.43622 0.0188483 0.112064 3
