#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.47148e+07 6.19549e+08 4.61346e+06 5.00468e+08 4.17131e+08 1.66808e+08 1.31485e+09 1.03494e+07 1.12466e+09 9.16383e+08 5.00674e+08 5644
1.59952e+08 6.33005e+08 5.33452e+06 5.00675e+08 4.17059e+08 1.6701e+08 1.37045e+09 1.24391e+07 1.12466e+09 1.08226e+09 5.00674e+08 4220
2.52599e+08 6.69028e+08 5.45613e+06 5.55505e+08 4.45343e+08 2.21841e+08 1.37809e+09 1.14629e+07 1.12466e+09 1.08226e+09 5.00674e+08 5150
3.99895e+08 6.83996e+08 5.53904e+06 5.75585e+08 4.25263e+08 2.41844e+08 1.45152e+09 1.17938e+07 1.20812e+09 1.16432e+09 5.84132e+08 5438
6.3193e+08 7.04839e+08 5.44185e+06 5.82246e+08 4.98625e+08 2.48502e+08 1.46873e+09 1.15396e+07 1.20812e+09 1.16432e+09 5.84132e+08 6048
1.00152e+09 7.34861e+08 5.6738e+06 5.84053e+08 5.00466e+08 2.50309e+08 1.49993e+09 1.14164e+07 1.29157e+09 1.16347e+09 6.67579e+08 6381
1.58464e+09 7.61966e+08 5.98395e+06 5.84132e+08 5.8264e+08 2.50331e+08 1.53439e+09 1.13302e+07 1.29157e+09 1.16347e+09 6.67579e+08 6722
2.51215e+09 7.87803e+08 6.10994e+06 6.44942e+08 5.85582e+08 3.11106e+08 1.58755e+09 1.14938e+07 1.375e+09 1.2449e+09 7.51009e+08 7115
3.98651e+09 8.16334e+08 6.23055e+06 6.6022e+08 5.90662e+08 3.26374e+08 1.5914e+09 1.11635e+07 1.375e+09 1.2449e+09 7.51009e+08 7519
6.32886e+09 8.72779e+08 6.68153e+06 6.67511e+08 7.24289e+08 3.04825e+08 1.6136e+09 1.09843e+07 1.375e+09 1.2449e+09 7.51009e+08 8068
1.00046e+10 8.95886e+08 6.57327e+06 7.07395e+08 7.08062e+08 3.02734e+08 1.67588e+09 1.07756e+07 1.4584e+09 1.32584e+09 7.51008e+08 8775
1.58645e+10 9.32695e+08 6.55619e+06 7.48519e+08 7.35535e+08 3.39495e+08 1.68842e+09 1.06498e+07 1.4584e+09 1.32584e+09 7.51008e+08 9198
2.50203e+10 9.8041e+08 7.17449e+06 7.51009e+08 8.26468e+08 3.37505e+08 1.70951e+09 1.12823e+07 1.4584e+09 1.40781e+09 7.9278e+08 8795
3.93642e+10 1.02789e+09 8.25361e+06 8.2004e+08 8.3805e+08 4.0559e+08 1.68537e+09 1.22303e+07 1.375e+09 1.49121e+09 7.51009e+08 7581
6.17874e+10 1.0706e+09 1.02539e+07 8.34385e+08 9.11238e+08 4.17267e+08 1.64842e+09 1.54297e+07 1.32125e+09 1.47712e+09 6.97264e+08 5067
9.62141e+10 1.11569e+09 1.57135e+07 8.99509e+08 9.32958e+08 4.82214e+08 1.56099e+09 2.19496e+07 1.29157e+09 1.32833e+09 6.67579e+08 2215
1.4968e+11 1.19289e+09 3.57813e+07 9.17138e+08 1.04372e+09 4.99844e+08 1.43779e+09 4.12217e+07 1.12466e+09 1.24778e+09 5.00674e+08 561
2.32138e+11 1.36474e+09 1.04203e+08 1.07315e+09 1.47483e+09 5.79381e+08 1.17932e+09 6.51318e+07 1.08428e+09 7.07395e+08 5.43669e+08 96
3.32476e+11 1.79527e+09 5.88001e+08 2.54011e+09 4.35109e+08 2.12525e+09 1.10362e+09 3.18264e+08 1.375e+09 4.99873e+08 8.34388e+08 4
6.56613e+11 5.40609e+08 5.40609e+08 5.40609e+08 0 0 1.41738e+09 1.41738e+09 1.41738e+09 0 0 1
