#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.39284e+07 0.0638038 0.065839 0.00258333 0 0 0 0.0639079 0.000725986 0.0392299 0.0804559 0.0336721 9827
1.59193e+08 0.0824613 0.0859495 0.00346059 0 0 0 0.0698489 0.000853897 0.0477987 0.0822464 0.0324021 7167
2.52055e+08 0.0959961 0.101016 0.0035143 0 0 0 0.0761521 0.000839611 0.049403 0.0925728 0.0338446 8167
3.98927e+08 0.118253 0.124886 0.00375447 0 0 0 0.084336 0.000863278 0.0584575 0.100484 0.0428427 8744
6.3229e+08 0.134746 0.142389 0.00387979 0 0 0 0.0942235 0.000912992 0.067773 0.107687 0.0519427 9158
9.99856e+08 0.157973 0.173178 0.00429476 0 0 0 0.104022 0.000975597 0.0773416 0.11573 0.0614177 9470
1.58315e+09 0.180568 0.196796 0.00445224 0 1 0 0.115756 0.00105105 0.0872247 0.126097 0.061694 9675
2.51517e+09 0.214307 0.237187 0.00478438 0 1 0 0.129081 0.00112548 0.0980616 0.139319 0.0720709 10009
3.99546e+09 0.240823 0.271209 0.0049655 0 1 0 0.141424 0.00117247 0.108794 0.152445 0.08234 10597
6.33273e+09 0.276805 0.314171 0.00505939 0 1 0 0.159841 0.00123439 0.127409 0.162598 0.0914294 11481
1.00334e+10 0.294859 0.341967 0.00505563 0 1 0 0.17655 0.0012459 0.141417 0.177214 0.0967019 12779
1.59411e+10 0.333022 0.388203 0.00486302 0 1 0 0.197755 0.00121916 0.166557 0.182523 0.114033 14987
2.52353e+10 0.354775 0.41214 0.0046228 0 1 0 0.215734 0.0011683 0.187495 0.187995 0.124775 17101
3.98425e+10 0.360278 0.419911 0.00452627 0 1 0 0.233046 0.00115267 0.207037 0.188104 0.131251 18111
6.25815e+10 0.351422 0.407908 0.00479245 0 1 0 0.246646 0.00122345 0.226434 0.181912 0.139859 15756
9.81577e+10 0.315765 0.362447 0.00556771 0 1 0 0.254097 0.0014605 0.236785 0.17369 0.140307 10625
1.53291e+11 0.276349 0.309127 0.0074231 0 1 0 0.260288 0.00197842 0.245426 0.162639 0.129992 5095
2.39715e+11 0.241712 0.270042 0.0124013 0 1 0 0.249368 0.0029701 0.235807 0.138061 0.102058 1659
3.77079e+11 0.201814 0.213152 0.0208018 0 1 0 0.229281 0.0050778 0.22382 0.120199 0.0997185 441
5.71052e+11 0.1 0.1 0.0361158 0 0 0 0.199624 0.0117408 0.184725 0.119249 0.0803948 70
9.19328e+11 0 0 0 0 0 0 0.134577 0.0267281 0.114779 0.0996552 0.010448 4
