#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.21523e+09 0.000187422 6.86135e-06 6.78811e+06 42671.3 0 0 0 0.560256 7.23056e-05 0.556328 0.14895 0.131074 0.802283 4.81333e-05 0.814982 0.0787613 0.101338 0.96259 1.70189e-05 0.97053 0.0157514 0.0279346 3980332
1.56926e+10 0.00030265 1.28564e-05 1.14781e+07 79824.9 0 0 0 0.455662 9.58582e-05 0.458589 0.117185 0.130174 0.750771 6.61976e-05 0.760696 0.0732132 0.0926489 0.949739 2.44394e-05 0.956899 0.0199172 0.033069 1830499
2.47463e+10 0.000479341 1.90777e-05 2.01228e+07 130133 0 0 0 0.417203 0.000110549 0.421035 0.115303 0.13709 0.737832 7.30522e-05 0.745645 0.07072 0.0866231 0.944544 2.82202e-05 0.950848 0.0218245 0.0336923 1316390
3.91267e+10 0.000751603 2.87907e-05 3.7371e+07 223056 0 0 0 0.406142 0.000128144 0.408755 0.111933 0.129455 0.728361 8.09887e-05 0.732571 0.0688601 0.0782648 0.93906 3.43606e-05 0.944731 0.0234699 0.0343589 906063
6.20413e+10 0.00118604 4.42365e-05 6.97752e+07 389485 0 0 0 0.410839 0.000145142 0.411895 0.102366 0.112956 0.717016 9.5371e-05 0.719392 0.0678293 0.0747638 0.932569 4.53062e-05 0.938152 0.025537 0.0352326 605375
9.8354e+10 0.00198987 7.07262e-05 1.21681e+08 651275 0 0 0 0.422393 0.000161537 0.42102 0.0931493 0.0946976 0.706619 0.000117908 0.708183 0.0689997 0.0737834 0.924415 6.44704e-05 0.930851 0.0281919 0.0376392 397010
1.55757e+11 0.00295909 0.000107819 1.96993e+08 1.04277e+06 0 4.47792e+08 0 0.435751 0.000185274 0.43155 0.0878729 0.0821102 0.695659 0.000150665 0.696314 0.0717034 0.0743493 0.911455 9.86693e-05 0.920067 0.0328674 0.0441077 253794
2.46625e+11 0.00437877 0.000165495 3.13128e+08 1.65876e+06 0 7.1696e+08 0 0.445614 0.00021903 0.440143 0.0844071 0.075175 0.678587 0.000196788 0.677266 0.0769525 0.0751749 0.889894 0.000158568 0.902546 0.0411628 0.0631296 159177
3.90364e+11 0.00766978 0.000280675 4.92015e+08 2.6617e+06 0 1.07198e+09 0 0.448942 0.000269442 0.44389 0.0814361 0.0722851 0.651233 0.000269195 0.647315 0.0850932 0.0775153 0.857761 0.00026318 0.87639 0.0540484 0.0965798 96613
6.18502e+11 0.0109369 0.000430289 7.30036e+08 4.13453e+06 4.17123e+08 1.09057e+09 4.17123e+08 0.441717 0.000340004 0.436277 0.0801319 0.0699302 0.616435 0.000375365 0.60861 0.0965792 0.0796924 0.821809 0.000415193 0.844319 0.0715395 0.128582 58426
9.79066e+11 0.015662 0.000680129 1.04007e+09 6.58837e+06 6.9722e+08 1.29443e+09 6.9722e+08 0.421459 0.000442768 0.415897 0.0777557 0.0683541 0.577847 0.000537875 0.565316 0.10881 0.0806043 0.787335 0.000658954 0.811517 0.0930914 0.161106 33329
