#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.73247e+07 0.0146769 0.000143544 1.358e+07 139673 0 0 0 0.279853 9.98701e-05 0.272914 0.0922514 0.0804431 0.511058 7.38581e-05 0.517771 0.0514843 0.0634654 0.634791 2.36271e-05 0.639047 0.0128196 0.0208283 701851
1.57469e+08 0.0271542 0.000312298 2.77486e+07 327476 0 0 0 0.287104 0.00015854 0.281684 0.0882922 0.0802494 0.514642 0.000108833 0.519803 0.0488374 0.0587473 0.634616 3.89334e-05 0.639062 0.0126914 0.0207552 270860
2.49168e+08 0.0369186 0.000398213 3.98727e+07 440511 0 0 0 0.295645 0.000172781 0.29149 0.0848746 0.0802354 0.517333 0.000115277 0.521711 0.0482497 0.0566682 0.634639 4.4138e-05 0.639409 0.0125486 0.0212553 224223
3.94574e+08 0.0494151 0.000508614 5.92591e+07 612829 0 0 0 0.305607 0.000189435 0.302469 0.0823859 0.0796943 0.520459 0.00012577 0.524715 0.047343 0.0555888 0.634468 5.20206e-05 0.639782 0.012453 0.0217982 181584
6.25681e+08 0.0651894 0.00064779 8.47218e+07 841401 0 0 0 0.317409 0.000208688 0.31484 0.0801185 0.0784042 0.524986 0.000137782 0.529265 0.0459599 0.0546634 0.63443 6.20834e-05 0.640395 0.0124508 0.0227595 145223
9.92659e+08 0.0832675 0.000809368 1.16301e+08 1.12186e+06 0 0 0 0.329675 0.000230108 0.327598 0.0774365 0.0768037 0.529849 0.000151906 0.534251 0.0451839 0.0537787 0.634431 7.35149e-05 0.641029 0.0122492 0.0235808 116528
1.5728e+09 0.103973 0.000989354 1.56387e+08 1.4572e+06 0 0 0 0.342281 0.000251363 0.340573 0.0759919 0.0753323 0.534061 0.000167378 0.53878 0.0441796 0.0533575 0.63372 8.83497e-05 0.641363 0.0123482 0.0256564 95179
2.49544e+09 0.130375 0.00119363 2.07064e+08 1.87562e+06 0 4.86149e+08 0 0.353441 0.000270268 0.351738 0.0740309 0.0729924 0.536064 0.000183329 0.541236 0.0433968 0.0530005 0.631594 0.000108246 0.64052 0.0129596 0.0287513 79578
3.96189e+09 0.158998 0.0013949 2.71421e+08 2.34788e+06 0 6.65623e+08 0 0.36429 0.000286487 0.363089 0.0731907 0.0720711 0.535728 0.000199801 0.541331 0.0435148 0.0536596 0.628319 0.000130484 0.638973 0.0138736 0.0337464 68724
6.27925e+09 0.194082 0.00160443 3.60869e+08 2.92293e+06 0 8.74274e+08 0 0.37123 0.000301522 0.370953 0.0715204 0.072446 0.530005 0.000224701 0.537014 0.0443628 0.0574426 0.622437 0.000164045 0.63564 0.0156752 0.0418128 60763
9.97293e+09 0.240992 0.00181578 4.70116e+08 3.53802e+06 0 1.10102e+09 0 0.373546 0.00031164 0.374248 0.0701816 0.0729983 0.518884 0.000253112 0.526474 0.0475422 0.0621238 0.612895 0.000203895 0.629172 0.019567 0.0537995 55479
1.58123e+10 0.298309 0.00201502 6.09933e+08 4.1791e+06 0 1.375e+09 0 0.368774 0.000324785 0.371113 0.0691391 0.0751396 0.500901 0.000288959 0.509577 0.0526507 0.0692629 0.599207 0.000252591 0.618814 0.0255461 0.0688359 51554
2.49886e+10 0.373496 0.00223248 7.76231e+08 4.92406e+06 4.16676e+08 1.29175e+09 4.16676e+08 0.356398 0.000339467 0.359687 0.0684694 0.0775342 0.476409 0.000325805 0.485256 0.0585623 0.0769336 0.580844 0.00030606 0.60167 0.0358806 0.0828795 46951
3.94705e+10 0.452201 0.00249771 9.68163e+08 5.83839e+06 6.23988e+08 1.41706e+09 6.23988e+08 0.337376 0.000360836 0.340942 0.0667474 0.0780635 0.447107 0.000366911 0.454308 0.0643405 0.0803077 0.55737 0.000375945 0.57667 0.0509412 0.0957372 39708
6.20989e+10 0.543203 0.00293383 1.17306e+09 7.3328e+06 8.32459e+08 1.62258e+09 8.32459e+08 0.315937 0.000413012 0.317643 0.0690934 0.0758689 0.415339 0.00043883 0.419933 0.0700343 0.0811618 0.530203 0.000483273 0.545447 0.068111 0.102239 28829
9.73896e+10 0.648961 0.00370408 1.39495e+09 9.98483e+06 1.08428e+09 1.61786e+09 1.08428e+09 0.291734 0.000517576 0.292055 0.0683982 0.0717397 0.382201 0.000565484 0.384002 0.071698 0.0769361 0.499294 0.000662 0.50407 0.0885274 0.0952851 16605
1.52249e+11 0.764714 0.0050337 1.61804e+09 1.50908e+07 1.375e+09 1.57303e+09 1.04125e+09 0.265844 0.000724379 0.26293 0.066898 0.0621671 0.349686 0.000785383 0.348756 0.0685578 0.0678637 0.466821 0.000960504 0.464389 0.0899377 0.0809036 7102
2.38369e+11 0.855921 0.00726264 1.75519e+09 2.44995e+07 1.62513e+09 1.40455e+09 1.00114e+09 0.236632 0.00113296 0.230878 0.0649196 0.0499713 0.31738 0.00120943 0.313465 0.061612 0.0567311 0.435906 0.00148059 0.429364 0.0783991 0.0620197 2339
3.75683e+11 0.939542 0.0096419 1.75102e+09 4.01459e+07 1.62513e+09 1.15912e+09 9.17733e+08 0.205985 0.00170816 0.198574 0.0451368 0.0313336 0.285593 0.0018805 0.283977 0.0455185 0.045819 0.406969 0.00215114 0.406207 0.0480703 0.0489667 612
5.88114e+11 0.962963 0.0182571 1.75866e+09 9.19057e+07 1.54178e+09 1.40624e+09 7.50956e+08 0.186123 0.00262693 0.182621 0.0364338 0.0264301 0.268427 0.00331785 0.26649 0.0408153 0.0323139 0.39302 0.00408352 0.393919 0.0380866 0.0403267 108
9.51055e+11 0.8 0.133333 1.4093e+09 3.72046e+08 1.62513e+09 4.98898e+08 1.62513e+09 0.180419 0.00764714 0.180492 0.0356985 0.0272375 0.261092 0.010959 0.264189 0.0323193 0.03677 0.393229 0.0133004 0.396197 0.0498446 0.0509284 10
1.32315e+12 1 0 8.32564e+08 1.25168e+08 9.57732e+08 0 2.50337e+08 0.165645 0.00236788 0.168013 0 0.00473577 0.226531 0.0194686 0.246 0 0.0389371 0.391574 0.009395 0.400969 0 0.01879 2
