#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
46.1429 0.0187067 0.0196603 0.000167372 0 0 0 0.00289639 1.7355e-05 0 0 0 758178
62.4912 0.0691963 0.0756332 0.000477786 0 0 0 0.011097 5.25505e-05 0 0.0179288 0 365699
79.1973 0.196271 0.229289 0.00103111 0 1 0 0.0354369 0.000129781 0 0.0814207 0 234303
98.6482 0.381476 0.488537 0.00186073 0 1 0 0.0816228 0.000260158 0.0450947 0.132096 0.0450947 143330
124.161 0.575262 0.8228 0.00326581 1 1 1 0.152561 0.0004981 0.125111 0.164873 0.107552 70361
156.265 0.734857 1.19409 0.00532584 1 1 1 0.256076 0.000851403 0.245931 0.176368 0.160935 33680
196.685 0.806006 1.43145 0.00824696 1 1 1 0.380033 0.00132526 0.389001 0.165484 0.189343 16083
247.595 0.802563 1.43906 0.0122407 1 1 1 0.506638 0.00187602 0.5259 0.146766 0.185092 7491
311.884 0.720538 1.18507 0.0170819 1 1 1 0.626087 0.00241831 0.650852 0.109198 0.157373 3496
392.419 0.587476 0.863138 0.0232392 1 1 1 0.713463 0.00327658 0.740982 0.0852168 0.132955 1549
491.728 0.414062 0.571875 0.0314574 0 1 0 0.772864 0.0041882 0.79158 0.0670868 0.0923887 640
617.534 0.331967 0.454918 0.0472734 0 1 0 0.79771 0.00692116 0.826298 0.0503754 0.109143 244
771.21 0.246753 0.285714 0.0609145 0 1 0 0.832813 0.0125148 0.857099 0.0514203 0.0670418 77
957.919 0 0 0 0 0 0 0.860432 0.0133803 0.858532 0.0476757 0.0622652 11
1234.8 0 0 0 0 0 0 0.916043 0.916043 0.916043 0 0 1
