#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.41656e+07 0 0 0 0 0 0 0.00551246 0.00225465 0 0.0260233 0 25
1.52717e+08 0 0 0 0 0 0 0.0156865 0.00780706 0 0.0304824 0 13
2.44011e+08 0 0 0 0 0 0 0.0278693 0.0084554 0.02802 0.0444497 0.02802 12
4.17597e+08 0 0 0 0 0 0 0.0324147 0.00622328 0.0266447 0.044868 0.0266447 24
6.58593e+08 0 0 0 0 0 0 0.0391303 0.00592503 0.0260233 0.0454895 0.00235146 36
1.00216e+09 0 0 0 0 0 0 0.0539002 0.00548456 0.0273089 0.0521512 0.0030083 55
1.56016e+09 0 0 0 0 0 0 0.0585904 0.0054254 0.02802 0.0874609 0.00404024 62
2.51402e+09 0 0 0 0 0 0 0.0505613 0.00525277 0.0254412 0.0559999 0.00206495 73
3.951e+09 0 0 0 0 0 0 0.0604443 0.00479754 0.0273089 0.0541321 0.00393268 112
6.45901e+09 0 0 0 0 0 0 0.0624724 0.00449154 0.0654556 0.0514854 0.0417838 107
9.90476e+09 0 0 0 0 0 0 0.0650899 0.00529793 0.0650184 0.0513363 0.0416422 112
1.60692e+10 0 0 0 0 0 0 0.0792988 0.00543716 0.069713 0.0760208 0.0466205 146
2.50026e+10 0 0 0 0 0 0 0.0734301 0.00453784 0.0672738 0.0496672 0.0441813 160
3.85274e+10 0 0 0 0 0 0 0.0817468 0.00672686 0.0680542 0.0906653 0.0449617 107
6.20709e+10 0 0 0 0 0 0 0.0727116 0.0060561 0.0680542 0.0433862 0.0446779 86
9.9938e+10 0 0 0 0 0 0 0.0793688 0.00967652 0.0554199 0.107287 0.0320437 49
1.50635e+11 0 0 0 0 0 0 0.0575122 0.00880711 0.0554199 0.0573131 0.0328616 24
2.36391e+11 0 0 0 0 0 0 0.0376079 0.00913749 0.0239798 0.0435191 0.00203109 6
