#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
41.9205 0.004914 0.004914 0.00347044 0 0 0 0.0799863 0.0051745 0.0454158 0.113615 0.0454158 407
63.064 0 0 0 0 0 0 0.0722855 0.0350297 0.0165829 0.047672 0.00314887 21
82.2707 0 0 0 0 0 0 0.0256944 0.00214567 0.0155031 0.0280288 0.00177808 61
102.674 0 0 0 0 0 0 0.038034 0.0020319 0.0158413 0.0594366 0.00240728 291
129.018 0.000878735 0.000878735 0.000878735 0 0 0 0.0469339 0.00124483 0.0386728 0.051427 0.025509 1138
161.014 0.0017325 0.0017325 0.000774261 0 0 0 0.0642655 0.00107044 0.041988 0.0747021 0.0288242 2886
200.89 0.00924651 0.00924651 0.00134262 0 0 0 0.0988135 0.00110113 0.0849517 0.0941363 0.0700189 5083
250.872 0.0205031 0.0205031 0.00186031 0 0 0 0.145577 0.00131673 0.130849 0.117542 0.0910806 5804
313.905 0.0410234 0.0410234 0.00294596 0 0 0 0.218903 0.00185323 0.20493 0.146078 0.117301 4534
391.495 0.0547445 0.0547445 0.0045818 0 0 0 0.298611 0.00272685 0.295975 0.146143 0.141284 2466
491.828 0.0470829 0.0470829 0.00678007 0 0 0 0.385432 0.00449745 0.384355 0.154851 0.141855 977
616.732 0.0318021 0.0318021 0.0104493 0 0 0 0.479109 0.00766756 0.491399 0.118665 0.156249 283
765.938 0.0327869 0.0327869 0.0229898 0 0 0 0.554525 0.0143314 0.5731 0.0858368 0.127091 61
960.617 0 0 0 0 0 0 0.608446 0.0314851 0.634681 0.0744007 0.108874 6
