#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.85436e+07 0.00375158 0.00379606 0.000138318 0 0 0 0.00175975 2.63831e-05 0 0 0 202315
1.57239e+08 0.0071418 0.00720358 0.000299824 0 0 0 0.00298802 5.51223e-05 0 0 0 80932
2.48838e+08 0.0122074 0.0123157 0.000437671 0 0 0 0.00464811 8.06441e-05 0 0 0 64633
3.93605e+08 0.0183022 0.0186222 0.000615113 0 0 0 0.00676983 0.000112509 0 0 0 49994
6.23838e+08 0.0260138 0.0264854 0.000836774 0 0 0 0.00962485 0.00015906 0 0.0143384 0 38172
9.88998e+08 0.0365896 0.0375644 0.00115177 0 0 0 0.0131161 0.000221832 0 0.015844 0 28724
1.56889e+09 0.0531763 0.0544699 0.00158085 0 0 0 0.0182327 0.000316353 0 0.0310553 0 21645
2.48544e+09 0.0702422 0.0721145 0.00206588 0 0 0 0.0237016 0.000418034 0 0.0460967 0 16557
3.94534e+09 0.0964553 0.100796 0.00282554 0 0 0 0.0322498 0.000580494 0 0.07246 0 12441
6.25554e+09 0.130386 0.136951 0.00367063 0 0 0 0.0416693 0.000771134 0 0.0960279 0 9748
9.92516e+09 0.166128 0.17375 0.0045333 0 1 0 0.0537571 0.000993284 0.0139357 0.109514 0.0139357 7741
1.56704e+10 0.198892 0.213766 0.0056085 0 1 0 0.0641018 0.00122527 0.0152019 0.13228 0.0152019 6320
2.47834e+10 0.232702 0.250412 0.00679173 0 1 0 0.0768277 0.00153875 0.0292945 0.144687 0.0292945 4856
3.91609e+10 0.254075 0.274447 0.00838688 0 1 0 0.0852037 0.00188228 0.0426715 0.145546 0.0426715 3436
6.16441e+10 0.281776 0.313936 0.0120172 0 1 0 0.0980254 0.00271157 0.0524988 0.158309 0.0524988 1959
9.64469e+10 0.299247 0.333692 0.0177806 0 1 0 0.103226 0.0041341 0.0563593 0.159518 0.0563593 929
1.51328e+11 0.281967 0.295082 0.0277582 0 1 0 0.10524 0.00734937 0.0570075 0.164021 0.0570075 305
2.36783e+11 0.241935 0.258065 0.0605609 0 1 0 0.0999513 0.01522 0.0593898 0.176802 0.0593898 62
3.42734e+11 0.2 0.2 0.2 0 1 0 0.176488 0.110733 0.0143971 0.529215 0.0143971 5
6.02597e+11 0 0 0 0 0 0 0 0 0 0 0 1
