#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.20867e+09 4.36709e+08 5.30717e+07 3.82884e+08 1.43502e+08 5.24043e+07 6.5793e+08 8.44279e+07 6.06006e+08 2.04782e+08 2.45841e+08 11
4.89979e+10 4.96121e+08 1.13237e+08 6.09358e+08 0 2.26474e+08 4.13554e+08 5.33893e+07 4.66944e+08 0 1.06779e+08 2
6.28672e+10 3.96866e+08 2.93395e+07 3.82884e+08 6.76367e+07 4.96311e+07 6.14713e+08 7.78534e+07 6.06006e+08 2.04782e+08 2.45841e+08 13
1.03093e+11 4.53482e+08 2.34396e+07 4.1105e+08 1.73439e+08 7.24017e+07 5.43531e+08 3.91328e+07 4.66944e+08 2.76105e+08 1.06779e+08 29
1.62374e+11 4.47491e+08 1.90734e+07 3.98219e+08 1.8627e+08 5.95711e+07 6.11001e+08 2.62835e+07 6.06006e+08 2.04782e+08 2.45841e+08 76
2.54946e+11 4.71668e+08 1.65496e+07 4.07939e+08 1.96614e+08 6.92907e+07 6.06728e+08 2.31665e+07 5.36715e+08 3.41278e+08 1.7655e+08 111
4.06696e+11 4.84874e+08 1.52134e+07 4.42101e+08 2.08494e+08 1.03453e+08 6.21748e+08 2.16907e+07 6.06006e+08 2.04782e+08 2.45841e+08 124
6.35665e+11 5.22409e+08 1.61105e+07 4.70295e+08 3.10807e+08 1.31647e+08 6.39026e+08 2.13421e+07 5.36715e+08 3.41278e+08 1.7655e+08 142
9.82178e+11 5.03627e+08 1.57746e+07 4.46348e+08 2.27976e+08 1.10373e+08 6.72443e+08 2.16329e+07 6.06006e+08 4.04754e+08 2.45841e+08 151
1.49301e+12 5.24955e+08 2.02472e+07 4.7771e+08 2.42679e+08 1.33866e+08 6.1141e+08 3.06534e+07 5.36715e+08 2.74073e+08 1.7655e+08 74
2.53431e+12 5.43203e+08 2.49642e+07 5.17828e+08 1.98308e+08 1.7655e+08 7.18754e+08 4.02489e+07 6.74785e+08 3.35975e+08 2.07841e+08 50
4.07921e+12 5.34417e+08 5.69079e+07 4.1105e+08 3.70053e+08 6.72051e+07 6.67118e+08 7.33661e+07 6.06006e+08 3.38648e+08 1.39062e+08 16
5.79265e+12 6.06006e+08 6.06006e+08 6.06006e+08 0 0 4.04754e+08 4.04754e+08 4.04754e+08 0 0 1
1.09279e+13 7.95898e+08 7.95898e+08 7.95898e+08 0 0 5.36715e+08 5.36715e+08 5.36715e+08 0 0 1
