#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 9.75 - 10.25
#HM    Stats: 9.572060e+09 (median) + 4.557340e+09  / - 2.963240e+09
#SM    Stats: 7.559660e+05 (median) + 2.281384e+06  / - 6.100500e+05
#ObsSM Stats: 7.361050e+05 (median) + 2.325615e+06  / - 5.970730e+05
#VMP   Stats: 4.366000e+01 (median) + 7.860001e+00  / - 7.230000e+00
#ICL   Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR  Stats: 7.272590e-10 (median) + 1.295184e-09  / - 4.534091e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.071373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.073623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.075873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6146274
sfh 0.078123 0 0 0 #avg: 3.12699e-09; avg_err: 1.98699e-09; sd: 4.92609e-06; counts: 6146274
sfh 0.080373 0 0 0 #avg: 1.65133e-08; avg_err: 7.00086e-09; sd: 1.73563e-05; counts: 6146274
sfh 0.082623 0 0 0 #avg: 4.59647e-08; avg_err: 2.44947e-08; sd: 6.07265e-05; counts: 6146274
sfh 0.085998 0 0 0 #avg: 1.73644e-07; avg_err: 1.12273e-07; sd: 0.000278344; counts: 6146274
sfh 0.089373 0 0 0 #avg: 2.8834e-07; avg_err: 6.9637e-08; sd: 0.000172642; counts: 6146274
sfh 0.092748 0 0 0 #avg: 4.90555e-07; avg_err: 6.30279e-08; sd: 0.000156257; counts: 6146274
sfh 0.096123 0 0 0 #avg: 8.22279e-07; avg_err: 8.48639e-08; sd: 0.000210392; counts: 6146274
sfh 0.099498 0 0 0 #avg: 1.40796e-06; avg_err: 1.04804e-07; sd: 0.000259826; counts: 6146274
sfh 0.102873 0 0 0 #avg: 2.70336e-06; avg_err: 1.54574e-07; sd: 0.000383214; counts: 6146274
sfh 0.106248 0 0 0 #avg: 4.54766e-06; avg_err: 1.76215e-07; sd: 0.000436866; counts: 6146274
sfh 0.109623 0 0 0 #avg: 7.25438e-06; avg_err: 2.13401e-07; sd: 0.000529056; counts: 6146274
sfh 0.112998 0 0 0 #avg: 1.07819e-05; avg_err: 2.41758e-07; sd: 0.000599359; counts: 6146274
sfh 0.116373 0 0 0 #avg: 1.48326e-05; avg_err: 2.69525e-07; sd: 0.000668198; counts: 6146274
sfh 0.119748 0 0 0 #avg: 2.02068e-05; avg_err: 3.0901e-07; sd: 0.000766087; counts: 6146274
sfh 0.123123 0 0 0 #avg: 2.65243e-05; avg_err: 3.39796e-07; sd: 0.000842411; counts: 6146274
sfh 0.126498 0 0 0 #avg: 3.39384e-05; avg_err: 3.73536e-07; sd: 0.000926059; counts: 6146274
sfh 0.129873 0 0 0 #avg: 4.33509e-05; avg_err: 4.1905e-07; sd: 0.00103889; counts: 6146274
sfh 0.133248 0 0 0 #avg: 5.44038e-05; avg_err: 4.49955e-07; sd: 0.00111551; counts: 6146274
sfh 0.136623 0 0 0 #avg: 6.75117e-05; avg_err: 4.99724e-07; sd: 0.0012389; counts: 6146274
sfh 0.141685 0 0 0 #avg: 8.99289e-05; avg_err: 5.54106e-07; sd: 0.00137372; counts: 6146274
sfh 0.146748 0 0 0 #avg: 0.000117317; avg_err: 6.28234e-07; sd: 0.0015575; counts: 6146274
sfh 0.15181 0 0 0 #avg: 0.000148987; avg_err: 7.12964e-07; sd: 0.00176756; counts: 6146274
sfh 0.156873 0 0 0 #avg: 0.000185198; avg_err: 7.95966e-07; sd: 0.00197333; counts: 6146274
sfh 0.161935 0 0 0 #avg: 0.000225113; avg_err: 8.76742e-07; sd: 0.00217359; counts: 6146274
sfh 0.166998 0 0 0 #avg: 0.00026733; avg_err: 9.06388e-07; sd: 0.00224709; counts: 6146274
sfh 0.17206 0 0 0 #avg: 0.000300694; avg_err: 9.2275e-07; sd: 0.00228765; counts: 6146274
sfh 0.177123 0 0 0 #avg: 0.00032079; avg_err: 8.6521e-07; sd: 0.002145; counts: 6146274
sfh 0.182185 0 4.19506e-05 0 #avg: 0.000334774; avg_err: 8.3024e-07; sd: 0.0020583; counts: 6146274
sfh 0.187248 0 0.000133813 0 #avg: 0.000350008; avg_err: 8.26339e-07; sd: 0.00204863; counts: 6146274
sfh 0.19231 0 0.000231705 0 #avg: 0.000365348; avg_err: 8.28872e-07; sd: 0.00205491; counts: 6146274
sfh 0.197373 0 0.000316303 0 #avg: 0.00037842; avg_err: 8.07045e-07; sd: 0.0020008; counts: 6146274
sfh 0.202435 0 0.000385326 0 #avg: 0.000391281; avg_err: 7.97676e-07; sd: 0.00197757; counts: 6146274
sfh 0.207498 0 0.000439712 0 #avg: 0.000402821; avg_err: 7.86218e-07; sd: 0.00194917; counts: 6146274
