#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.31103e+07 4.9028e+08 7.83098e+06 4.01557e+08 3.0282e+08 8.25975e+07 9.15964e+08 1.59124e+07 7.73094e+08 6.35825e+08 2.42217e+08 705
1.60895e+08 4.87156e+08 8.06813e+06 4.02633e+08 2.40619e+08 8.36737e+07 9.49441e+08 1.83268e+07 8.53413e+08 5.55505e+08 3.22537e+08 596
2.50825e+08 5.11934e+08 8.8954e+06 4.03668e+08 3.12692e+08 8.47085e+07 9.38367e+08 1.67894e+07 8.53413e+08 4.76928e+08 3.22537e+08 717
4.00947e+08 5.40905e+08 8.32023e+06 4.72215e+08 3.05938e+08 1.52311e+08 9.565e+08 1.51959e+07 8.53413e+08 6.33798e+08 3.22537e+08 916
6.31887e+08 5.67214e+08 8.8442e+06 4.78397e+08 3.50247e+08 1.58493e+08 9.63479e+08 1.44998e+07 8.53413e+08 5.55505e+08 3.22537e+08 982
1.00039e+09 5.82067e+08 9.11958e+06 4.82497e+08 3.71717e+08 1.61682e+08 1.00526e+09 1.57851e+07 8.53413e+08 7.11799e+08 3.22537e+08 1020
1.5936e+09 6.15314e+08 9.89024e+06 5.29821e+08 4.03689e+08 2.09006e+08 1.02001e+09 1.57693e+07 8.53413e+08 7.11799e+08 3.22537e+08 1084
2.49269e+09 6.37505e+08 9.88908e+06 5.49915e+08 4.03481e+08 2.27378e+08 1.03887e+09 1.63341e+07 8.53413e+08 7.11799e+08 3.22537e+08 1062
3.988e+09 6.88099e+08 1.1181e+07 5.62121e+08 4.6216e+08 1.99435e+08 1.05341e+09 1.5733e+07 9.3351e+08 6.31703e+08 4.02633e+08 1182
6.34803e+09 7.03881e+08 1.16821e+07 5.63819e+08 5.33293e+08 2.40471e+08 1.04919e+09 1.5758e+07 9.3351e+08 6.31703e+08 4.02633e+08 1150
9.98168e+09 7.5237e+08 1.28112e+07 6.20184e+08 5.61376e+08 2.96836e+08 1.05737e+09 1.55556e+07 9.3351e+08 7.09403e+08 4.02633e+08 1234
1.57324e+10 7.60958e+08 1.30616e+07 6.27305e+08 5.45868e+08 2.5799e+08 1.09022e+09 1.56347e+07 1.01337e+09 6.29539e+08 4.82497e+08 1199
2.49287e+10 7.68222e+08 1.40548e+07 6.37783e+08 5.38546e+08 2.64526e+08 1.17491e+09 1.90093e+07 1.01337e+09 7.84001e+08 4.82497e+08 1060
3.94111e+10 7.90105e+08 1.62159e+07 6.43252e+08 5.85766e+08 2.6299e+08 1.20677e+09 2.21532e+07 1.093e+09 7.81121e+08 5.62121e+08 793
6.1401e+10 8.01759e+08 2.18882e+07 6.92559e+08 5.58931e+08 3.08884e+08 1.24692e+09 3.17778e+07 1.093e+09 9.3359e+08 5.62121e+08 445
9.5257e+10 7.88168e+08 3.32361e+07 6.68934e+08 5.20493e+08 2.9413e+08 1.23916e+09 5.33011e+07 1.093e+09 1.0093e+09 5.62121e+08 189
1.48006e+11 7.99832e+08 7.1074e+07 7.06929e+08 3.17352e+08 2.57184e+08 1.03926e+09 8.64295e+07 1.01337e+09 4.73838e+08 4.82497e+08 34
2.2291e+11 6.89023e+08 1.31052e+08 6.11817e+08 4.54816e+08 2.88469e+08 7.68769e+08 1.3506e+08 6.11817e+08 4.81181e+08 1.30636e+08 7
