#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.56117e+07 0 0 0 0 0 0 0 0.132882 3.36946e-05 0.13163 0.0233458 0.0205592 0.162728 3.08054e-05 0.164316 0.0187532 0.0216387 0.189733 1.72409e-05 0.192886 0.00593203 0.0124746 387267
1.56482e+08 2.57374e-05 1.48594e-05 2921.2 2921.2 0 0 0 0.132063 6.18721e-05 0.131093 0.0230552 0.0209243 0.164589 5.46508e-05 0.16651 0.0175953 0.0213309 0.191021 2.8494e-05 0.193931 0.0052228 0.0112846 116562
2.47927e+08 0 0 0 0 0 0 0 0.132023 7.3437e-05 0.131168 0.0229424 0.0209428 0.16557 6.33041e-05 0.167562 0.016895 0.0209188 0.19161 3.17116e-05 0.194374 0.00488427 0.0105601 82591
3.93081e+08 1.70651e-05 1.70651e-05 0 0 0 0 0 0.132767 8.75739e-05 0.132149 0.0227798 0.0213005 0.166866 7.32545e-05 0.168901 0.0162815 0.0204892 0.192239 3.57627e-05 0.194909 0.00449111 0.00991023 58599
6.22447e+08 9.75562e-05 4.87763e-05 0 0 0 0 0 0.134063 0.000103981 0.133773 0.0223362 0.0214438 0.168214 8.55003e-05 0.170393 0.0156244 0.02011 0.192863 4.0229e-05 0.195341 0.00422649 0.00929877 41002
9.85815e+08 0.000210047 8.57439e-05 0 0 0 0 0 0.135412 0.000123842 0.135148 0.022217 0.0213325 0.169438 9.97083e-05 0.17164 0.0152464 0.0195279 0.193474 4.51531e-05 0.195878 0.00382812 0.00887299 28565
1.56513e+09 0.000202994 0.000101489 0 0 0 0 0 0.136935 0.000148625 0.136649 0.0223415 0.0210646 0.170774 0.000115971 0.173104 0.0144037 0.0191587 0.193927 5.12128e-05 0.196156 0.00363761 0.00827 19705
2.47145e+09 0.000449978 0.000183668 0 0 0 0 0 0.138214 0.000176255 0.138042 0.0213758 0.0209769 0.171621 0.000138225 0.174021 0.0137823 0.0186127 0.194234 6.17296e-05 0.196491 0.00341332 0.00802217 13334
3.92416e+09 0.00109757 0.000346912 0 0 0 0 0 0.140057 0.000212638 0.139889 0.0218961 0.0209015 0.173365 0.000158685 0.175753 0.0129363 0.0178695 0.194794 6.9519e-05 0.196784 0.00325938 0.00717227 9111
6.21034e+09 0.00148173 0.000493583 0 0 0 0 0 0.142126 0.000258311 0.142349 0.0208273 0.0209751 0.174302 0.000192048 0.176832 0.0124117 0.0180294 0.19509 8.27358e-05 0.197088 0.00305553 0.00693598 6074
9.83262e+09 0.000259202 0.000259202 285647 207308 0 0 0 0.143095 0.000319869 0.143614 0.0198838 0.0210962 0.175163 0.000233363 0.177699 0.011833 0.0176082 0.195428 9.91827e-05 0.197355 0.00280061 0.00672583 3858
1.55293e+10 0.00364372 0.00121261 0 0 0 0 0 0.14516 0.00039469 0.145816 0.0200226 0.0211584 0.176452 0.000277124 0.179089 0.0108642 0.017462 0.195734 0.000120481 0.197624 0.00259034 0.0062751 2470
2.46071e+10 0.00514139 0.00181366 339305 339305 0 0 0 0.146304 0.000495447 0.147338 0.0199362 0.0218951 0.176793 0.000342407 0.179073 0.0110367 0.0154304 0.195855 0.000141974 0.197718 0.00255659 0.00615473 1556
3.90898e+10 0.00235571 0.00166476 0 0 0 0 0 0.147663 0.000664484 0.148901 0.0184381 0.0211669 0.177697 0.000454219 0.180144 0.0105153 0.01527 0.196089 0.000187368 0.197829 0.00250919 0.00602005 849
6.24541e+10 0.00207039 0.00207039 0 0 0 0 0 0.149904 0.000850759 0.151774 0.0184612 0.020824 0.177991 0.000571707 0.1804 0.0100513 0.0147856 0.195944 0.00025182 0.197706 0.00250484 0.00626598 483
9.69431e+10 0 0 1.68001e+06 1.68001e+06 0 0 0 0.148725 0.0011723 0.149019 0.0204329 0.0207392 0.177389 0.000876506 0.180485 0.00977217 0.0178902 0.195778 0.00045776 0.197665 0.00250314 0.00525101 252
1.52005e+11 0 0 0 0 0 0 0 0.151099 0.00155515 0.149498 0.0214154 0.0166005 0.178214 0.00111284 0.180603 0.0093818 0.0160257 0.195966 0.000492635 0.197949 0.00215228 0.00626788 118
2.48998e+11 0 0 1.03259e+07 1.03259e+07 0 0 0 0.145877 0.00253605 0.143113 0.019806 0.0152412 0.17221 0.00240494 0.176346 0.0115563 0.0191723 0.193591 0.00149143 0.195852 0.00344981 0.0054653 41
3.94098e+11 0 0 0 0 0 0 0 0.149813 0.00431441 0.155132 0.0128085 0.0310567 0.177717 0.00251952 0.177546 0.00842214 0.0073511 0.194896 0.00142619 0.196648 0.00363971 0.00605433 16
6.33082e+11 0 0 0 0 0 0 0 0.167883 0.000714965 0.168598 0 0.00142993 0.185648 0.000655055 0.186303 0 0.00131011 0.19794 0.000608601 0.198549 0 0.0012172 2
9.79374e+11 0 0 0 0 0 0 0 0.135755 0.135755 0.135755 0 0 0.17388 0.17388 0.17388 0 0 0.196879 0.196879 0.196879 0 0 1
