#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.70787e+07 0.036621 0.000199131 6.32709e+07 310254 0 0 0 0.403941 0.000114606 0.410019 0.0985249 0.119071 0.726948 7.16775e-05 0.732463 0.0597078 0.0706326 0.940224 2.99487e-05 0.944493 0.0197647 0.0264241 889709
1.57173e+08 0.0558051 0.000403079 1.11701e+08 727025 0 0 0 0.40437 0.000177715 0.41 0.0902199 0.108496 0.716574 0.000116741 0.72103 0.0597631 0.068871 0.934616 5.71734e-05 0.93978 0.0206962 0.0273498 324307
2.49403e+08 0.0757769 0.000511404 1.64968e+08 986064 0 0 0 0.407215 0.000186612 0.411369 0.0860747 0.0997285 0.710652 0.000130589 0.715061 0.060726 0.0696838 0.930545 7.13375e-05 0.936984 0.0216389 0.0288508 267786
3.95224e+08 0.0968354 0.000625851 2.19722e+08 1.26126e+06 0 4.69651e+08 0 0.410973 0.000195661 0.414081 0.0821096 0.092399 0.704435 0.000145823 0.708774 0.0620869 0.0708835 0.925897 8.62635e-05 0.933514 0.0225247 0.0303593 223286
6.25918e+08 0.11651 0.000750143 2.80297e+08 1.59231e+06 0 6.05234e+08 0 0.415813 0.000207813 0.417966 0.0782701 0.0865561 0.698387 0.000163557 0.702897 0.0626507 0.0718193 0.919648 0.000105938 0.928782 0.0238109 0.032792 182928
9.9162e+08 0.139193 0.000906049 3.50401e+08 2.02864e+06 0 8.09101e+08 0 0.422158 0.000224558 0.422755 0.0770295 0.0811643 0.691872 0.000185946 0.695742 0.0640668 0.072423 0.911809 0.000131716 0.923029 0.0251336 0.0374265 145956
1.57232e+09 0.166096 0.00108335 4.36581e+08 2.53075e+06 0 9.65486e+08 0 0.427361 0.000242818 0.426989 0.0757466 0.0775872 0.683649 0.000208644 0.686955 0.0657941 0.0725116 0.902076 0.000162287 0.915753 0.0269025 0.0465536 118016
2.49344e+09 0.195998 0.00127791 5.47368e+08 3.19233e+06 0 1.18169e+09 0 0.43196 0.00026334 0.430865 0.0755091 0.0750999 0.672498 0.000234513 0.675822 0.0663277 0.0737357 0.889463 0.000202369 0.90658 0.029442 0.0615327 96496
3.95971e+09 0.232412 0.00148349 6.74037e+08 3.89081e+06 0 1.48602e+09 0 0.435677 0.000284341 0.434507 0.0743909 0.0742713 0.658607 0.000261337 0.661269 0.0686807 0.0741529 0.873502 0.000246371 0.894489 0.0326224 0.079168 81063
6.27161e+09 0.270465 0.0016902 8.30349e+08 4.79357e+06 3.65445e+08 1.37656e+09 3.65445e+08 0.435271 0.0003016 0.434375 0.0731981 0.0728641 0.639648 0.000294243 0.642045 0.0717477 0.076429 0.854682 0.000302009 0.880025 0.0372345 0.0970355 69070
