#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 8.669120e+12 (median) + 4.607380e+12  / - 2.329410e+12
#SM    Stats: 8.727550e+10 (median) + 5.665550e+10  / - 4.044580e+10
#ObsSM Stats: 8.527990e+10 (median) + 6.452009e+10  / - 4.074880e+10
#VMP   Stats: 3.413000e+02 (median) + 5.208002e+01  / - 3.814999e+01
#ICL   Stats: 3.499820e+09 (median) + 1.133518e+10  / - 2.449740e+09
#SSFR  Stats: 1.924706e-12 (median) + 3.061491e-12  / - 1.192365e-12
sfh 0.055623 0 0 0 #avg: 1.73754e-06; avg_err: 1.46783e-06; sd: 0.000163477; counts: 12405
sfh 0.060123 0 0 0 #avg: 0.000477931; avg_err: 5.55481e-05; sd: 0.00618657; counts: 12405
sfh 0.062373 0 0 0 #avg: 0.00339959; avg_err: 0.000269037; sd: 0.0299636; counts: 12405
sfh 0.064623 0 0 0 #avg: 0.0108034; avg_err: 0.000693884; sd: 0.0772801; counts: 12405
sfh 0.066873 0 0 0 #avg: 0.0274015; avg_err: 0.00134892; sd: 0.150233; counts: 12405
sfh 0.069123 0 0.0191606 0 #avg: 0.0579216; avg_err: 0.00235422; sd: 0.262197; counts: 12405
sfh 0.071373 0 0.0730806 0 #avg: 0.0979213; avg_err: 0.00339262; sd: 0.377847; counts: 12405
sfh 0.073623 0 0.167359 0 #avg: 0.147235; avg_err: 0.0046166; sd: 0.514166; counts: 12405
sfh 0.075873 0.00223799 0.283347 0.00223799 #avg: 0.210731; avg_err: 0.00616338; sd: 0.686436; counts: 12405
sfh 0.078123 0.0193087 0.389967 0.0193087 #avg: 0.278575; avg_err: 0.00766722; sd: 0.853923; counts: 12405
sfh 0.080373 0.053431 0.492358 0.053431 #avg: 0.345885; avg_err: 0.00852771; sd: 0.949759; counts: 12405
sfh 0.082623 0.0977931 0.547974 0.0977931 #avg: 0.398761; avg_err: 0.00926327; sd: 1.03168; counts: 12405
sfh 0.085998 0.181846 0.758521 0.174601 #avg: 0.568695; avg_err: 0.0116269; sd: 1.29492; counts: 12405
sfh 0.089373 0.29204 0.92928 0.261725 #avg: 0.752587; avg_err: 0.0158433; sd: 1.76452; counts: 12405
sfh 0.092748 0.421139 1.13926 0.354486 #avg: 0.95653; avg_err: 0.017588; sd: 1.95883; counts: 12405
sfh 0.096123 0.573603 1.39933 0.453585 #avg: 1.21875; avg_err: 0.0211009; sd: 2.35007; counts: 12405
sfh 0.099498 0.737165 1.65848 0.556536 #avg: 1.53369; avg_err: 0.0274584; sd: 3.05813; counts: 12405
sfh 0.102873 0.905197 1.95297 0.663142 #avg: 1.85236; avg_err: 0.0329949; sd: 3.67475; counts: 12405
sfh 0.106248 1.09978 2.32673 0.785478 #avg: 2.20645; avg_err: 0.0403629; sd: 4.49535; counts: 12405
sfh 0.109623 1.30033 2.70889 0.906526 #avg: 2.58198; avg_err: 0.0434198; sd: 4.8358; counts: 12405
sfh 0.112998 1.48997 3.09776 1.02489 #avg: 2.93012; avg_err: 0.0494638; sd: 5.50894; counts: 12405
sfh 0.116373 1.68821 3.59475 1.14183 #avg: 3.36048; avg_err: 0.0588121; sd: 6.55009; counts: 12405
sfh 0.119748 1.91124 4.05893 1.29399 #avg: 3.78333; avg_err: 0.0631234; sd: 7.03026; counts: 12405
sfh 0.123123 2.13503 4.54823 1.44527 #avg: 4.25693; avg_err: 0.0741638; sd: 8.25986; counts: 12405
sfh 0.126498 2.36966 4.99751 1.59768 #avg: 4.67541; avg_err: 0.0775857; sd: 8.64097; counts: 12405
sfh 0.129873 2.63977 5.60507 1.78041 #avg: 5.18441; avg_err: 0.0841412; sd: 9.37108; counts: 12405
sfh 0.133248 2.91647 6.08633 1.97551 #avg: 5.63263; avg_err: 0.0862699; sd: 9.60816; counts: 12405
sfh 0.136623 3.16936 6.54308 2.13308 #avg: 6.1656; avg_err: 0.0973437; sd: 10.8415; counts: 12405
sfh 0.141685 3.55517 7.64253 2.40809 #avg: 7.06243; avg_err: 0.11246; sd: 12.5251; counts: 12405
sfh 0.146748 3.94343 8.41337 2.64904 #avg: 7.98883; avg_err: 0.132115; sd: 14.7141; counts: 12405
sfh 0.15181 4.41867 9.49933 3.00825 #avg: 8.93091; avg_err: 0.145587; sd: 16.2145; counts: 12405
sfh 0.156873 4.90758 10.8109 3.37555 #avg: 9.96971; avg_err: 0.161765; sd: 18.0163; counts: 12405
sfh 0.161935 5.391 12.0513 3.71829 #avg: 10.9881; avg_err: 0.175437; sd: 19.539; counts: 12405
sfh 0.166998 5.88988 13.5251 4.04965 #avg: 12.2881; avg_err: 0.199238; sd: 22.1898; counts: 12405
sfh 0.17206 6.43 14.7856 4.44601 #avg: 13.6016; avg_err: 0.233359; sd: 25.99; counts: 12405
sfh 0.177123 6.95869 16.5791 4.82148 #avg: 15.0747; avg_err: 0.253565; sd: 28.2404; counts: 12405
sfh 0.182185 7.59776 18.1924 5.31384 #avg: 16.491; avg_err: 0.286137; sd: 31.8681; counts: 12405
sfh 0.187248 8.16858 20.1583 5.74836 #avg: 17.8025; avg_err: 0.282943; sd: 31.5123; counts: 12405
sfh 0.19231 8.87502 22.3474 6.27736 #avg: 19.478; avg_err: 0.316146; sd: 35.2102; counts: 12405
sfh 0.197373 9.53143 25.0313 6.79483 #avg: 21.3136; avg_err: 0.352417; sd: 39.2499; counts: 12405
sfh 0.202435 10.365 26.7446 7.48093 #avg: 22.7381; avg_err: 0.346554; sd: 38.5968; counts: 12405
sfh 0.207498 11.1678 28.7192 8.12396 #avg: 24.4787; avg_err: 0.369107; sd: 41.1086; counts: 12405
sfh 0.21256 12.0283 31.1321 8.77551 #avg: 26.4899; avg_err: 0.411757; sd: 45.8588; counts: 12405
sfh 0.217623 12.7702 34.3796 9.35137 #avg: 28.1422; avg_err: 0.417425; sd: 46.49; counts: 12405
sfh 0.222685 13.6971 36.9076 10.1178 #avg: 29.9455; avg_err: 0.442353; sd: 49.2662; counts: 12405
sfh 0.227748 14.5873 40.4387 10.7652 #avg: 31.7485; avg_err: 0.453166; sd: 50.4705; counts: 12405
sfh 0.23281 15.5659 43.9164 11.6332 #avg: 33.6051; avg_err: 0.460832; sd: 51.3243; counts: 12405
sfh 0.237873 16.21 46.5281 12.1731 #avg: 35.4124; avg_err: 0.488206; sd: 54.3731; counts: 12405
sfh 0.242935 16.9286 50.3496 12.7378 #avg: 37.247; avg_err: 0.516118; sd: 57.4818; counts: 12405
