#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68456e+07 0.00468826 0.00476335 9.71541e-05 0 0 0 0.00136967 1.37708e-05 0 0 0 519382
1.57089e+08 0.00915596 0.00933929 0.000227742 0 0 0 0.00252858 3.25063e-05 0 0 0 185453
2.49121e+08 0.0150257 0.0154888 0.000329606 0 0 0 0.00386735 4.64364e-05 0 0 0 149011
3.94694e+08 0.0212508 0.0218056 0.000434483 0 0 0 0.00554829 6.37657e-05 0 0 0 118960
6.26195e+08 0.0307901 0.0321069 0.000596081 0 0 0 0.0080517 9.06726e-05 0 0.0052822 0 94933
9.91693e+08 0.0446541 0.0467465 0.000797205 0 0 0 0.0112083 0.000121189 0 0.0107635 0 76947
1.57337e+09 0.0611282 0.0643746 0.00102965 0 0 0 0.0153771 0.000161826 0 0.0262926 0 63146
2.49709e+09 0.0854711 0.0911716 0.00133578 0 0 0 0.0212501 0.000214846 0 0.0417361 0 52977
3.95996e+09 0.11306 0.12271 0.00166398 0 0 0 0.0284326 0.00027375 0 0.0615434 0 46117
6.29551e+09 0.150813 0.164972 0.00201949 0 0 0 0.0397319 0.000356518 0 0.0900422 0 41104
9.96097e+09 0.191467 0.214912 0.00238358 0 1 0 0.0520776 0.000425281 0.0102621 0.110307 0.0102621 38346
1.58262e+10 0.244593 0.27938 0.00276517 0 1 0 0.0715112 0.00052479 0.0290611 0.132261 0.0290611 36019
2.50046e+10 0.290963 0.336501 0.0030837 0 1 0 0.0949497 0.000629119 0.0507479 0.158036 0.0507479 33774
3.94798e+10 0.331939 0.385125 0.00345127 0 1 0 0.120471 0.000734638 0.0815662 0.168772 0.0815662 29406
6.21942e+10 0.35696 0.417207 0.00412231 0 1 0 0.149564 0.000912488 0.118566 0.17561 0.108484 21910
9.7485e+10 0.337996 0.390098 0.00523635 0 1 0 0.176067 0.0012199 0.15533 0.165227 0.127821 12725
1.52988e+11 0.303256 0.342698 0.00756882 0 1 0 0.209777 0.00184347 0.197313 0.155628 0.132138 5375
2.39199e+11 0.264637 0.29918 0.0128326 0 1 0 0.226922 0.00290139 0.218525 0.136018 0.11395 1708
3.76877e+11 0.199541 0.211009 0.0208674 0 1 0 0.22233 0.00504985 0.215067 0.118128 0.109107 436
5.78183e+11 0.117647 0.117647 0.0393617 0 0 0 0.194482 0.0116256 0.174751 0.130015 0.0797972 68
9.19328e+11 0 0 0 0 0 0 0.134577 0.0267281 0.114779 0.0996552 0.010448 4
