#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13633e+09 0.000128025 5.01736e-06 899032 13525 0 0 0 0.410635 4.67171e-05 0.415197 0.105285 0.115985 0.537821 3.35055e-05 0.54894 0.0600034 0.0764644 0.638483 1.11514e-05 0.64487 0.0132533 0.0246146 5084959
1.56733e+10 6.61654e-05 5.59181e-06 899875 18524.9 0 0 0 0.334427 6.827e-05 0.332333 0.102247 0.107672 0.506958 5.21368e-05 0.51747 0.0593409 0.0781566 0.633042 1.61477e-05 0.63847 0.0146569 0.0251595 2115909
2.47388e+10 9.48504e-05 7.9593e-06 1.6372e+06 30591.3 0 0 0 0.30099 7.68341e-05 0.294809 0.101495 0.0937963 0.499805 6.04388e-05 0.50932 0.0598677 0.0777993 0.633195 1.77621e-05 0.63797 0.0144211 0.0238263 1497094
3.9131e+10 0.000224032 1.48028e-05 4.13619e+06 60604.7 0 0 0 0.286701 8.75116e-05 0.27899 0.0973907 0.084762 0.507487 6.48852e-05 0.514759 0.0548488 0.0684801 0.635307 1.89861e-05 0.639325 0.0131583 0.0211028 1022176
6.20646e+10 0.000542205 2.80292e-05 1.07441e+07 123530 0 0 0 0.288827 0.000100724 0.282561 0.0896821 0.0803107 0.516233 6.81496e-05 0.520839 0.049795 0.0587653 0.636396 2.16097e-05 0.639994 0.0124071 0.0193823 689776
9.8329e+10 0.00101741 4.72592e-05 2.28172e+07 225350 0 0 0 0.304732 0.000118968 0.30073 0.0822128 0.0779729 0.52332 7.64447e-05 0.526418 0.0471175 0.0533311 0.637084 2.65479e-05 0.64073 0.0119952 0.0188647 455076
1.55709e+11 0.00194868 8.2047e-05 4.58839e+07 410821 0 0 0 0.329721 0.00014317 0.326916 0.0764833 0.0737793 0.532446 9.06815e-05 0.535254 0.0446116 0.0503445 0.638174 3.43463e-05 0.642189 0.0114992 0.0188071 288914
2.46608e+11 0.00321757 0.000133273 8.77763e+07 733892 0 0 0 0.358629 0.000172987 0.356404 0.0720063 0.0693071 0.542341 0.000109697 0.545233 0.0422079 0.0478512 0.638547 4.67817e-05 0.643152 0.0113422 0.0193599 180571
3.90201e+11 0.00557927 0.000224716 1.56134e+08 1.25968e+06 0 3.33664e+08 0 0.383688 0.000212193 0.382104 0.0690035 0.0667531 0.54359 0.000141444 0.546136 0.043268 0.0471503 0.634972 7.27197e-05 0.640984 0.0130611 0.0236183 109871
6.17254e+11 0.00852177 0.000360512 2.66545e+08 2.15499e+06 0 6.67511e+08 0 0.390984 0.000265906 0.389906 0.0661186 0.0643188 0.528887 0.00020266 0.530539 0.0499398 0.0516334 0.624986 0.000125556 0.633413 0.0178638 0.0338776 65010
9.76541e+11 0.0152262 0.000640809 4.24467e+08 3.6244e+06 0 1.00117e+09 0 0.377477 0.000345457 0.376563 0.063962 0.0626756 0.50192 0.000302105 0.50166 0.0589347 0.0565763 0.609402 0.000223095 0.621339 0.0248919 0.0507244 36516
1.54803e+12 0.0229062 0.00106978 6.27321e+08 6.03752e+06 3.33427e+08 1.06931e+09 3.33427e+08 0.353979 0.000460326 0.352917 0.0614934 0.0610682 0.470839 0.000444425 0.468228 0.0658208 0.0594958 0.591336 0.000387279 0.606318 0.0348389 0.0698791 19558
2.4406e+12 0.0361036 0.00186567 8.44064e+08 9.66876e+06 5.83553e+08 1.20753e+09 5.83553e+08 0.327463 0.000626764 0.326341 0.0609243 0.0613782 0.438687 0.000658037 0.43422 0.0705644 0.0604045 0.573999 0.000652062 0.591664 0.0454125 0.0885736 9999
3.869e+12 0.055532 0.00333451 1.01441e+09 1.5664e+07 7.49029e+08 1.31395e+09 7.49029e+08 0.301503 0.00087346 0.298805 0.0609637 0.0570217 0.408793 0.00099857 0.402463 0.0755773 0.0606301 0.55828 0.00111512 0.576748 0.0575075 0.103643 4718
6.13982e+12 0.0935454 0.00629915 1.22643e+09 2.49054e+07 9.57732e+08 1.4923e+09 9.57732e+08 0.276473 0.001251 0.272447 0.0588108 0.0530383 0.381171 0.00152708 0.374095 0.0732166 0.0607802 0.53885 0.00187868 0.549904 0.0824999 0.10544 2138
