#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69569e+07 0 0 3.94445e+07 230527 0 0 0 0.400041 0.000128219 0.404148 0.10968 0.129504 0.721935 7.94647e-05 0.726965 0.0646285 0.0754448 0.935603 3.59586e-05 0.941144 0.0240235 0.0342133 857127
1.57064e+08 0 0 6.68155e+07 527485 0 0 0 0.40339 0.000203533 0.407389 0.10107 0.119052 0.712345 0.000129048 0.715498 0.0649185 0.0727542 0.930657 6.26929e-05 0.936049 0.0254735 0.0347738 306209
2.49165e+08 0 0 9.86364e+07 726412 0 0 0 0.408358 0.00021603 0.410774 0.0964009 0.108868 0.707636 0.000143688 0.710325 0.0657814 0.0725678 0.927566 7.39752e-05 0.933196 0.0265945 0.0356357 247494
3.94906e+08 0 0 1.32649e+08 945946 0 0 0 0.413239 0.000228401 0.414008 0.0922919 0.0990694 0.7021 0.000160397 0.70445 0.0668847 0.072749 0.923687 8.65822e-05 0.92962 0.027631 0.0362952 201664
6.25322e+08 0 0 1.7107e+08 1.20662e+06 0 3.50448e+08 0 0.418803 0.000243503 0.418202 0.0881627 0.091297 0.696546 0.000180261 0.698891 0.067188 0.0730752 0.917727 0.000105722 0.924258 0.0295069 0.0377701 161615
9.90697e+08 0 0 2.14737e+08 1.5449e+06 0 4.75771e+08 0 0.425709 0.000264051 0.423602 0.0860487 0.0850807 0.690556 0.000205012 0.692362 0.0677636 0.0727047 0.909997 0.000131659 0.917456 0.0317373 0.0405586 125640
1.57054e+09 0 0 2.7354e+08 1.98596e+06 0 6.11936e+08 0 0.431559 0.000288043 0.428179 0.0845135 0.0802181 0.682877 0.000231831 0.683991 0.0691704 0.0723319 0.900254 0.000165135 0.909128 0.0340921 0.0456027 98414
2.48952e+09 0 0 3.46268e+08 2.53539e+06 0 8.09101e+08 0 0.436256 0.000311664 0.432531 0.0824033 0.0769017 0.672316 0.000262111 0.673047 0.0695304 0.0719766 0.887217 0.000210844 0.898637 0.0374592 0.0565235 77583
3.95172e+09 0 0 4.31013e+08 3.15232e+06 0 9.628e+08 0 0.440712 0.000340285 0.43666 0.0807807 0.074917 0.659177 0.000296511 0.659038 0.071322 0.0719878 0.870282 0.000267155 0.884533 0.0418769 0.0705456 62223
6.2572e+09 0 0 5.37442e+08 3.9764e+06 0 1.16825e+09 0 0.441058 0.000365417 0.437392 0.0792679 0.0724675 0.641612 0.00033935 0.640297 0.0744498 0.072228 0.850916 0.000340371 0.869365 0.046518 0.0886261 50389
9.9299e+09 0 0 6.78972e+08 5.03372e+06 3.48018e+08 1.05106e+09 3.48018e+08 0.437412 0.000392089 0.434604 0.0754071 0.0719739 0.619141 0.000388517 0.6168 0.0780979 0.0730136 0.827086 0.000428312 0.847529 0.0558891 0.106025 41311
1.57133e+10 0 0 8.52888e+08 6.34834e+06 4.81181e+08 1.24595e+09 4.81181e+08 0.427414 0.000422564 0.425916 0.0724366 0.0717565 0.592963 0.000450604 0.589797 0.0814705 0.0758646 0.800354 0.00054632 0.823213 0.0680543 0.127636 33533
