#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.08624e+09 0.000694387 0.000717017 3.01686e-05 0 0 0 0.000254111 6.71114e-06 0 0 0 839589
1.5796e+10 0.000306918 0.000311829 2.83122e-05 0 0 0 0.000168206 5.97486e-06 0 0 0 407275
2.49147e+10 0.000591073 0.000591073 4.11699e-05 0 0 0 0.000411698 9.6322e-06 0 0 0 348519
3.93096e+10 0.00191426 0.00193949 8.46185e-05 0 0 0 0.00116967 1.86119e-05 0 0 0 277392
6.21969e+10 0.00561175 0.00567497 0.000167496 0 0 0 0.00311507 3.76894e-05 0 0 0 205640
9.819e+10 0.0133679 0.0136431 0.000322803 0 0 0 0.00726508 7.65188e-05 0 0 0 134427
1.55582e+11 0.0314941 0.032273 0.000631685 0 0 0 0.0160842 0.00015505 0 0.0283953 0 82174
2.46408e+11 0.0625961 0.0644131 0.0011299 0 0 0 0.0318557 0.000291384 0 0.0714016 0 50083
3.90785e+11 0.112166 0.116347 0.00189927 0 0 0 0.0595531 0.000518975 0.0148642 0.125169 0.0148642 30856
6.18375e+11 0.169025 0.177331 0.00295204 0 1 0 0.0984973 0.000863117 0.0543195 0.159582 0.0543195 18660
9.80462e+11 0.216147 0.228199 0.00421634 0 1 0 0.145906 0.00131866 0.111214 0.182005 0.111214 11284
1.55011e+12 0.254331 0.271501 0.00596587 0 1 0 0.203704 0.00191648 0.179067 0.190743 0.142325 6523
2.45577e+12 0.25228 0.272088 0.00787133 0 1 0 0.254104 0.00260777 0.243428 0.184355 0.16894 3837
3.90281e+12 0.232287 0.245291 0.00973246 0 1 0 0.306366 0.00361785 0.298957 0.194988 0.173537 2230
6.1656e+12 0.193098 0.205423 0.0124842 0 1 0 0.334334 0.00471703 0.331335 0.176518 0.171968 1217
9.83761e+12 0.139461 0.142631 0.0142888 0 0 0 0.361014 0.00628681 0.364943 0.169487 0.169309 631
1.54073e+13 0.125424 0.128814 0.0201187 0 0 0 0.343922 0.00886847 0.339943 0.167655 0.144178 295
2.48223e+13 0.114286 0.114286 0.0269858 0 0 0 0.34965 0.0135359 0.353475 0.162225 0.170755 140
3.87491e+13 0.0727273 0.0727273 0.0353391 0 0 0 0.317213 0.0192302 0.304912 0.189549 0.138512 55
5.99932e+13 0.142857 0.142857 0.0673435 0 0 0 0.284579 0.0191637 0.316159 0.0472044 0.149232 28
9.12029e+13 0 0 0 0 0 0 0.289086 0.0484445 0.291448 0.175004 0.138975 6
2.63971e+14 0 0 0 0 0 0 0.195459 0.195459 0.195459 0 0 1
