#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM    Stats: 1.610290e+12 (median) + 1.552950e+12  / - 6.404371e+11
#SM    Stats: 7.571440e+10 (median) + 3.299361e+10  / - 1.499260e+10
#ObsSM Stats: 7.639930e+10 (median) + 4.214270e+10  / - 2.622860e+10
#VMP   Stats: 2.306500e+02 (median) + 4.992999e+01  / - 2.875000e+01
#ICL   Stats: 2.780940e+08 (median) + 1.080196e+09  / - 2.306635e+08
#SSFR  Stats: 2.633139e-10 (median) + 3.619416e-10  / - 1.909139e-10
sfh 0.055623 0 0 0 #avg: 4.12723e-12; avg_err: 4.12723e-12; sd: 2.098e-10; counts: 2585
sfh 0.060123 0 0 0 #avg: 0.000105686; avg_err: 4.74096e-05; sd: 0.00240998; counts: 2585
sfh 0.062373 0 0 0 #avg: 0.00112456; avg_err: 0.000313683; sd: 0.0159455; counts: 2585
sfh 0.064623 0 0 0 #avg: 0.00447925; avg_err: 0.00102472; sd: 0.0520896; counts: 2585
sfh 0.066873 0 0 0 #avg: 0.0119658; avg_err: 0.00249255; sd: 0.126704; counts: 2585
sfh 0.069123 0 0 0 #avg: 0.0212742; avg_err: 0.00326497; sd: 0.165969; counts: 2585
sfh 0.071373 0 0 0 #avg: 0.0353176; avg_err: 0.00454851; sd: 0.231215; counts: 2585
sfh 0.073623 0 0.00745764 0 #avg: 0.0502263; avg_err: 0.00529003; sd: 0.268909; counts: 2585
sfh 0.075873 0 0.0359235 0 #avg: 0.0772387; avg_err: 0.00926227; sd: 0.47083; counts: 2585
sfh 0.078123 0 0.0784534 0 #avg: 0.100831; avg_err: 0.00948093; sd: 0.481944; counts: 2585
sfh 0.080373 0 0.131206 0 #avg: 0.134; avg_err: 0.0119782; sd: 0.608886; counts: 2585
sfh 0.082623 4.91457e-08 0.197147 4.91457e-08 #avg: 0.153097; avg_err: 0.0126067; sd: 0.640836; counts: 2585
sfh 0.085998 0.0120579 0.291042 0.0120579 #avg: 0.208458; avg_err: 0.0127084; sd: 0.646008; counts: 2585
sfh 0.089373 0.0371939 0.38573 0.0371939 #avg: 0.270516; avg_err: 0.0148297; sd: 0.75384; counts: 2585
sfh 0.092748 0.0711612 0.489351 0.0711612 #avg: 0.339767; avg_err: 0.0173288; sd: 0.880877; counts: 2585
sfh 0.096123 0.115297 0.556684 0.114906 #avg: 0.444078; avg_err: 0.0246539; sd: 1.25323; counts: 2585
sfh 0.099498 0.169208 0.635217 0.16143 #avg: 0.541429; avg_err: 0.0287869; sd: 1.46333; counts: 2585
sfh 0.102873 0.218296 0.735595 0.199512 #avg: 0.653681; avg_err: 0.0378115; sd: 1.92207; counts: 2585
sfh 0.106248 0.267858 0.878602 0.23531 #avg: 0.761148; avg_err: 0.037624; sd: 1.91254; counts: 2585
sfh 0.109623 0.32035 0.97256 0.272466 #avg: 0.920967; avg_err: 0.0544564; sd: 2.76819; counts: 2585
sfh 0.112998 0.370827 1.17786 0.311183 #avg: 1.05948; avg_err: 0.0558356; sd: 2.83829; counts: 2585
sfh 0.116373 0.421951 1.35759 0.346119 #avg: 1.19944; avg_err: 0.0579528; sd: 2.94592; counts: 2585
sfh 0.119748 0.48553 1.42738 0.390781 #avg: 1.31469; avg_err: 0.0602093; sd: 3.06062; counts: 2585
sfh 0.123123 0.538895 1.60953 0.434117 #avg: 1.46461; avg_err: 0.0675526; sd: 3.43391; counts: 2585
sfh 0.126498 0.605045 1.76949 0.479583 #avg: 1.58932; avg_err: 0.0698305; sd: 3.5497; counts: 2585
sfh 0.129873 0.654757 2.05223 0.518151 #avg: 1.78019; avg_err: 0.0939956; sd: 4.77809; counts: 2585
sfh 0.133248 0.725471 2.26774 0.563312 #avg: 2.02253; avg_err: 0.134863; sd: 6.85549; counts: 2585
sfh 0.136623 0.783863 2.46649 0.607583 #avg: 2.1973; avg_err: 0.113149; sd: 5.75171; counts: 2585
sfh 0.141685 0.894142 2.68932 0.703037 #avg: 2.50602; avg_err: 0.140943; sd: 7.16454; counts: 2585
sfh 0.146748 0.983676 3.02638 0.761691 #avg: 2.98472; avg_err: 0.187333; sd: 9.52273; counts: 2585
sfh 0.15181 1.10198 3.52062 0.853745 #avg: 3.31482; avg_err: 0.171541; sd: 8.71995; counts: 2585
sfh 0.156873 1.24172 4.04526 0.974958 #avg: 3.81277; avg_err: 0.203051; sd: 10.3217; counts: 2585
sfh 0.161935 1.30688 4.39282 1.01297 #avg: 4.34378; avg_err: 0.262383; sd: 13.3377; counts: 2585
sfh 0.166998 1.42684 4.70916 1.11125 #avg: 4.64547; avg_err: 0.272823; sd: 13.8684; counts: 2585
sfh 0.17206 1.52778 5.10269 1.1941 #avg: 5.10187; avg_err: 0.301119; sd: 15.3068; counts: 2585
sfh 0.177123 1.73111 5.85622 1.34121 #avg: 5.43211; avg_err: 0.283064; sd: 14.389; counts: 2585
sfh 0.182185 1.85622 6.31589 1.43601 #avg: 6.18721; avg_err: 0.347763; sd: 17.6779; counts: 2585
sfh 0.187248 2.11724 7.0604 1.65663 #avg: 6.86119; avg_err: 0.362585; sd: 18.4313; counts: 2585
sfh 0.19231 2.23556 7.80524 1.74498 #avg: 7.45887; avg_err: 0.381945; sd: 19.4154; counts: 2585
sfh 0.197373 2.43185 8.75065 1.90066 #avg: 8.20133; avg_err: 0.446766; sd: 22.7105; counts: 2585
sfh 0.202435 2.65202 9.33018 2.10441 #avg: 8.41526; avg_err: 0.38641; sd: 19.6424; counts: 2585
sfh 0.207498 2.91952 9.82208 2.35282 #avg: 9.04531; avg_err: 0.433684; sd: 22.0455; counts: 2585
sfh 0.21256 3.19068 10.828 2.5764 #avg: 9.89573; avg_err: 0.49314; sd: 25.0678; counts: 2585
sfh 0.217623 3.41391 11.3065 2.71396 #avg: 10.5898; avg_err: 0.48724; sd: 24.7679; counts: 2585
sfh 0.222685 3.68969 12.148 2.98317 #avg: 11.0679; avg_err: 0.497603; sd: 25.2947; counts: 2585
sfh 0.227748 4.05334 13.5688 3.26776 #avg: 11.4759; avg_err: 0.464506; sd: 23.6123; counts: 2585
sfh 0.23281 4.13467 14.9211 3.29381 #avg: 12.3715; avg_err: 0.509637; sd: 25.9064; counts: 2585
sfh 0.237873 4.39737 15.8318 3.5551 #avg: 12.69; avg_err: 0.499248; sd: 25.3783; counts: 2585
sfh 0.242935 4.74539 16.3778 3.85073 #avg: 14.1168; avg_err: 0.66284; sd: 33.6942; counts: 2585
sfh 0.247998 5.10901 18.06 4.08345 #avg: 15.2661; avg_err: 0.649804; sd: 33.0315; counts: 2585
sfh 0.25306 5.35478 20.7185 4.29301 #avg: 16.384; avg_err: 0.687503; sd: 34.9479; counts: 2585
sfh 0.258123 5.68494 22.163 4.504 #avg: 17.4813; avg_err: 0.759366; sd: 38.6009; counts: 2585
sfh 0.263185 6.05104 24.1499 4.89382 #avg: 18.4862; avg_err: 0.741044; sd: 37.6696; counts: 2585
sfh 0.268248 6.50648 25.7095 5.19894 #avg: 19.5387; avg_err: 0.734108; sd: 37.317; counts: 2585
sfh 0.27331 7.11335 29.8559 5.76577 #avg: 20.6795; avg_err: 0.726581; sd: 36.9344; counts: 2585
sfh 0.278373 7.64175 31.8824 6.32304 #avg: 22.3603; avg_err: 0.785551; sd: 39.932; counts: 2585
sfh 0.283435 8.65726 36.0763 7.31657 #avg: 24.1222; avg_err: 0.809256; sd: 41.137; counts: 2585
sfh 0.288498 9.58726 40.5969 8.11979 #avg: 26.3697; avg_err: 0.88457; sd: 44.9654; counts: 2585
sfh 0.29356 10.1587 40.6613 8.69493 #avg: 27.7274; avg_err: 0.910771; sd: 46.2973; counts: 2585
sfh 0.298623 11.3191 43.7462 9.69708 #avg: 28.564; avg_err: 0.894473; sd: 45.4688; counts: 2585
sfh 0.303685 11.9045 44.3205 10.2292 #avg: 29.5903; avg_err: 0.89907; sd: 45.7025; counts: 2585
sfh 0.308748 13.5508 44.9393 11.89 #avg: 29.9932; avg_err: 0.855826; sd: 43.5042; counts: 2585
